h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers
2,4,"[3, 6, 2]",30,24,30,False,False,,,,,,,,,
2,4,"[3, 11, 2]",55,30,30,True,False,,,,,,,,,
2,4,"[3, 9, 2]",45,30,30,True,False,,,,,,,,,
2,4,"[3, 7, 2]",35,28,30,False,False,,,,,,,,,
2,4,"[3, 8, 2]",40,30,30,True,True,,,,,,,,,
3,4,"[3, 51, 6, 2]",471,96,306,False,False,,,,,,,,,
3,4,"[3, 79, 12, 2]",1209,192,306,False,False,,,,,,,,,
3,4,"[3, 83, 9, 2]",1014,144,306,False,False,,,,,,,,,
3,4,"[3, 119, 1, 2]",478,16,306,False,False,,,,,,,,,
3,4,"[3, 114, 3, 2]",690,48,306,False,False,,,,,,,,,
3,4,"[3, 89, 6, 2]",813,96,306,False,False,,,,,,,,,
3,4,"[3, 103, 6, 2]",939,96,306,False,False,,,,,,,,,
3,4,"[3, 128, 7, 2]",1294,112,306,False,False,,,,,,,,,
3,4,"[3, 90, 8, 2]",1006,128,306,False,False,,,,,,,,,
3,4,"[3, 81, 12, 2]",1239,192,306,False,False,,,,,,,,,
3,4,"[3, 103, 11, 2]",1464,176,306,False,False,,,,,,,,,
3,4,"[3, 104, 9, 2]",1266,144,306,False,False,,,,,,,,,
3,4,"[3, 83, 14, 2]",1439,224,306,False,False,,,,,,,,,
3,4,"[3, 121, 10, 2]",1593,160,306,False,False,,,,,,,,,
3,4,"[3, 95, 13, 2]",1546,208,306,False,False,,,,,,,,,
3,4,"[3, 121, 14, 2]",2085,224,306,False,False,,,,,,,,,
3,4,"[3, 101, 15, 2]",1848,240,306,False,False,,,,,,,,,
3,4,"[3, 123, 10, 2]",1619,160,306,False,False,,,,,,,,,
3,4,"[3, 125, 13, 2]",2026,208,306,False,False,,,,,,,,,
3,4,"[3, 124, 15, 2]",2262,240,306,False,False,,,,,,,,,
3,4,"[3, 127, 8, 2]",1413,128,306,False,False,,,,,,,,,
3,4,"[3, 127, 14, 2]",2187,224,306,False,False,,,,,,,,,
3,4,"[3, 127, 15, 2]",2316,240,306,False,False,,,,,,,,,
3,4,"[3, 128, 15, 2]",2334,240,306,False,False,,,,,,,,,
4,4,"[3, 66, 150, 3, 2]",10554,462,4290,False,False,,,,,,,,,
4,4,"[3, 42, 153, 4, 2]",7172,616,4290,False,False,,,,,,,,,
4,4,"[3, 74, 88, 6, 2]",7274,924,4290,False,False,,,,,,,,,
4,4,"[3, 79, 77, 11, 2]",7189,1694,4290,False,False,,,,,,,,,
4,4,"[3, 101, 115, 10, 2]",13088,1540,4290,False,False,,,,,,,,,
4,4,"[3, 75, 46, 14, 2]",4347,1302,4290,False,False,,,,,,,,,
4,4,"[3, 23, 136, 12, 2]",4853,1848,4290,False,False,,,,,,,,,
4,4,"[3, 102, 148, 8, 2]",16602,1232,4290,False,False,,,,,,,,,
4,4,"[3, 110, 148, 3, 2]",17060,462,4290,False,False,,,,,,,,,
4,4,"[3, 111, 62, 6, 2]",7599,924,4290,False,False,,,,,,,,,
4,4,"[3, 125, 97, 13, 2]",13787,2002,4290,False,False,,,,,,,,,
4,4,"[3, 128, 28, 12, 2]",4328,740,4290,False,False,,,,,,,,,
4,4,"[3, 111, 129, 6, 2]",15438,924,4290,False,False,,,,,,,,,
4,4,"[3, 127, 151, 10, 2]",21088,1540,4290,False,False,,,,,,,,,
4,4,"[3, 35, 112, 15, 2]",5735,2310,4290,False,False,,,,,,,,,
4,4,"[3, 74, 67, 15, 2]",6215,1958,4290,False,False,,,,,,,,,
4,4,"[3, 126, 68, 13, 2]",9856,1849,4290,False,False,,,,,,,,,
4,4,"[3, 128, 132, 11, 2]",18754,1694,4290,False,False,,,,,,,,,
4,4,"[3, 127, 112, 14, 2]",16201,2156,4290,False,False,,,,,,,,,
4,4,"[3, 87, 148, 15, 2]",15387,2310,4290,False,False,,,,,,,,,
4,4,"[3, 117, 137, 11, 2]",17909,1694,4290,False,False,,,,,,,,,
4,4,"[3, 104, 152, 1, 2]",16274,154,4290,False,False,,,,,,,,,
4,4,"[3, 119, 147, 12, 2]",19638,1848,4290,False,False,,,,,,,,,
4,4,"[3, 121, 152, 2, 2]",19063,308,4290,False,False,,,,,,,,,
4,4,"[3, 108, 89, 15, 2]",11301,2310,4290,False,False,,,,,,,,,
4,4,"[3, 110, 95, 15, 2]",12235,2310,4290,False,False,,,,,,,,,
4,4,"[3, 114, 153, 7, 2]",18869,1078,4290,False,False,,,,,,,,,
4,4,"[3, 125, 143, 14, 2]",20280,2156,4290,False,False,,,,,,,,,
4,4,"[3, 128, 34, 15, 2]",5276,1001,4290,False,False,,,,,,,,,
4,4,"[3, 122, 127, 15, 2]",17795,2310,4290,False,False,,,,,,,,,
4,4,"[3, 26, 152, 11, 2]",5724,1694,4290,False,False,,,,,,,,,
4,4,"[3, 94, 131, 15, 2]",14591,2310,4290,False,False,,,,,,,,,
4,4,"[3, 118, 153, 9, 2]",19803,1386,4290,False,False,,,,,,,,,
4,4,"[3, 32, 149, 11, 2]",6525,1694,4290,False,False,,,,,,,,,
4,4,"[3, 124, 59, 15, 2]",8603,1726,4290,False,False,,,,,,,,,
4,4,"[3, 127, 139, 11, 2]",19585,1694,4290,False,False,,,,,,,,,
4,4,"[3, 40, 150, 11, 2]",7792,1694,4290,False,False,,,,,,,,,
4,4,"[3, 121, 153, 15, 2]",21201,2310,4290,False,False,,,,,,,,,
4,4,"[3, 128, 148, 2, 2]",19628,308,4290,False,False,,,,,,,,,
4,4,"[3, 124, 152, 2, 2]",19528,308,4290,False,False,,,,,,,,,
4,4,"[3, 128, 62, 12, 2]",9088,1624,4290,False,False,,,,,,,,,
4,4,"[3, 128, 141, 10, 2]",19862,1540,4290,False,False,,,,,,,,,
4,4,"[3, 124, 153, 13, 2]",21359,2002,4290,False,False,,,,,,,,,
4,4,"[3, 128, 96, 15, 2]",14142,2310,4290,False,False,,,,,,,,,
4,4,"[3, 123, 141, 15, 2]",19857,2310,4290,False,False,,,,,,,,,
4,4,"[3, 128, 147, 4, 2]",19796,616,4290,False,False,,,,,,,,,
4,4,"[3, 128, 111, 13, 2]",16061,2002,4290,False,False,,,,,,,,,
4,4,"[3, 125, 153, 8, 2]",20740,1232,4290,False,False,,,,,,,,,
4,4,"[3, 126, 152, 8, 2]",20762,1232,4290,False,False,,,,,,,,,
4,4,"[3, 126, 117, 12, 2]",16548,1848,4290,False,False,,,,,,,,,
4,4,"[3, 127, 141, 13, 2]",20147,2002,4290,False,False,,,,,,,,,
4,4,"[3, 124, 153, 14, 2]",21514,2156,4290,False,False,,,,,,,,,
4,4,"[3, 128, 126, 15, 2]",18432,2310,4290,False,False,,,,,,,,,
4,4,"[3, 126, 142, 14, 2]",20286,2156,4290,False,False,,,,,,,,,
4,4,"[3, 126, 128, 15, 2]",18456,2310,4290,False,False,,,,,,,,,
4,4,"[3, 127, 152, 14, 2]",21841,2156,4290,False,False,,,,,,,,,
4,4,"[3, 128, 152, 14, 2]",21996,2156,4290,False,False,,,,,,,,,
4,4,"[3, 128, 153, 7, 2]",21053,1078,4290,False,False,,,,,,,,,
4,4,"[3, 124, 134, 15, 2]",19028,2310,4290,False,False,,,,,,,,,
4,4,"[3, 126, 153, 8, 2]",20896,1232,4290,False,False,,,,,,,,,
4,4,"[3, 125, 129, 15, 2]",18465,2310,4290,False,False,,,,,,,,,
4,4,"[3, 126, 150, 15, 2]",21558,2310,4290,False,False,,,,,,,,,
4,4,"[3, 128, 153, 11, 2]",21673,1694,4290,False,False,,,,,,,,,
4,4,"[3, 128, 153, 13, 2]",21983,2002,4290,False,False,,,,,,,,,
4,4,"[3, 125, 153, 14, 2]",21670,2156,4290,False,False,,,,,,,,,
4,4,"[3, 128, 149, 15, 2]",21721,2310,4290,False,False,,,,,,,,,
4,4,"[3, 124, 152, 15, 2]",21530,2310,4290,False,False,,,,,,,,,
4,4,"[3, 122, 153, 15, 2]",21357,2310,4290,False,False,,,,,,,,,
4,4,"[3, 125, 152, 15, 2]",21685,2310,4290,False,False,,,,,,,,,
4,4,"[3, 126, 153, 15, 2]",21981,2310,4290,False,False,,,,,,,,,
4,4,"[3, 128, 151, 15, 2]",22007,2310,4290,False,False,,,,,,,,,
4,4,"[3, 128, 153, 15, 2]",22293,2310,4290,False,False,,,,,,,,,
