h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal
2,9,"[1, 153, 5]",918,5,5,True,False,,,,,,,,,,True
2,9,"[1, 70, 5]",420,5,5,True,False,,,,,,,,,,True
2,9,"[1, 36, 5]",216,5,5,True,False,,,,,,,,,,True
2,9,"[1, 13, 5]",78,5,5,True,False,,,,,,,,,,True
2,9,"[1, 2, 5]",12,5,5,True,False,,,,,,,,,,True
3,9,"[1, 150, 146, 5]",22780,5,5,True,False,,,,,,,,,,True
3,9,"[1, 125, 181, 5]",23655,5,5,True,False,,,,,,,,,,True
3,9,"[1, 6, 298, 5]",3284,5,5,True,False,,,,,,,,,,True
3,9,"[1, 188, 78, 5]",15242,5,5,True,False,,,,,,,,,,True
3,9,"[1, 221, 66, 5]",15137,5,5,True,False,,,,,,,,,,True
3,9,"[1, 270, 30, 5]",8520,5,5,True,False,,,,,,,,,,True
3,9,"[1, 186, 33, 5]",6489,5,5,True,False,,,,,,,,,,True
3,9,"[1, 61, 230, 5]",15241,5,5,True,False,,,,,,,,,,True
3,9,"[1, 44, 130, 5]",6414,5,5,True,False,,,,,,,,,,True
3,9,"[1, 13, 290, 5]",5233,5,5,True,False,,,,,,,,,,True
3,9,"[1, 257, 22, 5]",6021,5,5,True,False,,,,,,,,,,True
3,9,"[1, 9, 191, 5]",2683,5,5,True,False,,,,,,,,,,True
3,9,"[1, 231, 25, 5]",6131,5,5,True,False,,,,,,,,,,True
3,9,"[1, 21, 85, 5]",2231,5,5,True,False,,,,,,,,,,True
3,9,"[1, 12, 44, 5]",760,5,5,True,False,,,,,,,,,,True
3,9,"[1, 180, 23, 5]",4435,5,5,True,False,,,,,,,,,,True
3,9,"[1, 59, 8, 5]",571,5,5,True,False,,,,,,,,,,True
3,9,"[1, 134, 5, 5]",829,5,5,True,False,,,,,,,,,,True
3,9,"[1, 251, 2, 5]",763,5,5,True,False,,,,,,,,,,False
3,9,"[1, 11, 102, 5]",1643,5,5,True,False,,,,,,,,,,True
