h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers
2,3,"[5, 34, 1]",204,35,35,True,False,,,,,,,,,
2,3,"[5, 13, 1]",78,35,35,True,False,,,,,,,,,
2,3,"[5, 9, 1]",54,35,35,True,False,,,,,,,,,
2,3,"[5, 8, 1]",48,35,35,True,True,,,,,,,,,
2,3,"[5, 7, 1]",42,34,35,False,False,,,,,,,,,
3,3,"[5, 41, 33, 1]",1591,715,715,True,False,,,,,,,,,
3,3,"[5, 23, 89, 1]",2251,715,715,True,False,,,,,,,,,
3,3,"[5, 80, 18, 1]",1858,630,715,False,False,,,,,,,,,
3,3,"[5, 74, 22, 1]",2020,715,715,True,False,,,,,,,,,
3,3,"[5, 31, 71, 1]",2427,715,715,True,False,,,,,,,,,
3,3,"[5, 8, 78, 1]",742,152,715,False,False,,,,,,,,,
3,3,"[5, 9, 97, 1]",1015,201,715,False,False,,,,,,,,,
3,3,"[5, 27, 48, 1]",1479,715,715,True,False,,,,,,,,,
3,3,"[5, 11, 72, 1]",919,330,715,False,False,,,,,,,,,
3,3,"[5, 52, 29, 1]",1797,715,715,True,False,,,,,,,,,
3,3,"[5, 17, 72, 1]",1381,715,715,True,False,,,,,,,,,
3,3,"[5, 45, 27, 1]",1467,715,715,True,False,,,,,,,,,
3,3,"[5, 25, 26, 1]",801,715,715,True,False,,,,,,,,,
3,3,"[5, 14, 88, 1]",1390,616,715,False,False,,,,,,,,,
3,3,"[5, 90, 19, 1]",2179,665,715,False,False,,,,,,,,,
3,3,"[5, 94, 3, 1]",755,105,715,False,False,,,,,,,,,
3,3,"[5, 30, 22, 1]",832,715,715,True,False,,,,,,,,,
3,3,"[5, 93, 8, 1]",1217,280,715,False,False,,,,,,,,,
3,3,"[5, 99, 4, 1]",895,140,715,False,False,,,,,,,,,
3,3,"[5, 19, 36, 1]",815,715,715,True,False,,,,,,,,,
3,3,"[5, 27, 23, 1]",779,715,715,True,True,,,,,,,,,
3,3,"[5, 12, 98, 1]",1334,412,715,False,False,,,,,,,,,
3,3,"[5, 27, 21, 1]",723,675,715,False,False,,,,,,,,,
3,3,"[5, 15, 52, 1]",907,715,715,True,False,,,,,,,,,
3,3,"[5, 81, 20, 1]",2045,700,715,False,False,,,,,,,,,
3,3,"[5, 63, 21, 1]",1659,715,715,True,False,,,,,,,,,
3,3,"[5, 93, 17, 1]",2063,595,715,False,False,,,,,,,,,
3,3,"[5, 6, 100, 1]",730,80,715,False,False,,,,,,,,,
3,3,"[5, 18, 39, 1]",831,715,715,True,False,,,,,,,,,
3,3,"[5, 98, 20, 1]",2470,700,715,False,False,,,,,,,,,
3,3,"[5, 24, 26, 1]",770,715,715,True,True,,,,,,,,,
3,3,"[5, 24, 24, 1]",720,672,715,False,False,,,,,,,,,
3,3,"[5, 14, 95, 1]",1495,616,715,False,False,,,,,,,,,
3,3,"[5, 11, 99, 1]",1243,330,715,False,False,,,,,,,,,
3,3,"[5, 22, 32, 1]",846,715,715,True,False,,,,,,,,,
3,3,"[5, 12, 99, 1]",1347,412,715,False,False,,,,,,,,,
3,3,"[5, 99, 12, 1]",1695,420,715,False,False,,,,,,,,,
3,3,"[5, 99, 13, 1]",1795,455,715,False,False,,,,,,,,,
3,3,"[5, 16, 39, 1]",743,688,715,False,False,,,,,,,,,
3,3,"[5, 100, 5, 1]",1005,175,715,False,False,,,,,,,,,
3,3,"[5, 100, 9, 1]",1409,315,715,False,False,,,,,,,,,
3,3,"[5, 99, 15, 1]",1995,525,715,False,False,,,,,,,,,
3,3,"[5, 16, 48, 1]",896,715,715,True,False,,,,,,,,,
3,3,"[5, 17, 37, 1]",751,697,715,False,False,,,,,,,,,
3,3,"[5, 24, 25, 1]",745,696,715,False,False,,,,,,,,,
3,3,"[5, 28, 22, 1]",778,715,715,True,True,,,,,,,,,
3,3,"[5, 18, 38, 1]",812,715,715,True,False,,,,,,,,,
3,3,"[5, 16, 40, 1]",760,704,715,False,False,,,,,,,,,
3,3,"[5, 39, 21, 1]",1035,715,715,True,False,,,,,,,,,
3,3,"[5, 100, 17, 1]",2217,595,715,False,False,,,,,,,,,
3,3,"[5, 34, 21, 1]",905,715,715,True,False,,,,,,,,,
3,3,"[5, 15, 48, 1]",843,715,715,True,False,,,,,,,,,
3,3,"[5, 14, 100, 1]",1570,616,715,False,False,,,,,,,,,
3,3,"[5, 23, 26, 1]",739,690,715,False,False,,,,,,,,,
3,3,"[5, 21, 30, 1]",765,714,715,False,False,,,,,,,,,
3,3,"[5, 21, 33, 1]",831,715,715,True,False,,,,,,,,,
3,3,"[5, 99, 20, 1]",2495,700,715,False,False,,,,,,,,,
3,3,"[5, 16, 43, 1]",811,715,715,True,False,,,,,,,,,
3,3,"[5, 15, 46, 1]",811,715,715,True,False,,,,,,,,,
3,3,"[5, 17, 40, 1]",805,715,715,True,False,,,,,,,,,
3,3,"[5, 15, 43, 1]",763,705,715,False,False,,,,,,,,,
3,3,"[5, 20, 32, 1]",772,715,715,True,True,,,,,,,,,
3,3,"[5, 17, 39, 1]",787,715,715,True,True,,,,,,,,,
3,3,"[5, 27, 22, 1]",751,702,715,False,False,,,,,,,,,
3,3,"[5, 22, 31, 1]",823,715,715,True,False,,,,,,,,,
3,3,"[5, 19, 32, 1]",735,684,715,False,False,,,,,,,,,
3,3,"[5, 15, 44, 1]",779,715,715,True,True,,,,,,,,,
3,3,"[5, 23, 29, 1]",811,715,715,True,False,,,,,,,,,
3,3,"[5, 100, 19, 1]",2419,665,715,False,False,,,,,,,,,
3,3,"[5, 26, 25, 1]",805,715,715,True,False,,,,,,,,,
3,3,"[5, 18, 33, 1]",717,666,715,False,False,,,,,,,,,
3,3,"[5, 28, 21, 1]",749,700,715,False,False,,,,,,,,,
3,3,"[5, 25, 24, 1]",749,700,715,False,False,,,,,,,,,
3,3,"[5, 23, 28, 1]",787,715,715,True,True,,,,,,,,,
3,3,"[5, 23, 27, 1]",763,713,715,False,False,,,,,,,,,
3,3,"[5, 30, 21, 1]",801,715,715,True,False,,,,,,,,,
3,3,"[5, 22, 29, 1]",777,715,715,True,True,,,,,,,,,
3,3,"[5, 16, 41, 1]",777,715,715,True,True,,,,,,,,,
3,3,"[5, 29, 21, 1]",775,715,715,True,True,,,,,,,,,
3,3,"[5, 14, 44, 1]",730,616,715,False,False,672.0,56.0,99.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.6867581999999857,maximal_subarchitecture_of_recorded_mfa,"[[5, 15, 44, 1]]",[1]
3,3,"[5, 15, 41, 1]",731,675,715,False,False,675.0,0.0,40.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.531235099999776,maximal_subarchitecture_of_recorded_mfa,"[[5, 16, 41, 1]]",[1]
3,3,"[5, 21, 29, 1]",743,693,715,False,False,693.0,0.0,22.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.3437393999997769,maximal_subarchitecture_of_recorded_mfa,"[[5, 22, 29, 1]]",[1]
3,3,"[5, 29, 20, 1]",745,696,715,False,False,696.0,0.0,19.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.8424167999996823,maximal_subarchitecture_of_recorded_mfa,"[[5, 29, 21, 1]]",[2]
