h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal
2,7,"[5, 60, 1]",360,300,330,False,False
2,7,"[5, 147, 1]",882,330,330,True,False
2,7,"[5, 139, 1]",834,330,330,True,False
2,7,"[5, 107, 1]",642,330,330,True,False
2,7,"[5, 100, 1]",600,330,330,True,False
2,7,"[5, 92, 1]",552,330,330,True,False
2,7,"[5, 84, 1]",504,330,330,True,False
2,7,"[5, 78, 1]",468,330,330,True,False
2,7,"[5, 74, 1]",444,330,330,True,False
2,7,"[5, 66, 1]",396,330,330,True,True
2,7,"[5, 61, 1]",366,305,330,False,False
2,7,"[5, 65, 1]",390,325,330,False,False
