h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers
3,6,"[2, 3, 269, 2]",1351,57,74,False,False,,,,,,,,,
3,6,"[2, 216, 9, 2]",2394,72,74,False,False,,,,,,,,,
3,6,"[2, 295, 9, 2]",3263,72,74,False,False,,,,,,,,,
3,6,"[2, 14, 17, 2]",300,74,74,True,False,,,,,,,,,
3,6,"[2, 13, 15, 2]",251,74,74,True,False,,,,,,,,,
3,6,"[2, 299, 7, 2]",2705,56,74,False,False,,,,,,,,,
3,6,"[2, 17, 14, 2]",300,74,74,True,False,,,,,,,,,
3,6,"[2, 8, 14, 2]",156,74,74,True,False,,,,,,,,,
3,6,"[2, 5, 31, 2]",227,74,74,True,False,,,,,,,,,
3,6,"[2, 4, 28, 2]",176,74,74,True,False,,,,,,,,,
3,6,"[2, 10, 11, 2]",152,74,74,True,False,,,,,,,,,
3,6,"[2, 3, 273, 2]",1371,57,74,False,False,,,,,,,,,
3,6,"[2, 3, 280, 2]",1406,57,74,False,False,,,,,,,,,
3,6,"[2, 9, 11, 2]",139,74,74,True,False,,,,,,,,,
3,6,"[2, 3, 287, 2]",1441,57,74,False,False,,,,,,,,,
3,6,"[2, 300, 2, 2]",1204,16,74,False,False,,,,,,,,,
3,6,"[2, 5, 12, 2]",94,74,74,True,True,,,,,,,,,
3,6,"[2, 3, 300, 2]",1506,57,74,False,False,,,,,,,,,
3,6,"[2, 6, 11, 2]",100,74,74,True,False,,,,,,,,,
3,6,"[2, 4, 20, 2]",128,74,74,True,False,,,,,,,,,
3,6,"[2, 297, 8, 2]",2986,64,74,False,False,,,,,,,,,
3,6,"[2, 4, 12, 2]",80,64,74,False,False,,,,,,,,,
3,6,"[2, 4, 19, 2]",122,74,74,True,False,,,,,,,,,
3,6,"[2, 5, 11, 2]",87,71,74,False,False,,,,,,,,,
3,6,"[2, 6, 10, 2]",92,74,74,True,True,,,,,,,,,
3,6,"[2, 298, 9, 2]",3296,72,74,False,False,,,,,,,,,
3,6,"[2, 300, 5, 2]",2110,40,74,False,False,,,,,,,,,
3,6,"[2, 300, 6, 2]",2412,48,74,False,False,,,,,,,,,
3,6,"[2, 4, 13, 2]",86,69,74,False,False,,,,,,,,,
3,6,"[2, 4, 18, 2]",116,74,74,True,False,,,,,,,,,
3,6,"[2, 299, 8, 2]",3006,64,74,False,False,,,,,,,,,
3,6,"[2, 299, 9, 2]",3307,72,74,False,False,,,,,,,,,
3,6,"[2, 300, 8, 2]",3016,64,74,False,False,,,,,,,,,
3,6,"[2, 4, 14, 2]",92,74,74,True,True,,,,,,,,,
3,6,"[2, 300, 9, 2]",3318,72,74,False,False,,,,,,,,,
3,6,"[2, 3, 14, 2]",76,57,74,False,False,59.0,2.0,17.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1467741000001297,maximal_subarchitecture_of_recorded_mfa,"[[2, 4, 14, 2]]",[1]
3,6,"[2, 5, 10, 2]",80,65,74,False,False,65.0,0.0,9.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1822086000001945,maximal_subarchitecture_of_recorded_mfa,"[[2, 6, 10, 2]]",[1]
3,6,"[2, 6, 9, 2]",84,69,74,False,False,69.0,0.0,5.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1634985999999116,maximal_subarchitecture_of_recorded_mfa,"[[2, 6, 10, 2]]",[2]
4,6,"[2, 68, 19, 3, 2]",1491,114,434,False,False,,,,,,,,,
4,6,"[2, 27, 15, 5, 2]",544,170,434,False,False,,,,,,,,,
4,6,"[2, 51, 19, 7, 2]",1218,254,434,False,False,,,,,,,,,
4,6,"[2, 43, 29, 3, 2]",1426,114,434,False,False,,,,,,,,,
4,6,"[2, 27, 21, 6, 2]",759,228,434,False,False,,,,,,,,,
4,6,"[2, 46, 28, 4, 2]",1500,152,434,False,False,,,,,,,,,
4,6,"[2, 52, 26, 2, 2]",1512,76,434,False,False,,,,,,,,,
4,6,"[2, 65, 30, 7, 2]",2304,266,434,False,False,,,,,,,,,
4,6,"[2, 63, 37, 3, 2]",2574,114,434,False,False,,,,,,,,,
4,6,"[2, 68, 22, 5, 2]",1752,190,434,False,False,,,,,,,,,
4,6,"[2, 68, 24, 4, 2]",1872,152,434,False,False,,,,,,,,,
4,6,"[2, 16, 35, 5, 2]",777,190,434,False,False,,,,,,,,,
4,6,"[2, 60, 35, 7, 2]",2479,266,434,False,False,,,,,,,,,
4,6,"[2, 71, 24, 1, 2]",1872,38,434,False,False,,,,,,,,,
4,6,"[2, 69, 16, 3, 2]",1296,114,434,False,False,,,,,,,,,
4,6,"[2, 19, 37, 4, 2]",897,152,434,False,False,,,,,,,,,
4,6,"[2, 69, 7, 4, 2]",657,74,434,False,False,,,,,,,,,
4,6,"[2, 61, 35, 4, 2]",2405,152,434,False,False,,,,,,,,,
4,6,"[2, 69, 6, 6, 2]",600,78,434,False,False,,,,,,,,,
4,6,"[2, 69, 30, 5, 2]",2368,190,434,False,False,,,,,,,,,
4,6,"[2, 72, 27, 7, 2]",2291,266,434,False,False,,,,,,,,,
4,6,"[2, 71, 31, 7, 2]",2574,266,434,False,False,,,,,,,,,
4,6,"[2, 15, 36, 6, 2]",798,228,434,False,False,,,,,,,,,
4,6,"[2, 68, 35, 4, 2]",2664,152,434,False,False,,,,,,,,,
4,6,"[2, 64, 36, 5, 2]",2622,190,434,False,False,,,,,,,,,
4,6,"[2, 71, 33, 2, 2]",2555,76,434,False,False,,,,,,,,,
4,6,"[2, 62, 33, 6, 2]",2380,228,434,False,False,,,,,,,,,
4,6,"[2, 15, 37, 7, 2]",858,266,434,False,False,,,,,,,,,
4,6,"[2, 20, 37, 6, 2]",1014,228,434,False,False,,,,,,,,,
4,6,"[2, 70, 35, 6, 2]",2812,228,434,False,False,,,,,,,,,
4,6,"[2, 72, 32, 3, 2]",2550,114,434,False,False,,,,,,,,,
4,6,"[2, 70, 32, 7, 2]",2618,266,434,False,False,,,,,,,,,
4,6,"[2, 69, 33, 7, 2]",2660,266,434,False,False,,,,,,,,,
4,6,"[2, 23, 37, 6, 2]",1131,228,434,False,False,,,,,,,,,
4,6,"[2, 39, 36, 6, 2]",1710,228,434,False,False,,,,,,,,,
4,6,"[2, 19, 36, 7, 2]",988,266,434,False,False,,,,,,,,,
4,6,"[2, 67, 34, 7, 2]",2664,266,434,False,False,,,,,,,,,
4,6,"[2, 61, 37, 4, 2]",2535,152,434,False,False,,,,,,,,,
4,6,"[2, 69, 37, 6, 2]",2925,228,434,False,False,,,,,,,,,
4,6,"[2, 72, 36, 6, 2]",2964,228,434,False,False,,,,,,,,,
4,6,"[2, 25, 37, 7, 2]",1248,266,434,False,False,,,,,,,,,
4,6,"[2, 70, 37, 4, 2]",2886,152,434,False,False,,,,,,,,,
4,6,"[2, 38, 36, 7, 2]",1710,266,434,False,False,,,,,,,,,
4,6,"[2, 41, 36, 7, 2]",1824,266,434,False,False,,,,,,,,,
4,6,"[2, 27, 37, 7, 2]",1326,266,434,False,False,,,,,,,,,
4,6,"[2, 71, 35, 7, 2]",2886,266,434,False,False,,,,,,,,,
4,6,"[2, 43, 37, 7, 2]",1950,266,434,False,False,,,,,,,,,
4,6,"[2, 62, 36, 7, 2]",2622,266,434,False,False,,,,,,,,,
4,6,"[2, 64, 36, 7, 2]",2698,266,434,False,False,,,,,,,,,
4,6,"[2, 56, 37, 7, 2]",2457,266,434,False,False,,,,,,,,,
4,6,"[2, 72, 37, 1, 2]",2847,38,434,False,False,,,,,,,,,
4,6,"[2, 58, 37, 7, 2]",2535,266,434,False,False,,,,,,,,,
4,6,"[2, 72, 36, 7, 2]",3002,266,434,False,False,,,,,,,,,
4,6,"[2, 71, 37, 3, 2]",2886,114,434,False,False,,,,,,,,,
4,6,"[2, 71, 37, 6, 2]",3003,228,434,False,False,,,,,,,,,
4,6,"[2, 59, 37, 7, 2]",2574,266,434,False,False,,,,,,,,,
4,6,"[2, 72, 37, 3, 2]",2925,114,434,False,False,,,,,,,,,
4,6,"[2, 69, 37, 7, 2]",2964,266,434,False,False,,,,,,,,,
4,6,"[2, 72, 37, 6, 2]",3042,228,434,False,False,,,,,,,,,
4,6,"[2, 70, 37, 7, 2]",3003,266,434,False,False,,,,,,,,,
4,6,"[2, 72, 37, 7, 2]",3081,266,434,False,False,,,,,,,,,
