h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal
3.0,12.0,"[2, 17, 20, 1]",394.0,145.0,145.0,True,False,,,,,,,,,,True
3.0,12.0,"[2, 17, 16, 1]",322.0,145.0,145.0,True,False,,,,,,,,,,True
3.0,12.0,"[2, 11, 22, 1]",286.0,145.0,145.0,True,False,,,,,,,,,,True
3.0,12.0,"[2, 10, 16, 1]",196.0,145.0,145.0,True,False,,,,,,,,,,True
3.0,12.0,"[2, 19, 10, 1]",238.0,130.0,145.0,False,False,,,,,,,,,,True
3.0,12.0,"[2, 16, 14, 1]",270.0,145.0,145.0,True,False,,,,,,,,,,True
3.0,12.0,"[2, 8, 22, 1]",214.0,145.0,145.0,True,False,,,,,,,,,,True
3.0,12.0,"[2, 12, 15, 1]",219.0,145.0,145.0,True,False,,,,,,,,,,True
3.0,12.0,"[2, 10, 14, 1]",174.0,145.0,145.0,True,True,,,,,,,,,,True
3.0,12.0,"[2, 8, 20, 1]",196.0,145.0,145.0,True,False,,,,,,,,,,True
3.0,12.0,"[2, 10, 13, 1]",163.0,140.0,145.0,False,False,,,,,,,,,,True
3.0,12.0,"[2, 11, 12, 1]",166.0,143.0,145.0,False,False,,,,,,,,,,True
3.0,12.0,"[2, 9, 18, 1]",198.0,145.0,145.0,True,False,,,,,,,,,,True
3.0,12.0,"[2, 6, 20, 1]",152.0,126.0,145.0,False,False,,,,,,,,,,True
3.0,12.0,"[2, 22, 5, 1]",159.0,65.0,145.0,False,False,,,,,,,,,,True
3.0,12.0,"[2, 27, 9, 1]",306.0,117.0,145.0,False,False,,,,,,,,,,True
3.0,12.0,"[2, 23, 11, 1]",310.0,143.0,145.0,False,False,,,,,,,,,,True
3.0,12.0,"[2, 17, 12, 1]",250.0,145.0,145.0,True,False,,,,,,,,,,True
3.0,12.0,"[2, 5, 23, 1]",148.0,120.0,145.0,False,False,,,,,,,,,,True
3.0,12.0,"[2, 26, 11, 1]",349.0,143.0,145.0,False,False,,,,,,,,,,True
3.0,12.0,"[2, 6, 24, 1]",180.0,145.0,145.0,True,True,,,,,,,,,,True
3.0,12.0,"[2, 13, 12, 1]",194.0,145.0,145.0,True,False,,,,,,,,,,True
3.0,12.0,"[2, 6, 21, 1]",159.0,132.0,145.0,False,False,,,,,,,,,,True
3.0,12.0,"[2, 9, 15, 1]",168.0,144.0,145.0,False,False,,,,,,,,,,True
3.0,12.0,"[2, 5, 27, 1]",172.0,140.0,145.0,False,False,,,,,,,,,,True
3.0,12.0,"[2, 6, 22, 1]",166.0,138.0,145.0,False,False,,,,,,,,,,True
