h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa
3.0,2.0,"[2, 2, 291, 9]",3205.0,29.0,45.0,False,False,,,,,,,,
3.0,2.0,"[2, 5, 5, 9]",80.0,45.0,45.0,True,False,,,,,,,,
3.0,2.0,"[2, 296, 3, 9]",1507.0,33.0,45.0,False,False,,,,,,,,
3.0,2.0,"[2, 3, 7, 9]",90.0,45.0,45.0,True,False,,,,,,,,
3.0,2.0,"[2, 300, 3, 9]",1527.0,33.0,45.0,False,False,,,,,,,,
3.0,2.0,"[2, 2, 296, 9]",3260.0,29.0,45.0,False,False,,,,,,,,
3.0,2.0,"[2, 297, 4, 9]",1818.0,40.0,45.0,False,False,,,,,,,,
3.0,2.0,"[2, 3, 6, 9]",78.0,45.0,45.0,True,False,,,,,,,,
3.0,2.0,"[2, 4, 5, 9]",73.0,45.0,45.0,True,False,,,,,,,,
3.0,2.0,"[2, 2, 300, 9]",3304.0,29.0,45.0,False,False,,,,,,,,
3.0,2.0,"[2, 3, 5, 9]",66.0,45.0,45.0,True,True,,,,,,,,
3.0,2.0,"[2, 298, 4, 9]",1824.0,40.0,45.0,False,False,,,,,,,,
3.0,2.0,"[2, 300, 4, 9]",1836.0,40.0,45.0,False,False,,,,,,,,
2.0,2.0,"[2, 2, 9]",22.0,20.0,27.0,False,False,20.0,0.0,7.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1335843000015302,nonfilling,[[3]]
2.0,2.0,"[2, 1, 9]",11.0,10.0,27.0,False,False,10.0,0.0,17.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0718362999978126,nonfilling,[[3]]
3.0,2.0,"[2, 2, 5, 9]",59.0,29.0,45.0,False,False,45.0,16.0,16.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2129028999988804,nonfilling,"[[3, 5]]"
3.0,2.0,"[2, 3, 4, 9]",54.0,40.0,45.0,False,False,45.0,5.0,5.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2560498999991978,nonfilling,"[[3, 5]]"
3.0,2.0,"[2, 1, 5, 9]",52.0,10.0,45.0,False,False,45.0,35.0,35.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1232584999997925,nonfilling,"[[3, 5]]"
3.0,2.0,"[2, 2, 4, 9]",48.0,29.0,45.0,False,False,42.0,13.0,16.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2358613000033074,nonfilling,"[[3, 5]]"
3.0,2.0,"[2, 3, 3, 9]",42.0,33.0,45.0,False,False,36.0,3.0,12.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.281648000000132,nonfilling,"[[3, 5]]"
3.0,2.0,"[2, 1, 4, 9]",42.0,10.0,45.0,False,False,37.0,27.0,35.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1403343000019958,nonfilling,"[[3, 5]]"
3.0,2.0,"[2, 2, 3, 9]",37.0,29.0,45.0,False,False,32.0,3.0,16.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2592836000003444,nonfilling,"[[3, 5]]"
3.0,2.0,"[2, 1, 3, 9]",32.0,10.0,45.0,False,False,28.0,18.0,35.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1189864999978453,nonfilling,"[[3, 5]]"
3.0,2.0,"[2, 3, 2, 9]",30.0,22.0,45.0,False,False,25.0,3.0,23.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1765468000012333,nonfilling,"[[3, 5]]"
3.0,2.0,"[2, 2, 2, 9]",26.0,22.0,45.0,False,False,22.0,0.0,23.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2154104000001098,nonfilling,"[[3, 5]]"
3.0,2.0,"[2, 1, 2, 9]",22.0,10.0,45.0,False,False,19.0,9.0,35.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1074872000026516,nonfilling,"[[3, 5]]"
3.0,2.0,"[2, 3, 1, 9]",18.0,11.0,45.0,False,False,14.0,3.0,34.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1187095999994198,nonfilling,"[[3, 5]]"
3.0,2.0,"[2, 2, 1, 9]",15.0,11.0,45.0,False,False,12.0,1.0,34.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1119360000011511,nonfilling,"[[3, 5]]"
3.0,2.0,"[2, 1, 1, 9]",12.0,10.0,45.0,False,False,10.0,0.0,35.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1025555999985954,nonfilling,"[[3, 5]]"
