h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal
2,3,"[6, 51, 1]",357,56,56,True,False
2,3,"[6, 39, 1]",273,56,56,True,False
2,3,"[6, 30, 1]",210,56,56,True,False
2,3,"[6, 21, 1]",147,56,56,True,False
2,3,"[6, 20, 1]",140,56,56,True,False
2,3,"[6, 11, 1]",77,56,56,True,False
2,3,"[6, 9, 1]",63,54,56,False,False
2,3,"[6, 10, 1]",70,56,56,True,True
3,3,"[6, 87, 75, 1]",7122,2002,2002,True,False
3,3,"[6, 83, 82, 1]",7386,2002,2002,True,False
3,3,"[6, 38, 75, 1]",3153,2002,2002,True,False
3,3,"[6, 84, 63, 1]",5859,2002,2002,True,False
3,3,"[6, 61, 73, 1]",4892,2002,2002,True,False
3,3,"[6, 26, 89, 1]",2559,2002,2002,True,False
3,3,"[6, 96, 25, 1]",3001,1400,2002,False,False
3,3,"[6, 32, 69, 1]",2469,2002,2002,True,False
3,3,"[6, 30, 59, 1]",2009,1920,2002,False,False
3,3,"[6, 73, 33, 1]",2880,1848,2002,False,False
3,3,"[6, 92, 55, 1]",5667,2002,2002,True,False
3,3,"[6, 91, 43, 1]",4502,2002,2002,True,False
3,3,"[6, 43, 44, 1]",2194,2002,2002,True,False
3,3,"[6, 26, 76, 1]",2208,2002,2002,True,False
3,3,"[6, 35, 50, 1]",2010,1925,2002,False,False
3,3,"[6, 19, 97, 1]",2054,1425,2002,False,False
3,3,"[6, 38, 48, 1]",2100,2002,2002,True,True
3,3,"[6, 41, 47, 1]",2220,2002,2002,True,False
3,3,"[6, 82, 42, 1]",3978,2002,2002,True,False
3,3,"[6, 92, 30, 1]",3342,1680,2002,False,False
3,3,"[6, 25, 86, 1]",2386,2002,2002,True,False
3,3,"[6, 25, 78, 1]",2178,2002,2002,True,False
3,3,"[6, 70, 43, 1]",3473,2002,2002,True,False
3,3,"[6, 20, 97, 1]",2157,1640,2002,False,False
3,3,"[6, 93, 28, 1]",3190,1568,2002,False,False
3,3,"[6, 92, 41, 1]",4365,2002,2002,True,False
3,3,"[6, 92, 39, 1]",4179,2002,2002,True,False
3,3,"[6, 65, 40, 1]",3030,2002,2002,True,False
3,3,"[6, 60, 38, 1]",2678,2002,2002,True,False
3,3,"[6, 76, 33, 1]",2997,1848,2002,False,False
3,3,"[6, 32, 55, 1]",2007,1920,2002,False,False
3,3,"[6, 49, 41, 1]",2344,2002,2002,True,False
