h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal
2,6,"[1, 283, 3]",1132,3,3,True,False,,,,,,,,,,True
2,6,"[1, 70, 3]",280,3,3,True,False,,,,,,,,,,True
2,6,"[1, 27, 3]",108,3,3,True,False,,,,,,,,,,True
2,6,"[1, 13, 3]",52,3,3,True,False,,,,,,,,,,True
2,6,"[1, 2, 3]",8,3,3,True,False,,,,,,,,,,True
3,6,"[1, 182, 76, 3]",14242,3,3,True,False,,,,,,,,,,True
3,6,"[1, 30, 198, 3]",6564,3,3,True,False,,,,,,,,,,True
3,6,"[1, 34, 139, 3]",5177,3,3,True,False,,,,,,,,,,True
3,6,"[1, 62, 18, 3]",1232,3,3,True,False,,,,,,,,,,True
3,6,"[1, 29, 102, 3]",3293,3,3,True,False,,,,,,,,,,True
3,6,"[1, 24, 27, 3]",753,3,3,True,False,,,,,,,,,,True
3,6,"[1, 85, 11, 3]",1053,3,3,True,False,,,,,,,,,,True
3,6,"[1, 16, 263, 3]",5013,3,3,True,False,,,,,,,,,,True
3,6,"[1, 10, 207, 3]",2701,3,3,True,False,,,,,,,,,,True
3,6,"[1, 19, 101, 3]",2241,3,3,True,False,,,,,,,,,,True
3,6,"[1, 5, 160, 3]",1285,3,3,True,False,,,,,,,,,,True
3,6,"[1, 103, 5, 3]",633,3,3,True,False,,,,,,,,,,True
3,6,"[1, 13, 116, 3]",1869,3,3,True,False,,,,,,,,,,True
3,6,"[1, 8, 141, 3]",1559,3,3,True,False,,,,,,,,,,True
3,6,"[1, 18, 34, 3]",732,3,3,True,False,,,,,,,,,,True
3,6,"[1, 244, 4, 3]",1232,3,3,True,False,,,,,,,,,,True
3,6,"[1, 75, 13, 3]",1089,3,3,True,False,,,,,,,,,,True
3,6,"[1, 100, 10, 3]",1130,3,3,True,False,,,,,,,,,,True
3,6,"[1, 15, 56, 3]",1023,3,3,True,False,,,,,,,,,,True
3,6,"[1, 44, 12, 3]",608,3,3,True,False,,,,,,,,,,True
3,6,"[1, 20, 22, 3]",526,3,3,True,False,,,,,,,,,,True
3,6,"[1, 3, 243, 3]",1461,3,3,True,False,,,,,,,,,,True
3,6,"[1, 10, 125, 3]",1635,3,3,True,False,,,,,,,,,,True
3,6,"[1, 11, 4, 3]",67,3,3,True,False,,,,,,,,,,True
3,6,"[1, 2, 209, 3]",1047,3,3,True,False,,,,,,,,,,True
3,6,"[1, 4, 159, 3]",1117,3,3,True,False,,,,,,,,,,True
3,6,"[1, 4, 125, 3]",879,3,3,True,False,,,,,,,,,,True
3,6,"[1, 9, 45, 3]",549,3,3,True,False,,,,,,,,,,True
3,6,"[1, 2, 12, 3]",62,3,3,True,False,,,,,,,,,,True
3,6,"[1, 9, 3, 3]",45,3,3,True,False,,,,,,,,,,True
3,6,"[1, 7, 11, 3]",117,3,3,True,False,,,,,,,,,,True
3,6,"[1, 2, 9, 3]",47,3,3,True,False,,,,,,,,,,True
3,6,"[1, 45, 2, 3]",141,3,3,True,False,,,,,,,,,,False
3,6,"[1, 5, 8, 3]",69,3,3,True,False,,,,,,,,,,True
3,6,"[1, 7, 3, 3]",37,3,3,True,False,,,,,,,,,,True
3,6,"[1, 5, 7, 3]",61,3,3,True,False,,,,,,,,,,True
3,6,"[1, 33, 2, 3]",105,3,3,True,False,,,,,,,,,,False
3,6,"[1, 2, 5, 3]",27,3,3,True,False,,,,,,,,,,True
3,6,"[1, 3, 3, 3]",21,3,3,True,False,,,,,,,,,,True
3,6,"[1, 31, 2, 3]",99,3,3,True,False,,,,,,,,,,False
3,6,"[1, 7, 2, 3]",27,3,3,True,False,,,,,,,,,,False
3,6,"[1, 6, 2, 3]",24,3,3,True,False,,,,,,,,,,False
3,6,"[1, 3, 2, 3]",15,3,3,True,False,,,,,,,,,,False
3,6,"[1, 2, 4, 3]",22,3,3,True,False,,,,,,,,,,True
3,6,"[1, 2, 3, 3]",17,3,3,True,False,,,,,,,,,,True
3,6,"[1, 2, 2, 3]",12,3,3,True,False,,,,,,,,,,True
2,6,"[1, 1, 3]",4,3,3,True,True,,,,,,,,,,True
3,6,"[1, 29, 1, 3]",61,3,3,True,False,,,,,,,,,,False
3,6,"[1, 27, 1, 3]",57,3,3,True,False,,,,,,,,,,False
3,6,"[1, 1, 34, 3]",137,3,3,True,False,,,,,,,,,,True
3,6,"[1, 1, 12, 3]",49,3,3,True,False,,,,,,,,,,True
3,6,"[1, 22, 1, 3]",47,3,3,True,False,,,,,,,,,,False
3,6,"[1, 3, 1, 3]",9,3,3,True,False,,,,,,,,,,False
3,6,"[1, 1, 8, 3]",33,3,3,True,False,,,,,,,,,,True
3,6,"[1, 1, 5, 3]",21,3,3,True,False,,,,,,,,,,True
3,6,"[1, 2, 1, 3]",7,3,3,True,False,,,,,,,,,,False
3,6,"[1, 1, 4, 3]",17,3,3,True,False,,,,,,,,,,True
3,6,"[1, 1, 3, 3]",13,3,3,True,False,,,,,,,,,,True
3,6,"[1, 1, 1, 3]",5,3,3,True,True,,,,,,,,,,True
4,6,"[1, 1, 1, 1, 3]",6,3,3,True,True,,,,,,,,,,True
