h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal
2,6,"[1, 264, 1]",528,1,1,True,False
2,6,"[1, 238, 1]",476,1,1,True,False
2,6,"[1, 28, 1]",56,1,1,True,False
2,6,"[1, 3, 1]",6,1,1,True,False
2,6,"[1, 2, 1]",4,1,1,True,True
3,6,"[1, 296, 219, 1]",65339,1,1,True,False
3,6,"[1, 295, 179, 1]",53279,1,1,True,False
3,6,"[1, 134, 109, 1]",14849,1,1,True,False
3,6,"[1, 81, 60, 1]",5001,1,1,True,False
3,6,"[1, 32, 235, 1]",7787,1,1,True,False
3,6,"[1, 90, 58, 1]",5368,1,1,True,False
3,6,"[1, 40, 192, 1]",7912,1,1,True,False
3,6,"[1, 23, 31, 1]",767,1,1,True,False
3,6,"[1, 277, 5, 1]",1667,1,1,True,False
3,6,"[1, 95, 16, 1]",1631,1,1,True,False
3,6,"[1, 10, 54, 1]",604,1,1,True,False
3,6,"[1, 17, 35, 1]",647,1,1,True,False
3,6,"[1, 2, 172, 1]",518,1,1,True,False
3,6,"[1, 59, 14, 1]",899,1,1,True,False
3,6,"[1, 143, 7, 1]",1151,1,1,True,False
3,6,"[1, 8, 125, 1]",1133,1,1,True,False
3,6,"[1, 12, 13, 1]",181,1,1,True,False
3,6,"[1, 3, 133, 1]",535,1,1,True,False
3,6,"[1, 214, 6, 1]",1504,1,1,True,False
3,6,"[1, 258, 3, 1]",1035,1,1,True,False
3,6,"[1, 43, 8, 1]",395,1,1,True,False
3,6,"[1, 37, 8, 1]",341,1,1,True,False
3,6,"[1, 120, 5, 1]",725,1,1,True,False
3,6,"[1, 4, 7, 1]",39,1,1,True,False
3,6,"[1, 151, 4, 1]",759,1,1,True,False
3,6,"[1, 207, 2, 1]",623,1,1,True,False
3,6,"[1, 20, 2, 1]",62,1,1,True,False
3,6,"[1, 2, 34, 1]",104,1,1,True,False
3,6,"[1, 4, 5, 1]",29,1,1,True,False
3,6,"[1, 17, 4, 1]",89,1,1,True,False
3,6,"[1, 3, 17, 1]",71,1,1,True,False
3,6,"[1, 13, 2, 1]",41,1,1,True,False
3,6,"[1, 3, 6, 1]",27,1,1,True,False
3,6,"[1, 9, 4, 1]",49,1,1,True,False
3,6,"[1, 4, 2, 1]",14,1,1,True,False
3,6,"[1, 2, 8, 1]",26,1,1,True,False
3,6,"[1, 2, 4, 1]",14,1,1,True,False
3,6,"[1, 3, 3, 1]",15,1,1,True,False
3,6,"[1, 2, 2, 1]",8,1,1,True,True
