h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa
3.0,4.0,"[2, 273, 8, 7]",2786.0,88.0,119.0,False,False,,,,,,,,
3.0,4.0,"[2, 117, 13, 7]",1846.0,119.0,119.0,True,False,,,,,,,,
3.0,4.0,"[2, 272, 9, 7]",3055.0,99.0,119.0,False,False,,,,,,,,
3.0,4.0,"[2, 32, 40, 7]",1624.0,119.0,119.0,True,False,,,,,,,,
3.0,4.0,"[2, 9, 148, 7]",2386.0,119.0,119.0,True,False,,,,,,,,
3.0,4.0,"[2, 115, 11, 7]",1572.0,119.0,119.0,True,False,,,,,,,,
3.0,4.0,"[2, 8, 11, 7]",181.0,119.0,119.0,True,False,,,,,,,,
3.0,4.0,"[2, 281, 6, 7]",2290.0,66.0,119.0,False,False,,,,,,,,
3.0,4.0,"[2, 287, 8, 7]",2926.0,88.0,119.0,False,False,,,,,,,,
3.0,4.0,"[2, 4, 131, 7]",1449.0,119.0,119.0,True,False,,,,,,,,
3.0,4.0,"[2, 3, 285, 7]",2856.0,101.0,119.0,False,False,,,,,,,,
3.0,4.0,"[2, 6, 93, 7]",1221.0,119.0,119.0,True,False,,,,,,,,
3.0,4.0,"[2, 299, 9, 7]",3352.0,99.0,119.0,False,False,,,,,,,,
3.0,4.0,"[2, 300, 8, 7]",3056.0,88.0,119.0,False,False,,,,,,,,
3.0,4.0,"[2, 4, 96, 7]",1064.0,119.0,119.0,True,False,,,,,,,,
3.0,4.0,"[2, 242, 10, 7]",2974.0,110.0,119.0,False,False,,,,,,,,
3.0,4.0,"[2, 4, 72, 7]",800.0,119.0,119.0,True,False,,,,,,,,
3.0,4.0,"[2, 1, 293, 7]",2346.0,8.0,119.0,False,False,,,,,,,,
3.0,4.0,"[2, 4, 31, 7]",349.0,119.0,119.0,True,False,,,,,,,,
3.0,4.0,"[2, 282, 10, 7]",3454.0,110.0,119.0,False,False,,,,,,,,
3.0,4.0,"[2, 2, 300, 7]",2704.0,37.0,119.0,False,False,,,,,,,,
3.0,4.0,"[2, 287, 10, 7]",3514.0,110.0,119.0,False,False,,,,,,,,
3.0,4.0,"[2, 5, 20, 7]",250.0,119.0,119.0,True,False,,,,,,,,
3.0,4.0,"[2, 5, 14, 7]",178.0,119.0,119.0,True,False,,,,,,,,
3.0,4.0,"[2, 5, 13, 7]",166.0,119.0,119.0,True,False,,,,,,,,
3.0,4.0,"[2, 4, 13, 7]",151.0,119.0,119.0,True,False,,,,,,,,
3.0,4.0,"[2, 3, 299, 7]",2996.0,101.0,119.0,False,False,,,,,,,,
3.0,4.0,"[2, 292, 10, 7]",3574.0,110.0,119.0,False,False,,,,,,,,
3.0,4.0,"[2, 299, 10, 7]",3658.0,110.0,119.0,False,False,,,,,,,,
3.0,4.0,"[2, 3, 300, 7]",3006.0,101.0,119.0,False,False,,,,,,,,
3.0,4.0,"[2, 7, 12, 7]",182.0,119.0,119.0,True,False,,,,,,,,
3.0,4.0,"[2, 6, 11, 7]",155.0,119.0,119.0,True,False,,,,,,,,
3.0,4.0,"[2, 300, 9, 7]",3363.0,99.0,119.0,False,False,,,,,,,,
3.0,4.0,"[2, 5, 11, 7]",142.0,119.0,119.0,True,True,,,,,,,,
3.0,4.0,"[2, 4, 12, 7]",140.0,119.0,119.0,True,True,,,,,,,,
3.0,4.0,"[2, 300, 10, 7]",3670.0,110.0,119.0,False,False,,,,,,,,
3.0,4.0,"[2, 4, 11, 7]",129.0,114.0,119.0,False,False,,,,,,,,
2.0,4.0,"[2, 3, 7]",27.0,24.0,35.0,False,False,24.0,0.0,11.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0967314000008627,nonfilling,[[5]]
2.0,4.0,"[2, 2, 7]",18.0,16.0,35.0,False,False,16.0,0.0,19.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0755321000015101,nonfilling,[[5]]
2.0,4.0,"[2, 1, 7]",9.0,8.0,35.0,False,False,8.0,0.0,27.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0411770999999134,nonfilling,[[5]]
3.0,4.0,"[2, 5, 10, 7]",130.0,110.0,119.0,False,False,115.0,5.0,9.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4077256000000488,nonfilling,"[[5, 11]]"
3.0,4.0,"[2, 3, 12, 7]",126.0,101.0,119.0,False,False,111.0,10.0,18.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3606515999999828,nonfilling,"[[4, 12]]"
3.0,4.0,"[2, 4, 10, 7]",118.0,104.0,119.0,False,False,104.0,0.0,15.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2941451999995479,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 5, 9, 7]",118.0,99.0,119.0,False,False,104.0,5.0,20.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2499960000004648,nonfilling,"[[5, 11]]"
3.0,4.0,"[2, 3, 11, 7]",116.0,101.0,119.0,False,False,102.0,1.0,18.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2268360999987635,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 2, 12, 7]",112.0,37.0,119.0,False,False,98.0,61.0,82.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1184962999996059,nonfilling,"[[4, 12]]"
3.0,4.0,"[2, 4, 9, 7]",107.0,94.0,119.0,False,False,94.0,0.0,25.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1959901999998692,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 3, 10, 7]",106.0,93.0,119.0,False,False,93.0,0.0,26.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1838231000001542,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 5, 8, 7]",106.0,88.0,119.0,False,False,93.0,5.0,31.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1415427000010822,nonfilling,"[[5, 11]]"
3.0,4.0,"[2, 2, 11, 7]",103.0,37.0,119.0,False,False,90.0,53.0,82.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1068804000005911,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 1, 12, 7]",98.0,8.0,119.0,False,False,85.0,77.0,111.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0627635000000736,nonfilling,"[[4, 12]]"
3.0,4.0,"[2, 3, 9, 7]",96.0,84.0,119.0,False,False,84.0,0.0,35.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1285693999998329,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 4, 8, 7]",96.0,84.0,119.0,False,False,84.0,0.0,35.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1997780000001512,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 2, 10, 7]",94.0,37.0,119.0,False,False,82.0,45.0,82.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2323271000004751,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 5, 7, 7]",94.0,77.0,119.0,False,False,82.0,5.0,42.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3364975000004051,nonfilling,"[[5, 11]]"
3.0,4.0,"[2, 1, 11, 7]",90.0,8.0,119.0,False,False,78.0,70.0,111.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1131213999997271,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 3, 8, 7]",86.0,75.0,119.0,False,False,75.0,0.0,44.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3121398000002955,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 2, 9, 7]",85.0,37.0,119.0,False,False,74.0,37.0,82.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2059839000012289,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 4, 7, 7]",85.0,74.0,119.0,False,False,74.0,0.0,45.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2488878000003751,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 1, 10, 7]",82.0,8.0,119.0,False,False,71.0,63.0,111.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1008877000003849,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 5, 6, 7]",82.0,66.0,119.0,False,False,71.0,5.0,53.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2159072000013111,nonfilling,"[[5, 11]]"
3.0,4.0,"[2, 2, 8, 7]",76.0,37.0,119.0,False,False,66.0,29.0,82.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1435780000010709,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 3, 7, 7]",76.0,66.0,119.0,False,False,66.0,0.0,53.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1657919000008405,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 1, 9, 7]",74.0,8.0,119.0,False,False,64.0,56.0,111.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0704206999998859,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 4, 6, 7]",74.0,64.0,119.0,False,False,64.0,0.0,55.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1538379000012355,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 5, 5, 7]",70.0,55.0,119.0,False,False,60.0,5.0,64.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1360399999994115,nonfilling,"[[5, 11]]"
3.0,4.0,"[2, 2, 7, 7]",67.0,37.0,119.0,False,False,58.0,21.0,82.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0980761999999231,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 1, 8, 7]",66.0,8.0,119.0,False,False,57.0,49.0,111.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0393831999990652,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 3, 6, 7]",66.0,57.0,119.0,False,False,57.0,0.0,62.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0898328999992372,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 4, 5, 7]",63.0,54.0,119.0,False,False,54.0,0.0,65.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0932476000016322,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 5, 4, 7]",58.0,44.0,119.0,False,False,49.0,5.0,75.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.104824500000177,nonfilling,"[[5, 11]]"
3.0,4.0,"[2, 1, 7, 7]",58.0,8.0,119.0,False,False,50.0,42.0,111.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0563657000002422,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 2, 6, 7]",58.0,37.0,119.0,False,False,50.0,13.0,82.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0737654000004113,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 3, 5, 7]",56.0,48.0,119.0,False,False,48.0,0.0,71.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0796523999997589,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 4, 4, 7]",52.0,44.0,119.0,False,False,44.0,0.0,75.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1858890999992581,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 1, 6, 7]",50.0,8.0,119.0,False,False,43.0,35.0,111.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1104668999996647,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 2, 5, 7]",49.0,37.0,119.0,False,False,42.0,5.0,82.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1438280999991548,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 5, 3, 7]",46.0,33.0,119.0,False,False,38.0,5.0,86.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1418308000011165,nonfilling,"[[5, 11]]"
3.0,4.0,"[2, 3, 4, 7]",46.0,39.0,119.0,False,False,39.0,0.0,80.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1703071000010823,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 1, 5, 7]",42.0,8.0,119.0,False,False,36.0,28.0,111.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0804511999995156,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 4, 3, 7]",41.0,33.0,119.0,False,False,34.0,1.0,86.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1306229000001622,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 2, 4, 7]",40.0,34.0,119.0,False,False,34.0,0.0,85.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1252585000002,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 3, 3, 7]",36.0,30.0,119.0,False,False,30.0,0.0,89.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1044070000007195,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 5, 2, 7]",34.0,22.0,119.0,False,False,27.0,5.0,97.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0820648999997502,nonfilling,"[[5, 11]]"
3.0,4.0,"[2, 1, 4, 7]",34.0,8.0,119.0,False,False,29.0,21.0,111.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0453344000015931,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 2, 3, 7]",31.0,26.0,119.0,False,False,26.0,0.0,93.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0813328999993245,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 4, 2, 7]",30.0,22.0,119.0,False,False,24.0,2.0,97.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0762431000002834,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 3, 2, 7]",26.0,21.0,119.0,False,False,21.0,0.0,98.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0714097000000038,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 1, 3, 7]",26.0,8.0,119.0,False,False,22.0,14.0,111.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0386716000011801,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 5, 1, 7]",22.0,11.0,119.0,False,False,16.0,5.0,108.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0537932999995973,nonfilling,"[[5, 11]]"
3.0,4.0,"[2, 2, 2, 7]",22.0,18.0,119.0,False,False,18.0,0.0,101.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0702899999996589,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 4, 1, 7]",19.0,11.0,119.0,False,False,14.0,3.0,108.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0487025000002177,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 1, 2, 7]",18.0,8.0,119.0,False,False,15.0,7.0,111.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0408360000001266,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 3, 1, 7]",16.0,11.0,119.0,False,False,12.0,1.0,108.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0409795999985362,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 2, 1, 7]",13.0,10.0,119.0,False,False,10.0,0.0,109.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0382733000005828,nonfilling,"[[4, 12], [5, 11]]"
3.0,4.0,"[2, 1, 1, 7]",10.0,8.0,119.0,False,False,8.0,0.0,111.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0270564000002195,nonfilling,"[[4, 12], [5, 11]]"
