h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers
2.0,2.0,"[2, 128, 8]",1280.0,24.0,24.0,True,False,,,,,,,,,
2.0,2.0,"[2, 105, 8]",1050.0,24.0,24.0,True,False,,,,,,,,,
2.0,2.0,"[2, 65, 8]",650.0,24.0,24.0,True,False,,,,,,,,,
2.0,2.0,"[2, 48, 8]",480.0,24.0,24.0,True,False,,,,,,,,,
2.0,2.0,"[2, 28, 8]",280.0,24.0,24.0,True,False,,,,,,,,,
2.0,2.0,"[2, 23, 8]",230.0,24.0,24.0,True,False,,,,,,,,,
2.0,2.0,"[2, 3, 8]",30.0,24.0,24.0,True,True,,,,,,,,,
3.0,2.0,"[2, 48, 300, 8]",16896.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 200, 40, 8]",8720.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 133, 7, 8]",1253.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 56, 254, 8]",16368.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 54, 81, 8]",5130.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 60, 31, 8]",2228.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 131, 18, 8]",2764.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 68, 22, 8]",1808.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 46, 214, 8]",11648.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 12, 33, 8]",684.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 2, 19, 8]",194.0,26.0,40.0,False,False,,,,,,,,,
3.0,2.0,"[2, 29, 7, 8]",317.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 183, 4, 8]",1130.0,36.0,40.0,False,False,,,,,,,,,
3.0,2.0,"[2, 197, 5, 8]",1419.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 5, 133, 8]",1739.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 24, 23, 8]",784.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 4, 139, 8]",1676.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 13, 26, 8]",572.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 131, 5, 8]",957.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 4, 47, 8]",572.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 220, 3, 8]",1124.0,30.0,40.0,False,False,,,,,,,,,
3.0,2.0,"[2, 290, 4, 8]",1772.0,36.0,40.0,False,False,,,,,,,,,
3.0,2.0,"[2, 3, 281, 8]",3097.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 8, 39, 8]",640.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 5, 37, 8]",491.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 1, 29, 8]",263.0,9.0,40.0,False,False,,,,,,,,,
3.0,2.0,"[2, 129, 5, 8]",943.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 2, 229, 8]",2294.0,26.0,40.0,False,False,,,,,,,,,
3.0,2.0,"[2, 118, 6, 8]",992.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 5, 32, 8]",426.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 103, 6, 8]",872.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 15, 20, 8]",490.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 65, 5, 8]",495.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 1, 263, 8]",2369.0,9.0,40.0,False,False,,,,,,,,,
3.0,2.0,"[2, 3, 245, 8]",2701.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 3, 9, 8]",105.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 2, 231, 8]",2314.0,26.0,40.0,False,False,,,,,,,,,
3.0,2.0,"[2, 2, 289, 8]",2894.0,26.0,40.0,False,False,,,,,,,,,
3.0,2.0,"[2, 44, 6, 8]",400.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 19, 7, 8]",227.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 297, 1, 8]",899.0,10.0,40.0,False,False,,,,,,,,,
3.0,2.0,"[2, 56, 5, 8]",432.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 4, 6, 8]",80.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 48, 5, 8]",376.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 31, 5, 8]",257.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 297, 3, 8]",1509.0,30.0,40.0,False,False,,,,,,,,,
3.0,2.0,"[2, 6, 5, 8]",82.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 4, 5, 8]",68.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 295, 4, 8]",1802.0,36.0,40.0,False,False,,,,,,,,,
3.0,2.0,"[2, 2, 294, 8]",2944.0,26.0,40.0,False,False,,,,,,,,,
3.0,2.0,"[2, 299, 1, 8]",905.0,10.0,40.0,False,False,,,,,,,,,
3.0,2.0,"[2, 300, 2, 8]",1216.0,20.0,40.0,False,False,,,,,,,,,
3.0,2.0,"[2, 2, 295, 8]",2954.0,26.0,40.0,False,False,,,,,,,,,
3.0,2.0,"[2, 2, 299, 8]",2994.0,26.0,40.0,False,False,,,,,,,,,
3.0,2.0,"[2, 296, 4, 8]",1808.0,36.0,40.0,False,False,,,,,,,,,
3.0,2.0,"[2, 2, 300, 8]",3004.0,26.0,40.0,False,False,,,,,,,,,
3.0,2.0,"[2, 299, 3, 8]",1519.0,30.0,40.0,False,False,,,,,,,,,
3.0,2.0,"[2, 300, 4, 8]",1832.0,36.0,40.0,False,False,,,,,,,,,
3.0,2.0,"[2, 3, 7, 8]",83.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 3, 6, 8]",72.0,40.0,40.0,True,False,,,,,,,,,
3.0,2.0,"[2, 3, 5, 8]",61.0,40.0,40.0,True,True,,,,,,,,,
2.0,2.0,"[2, 2, 8]",20.0,18.0,24.0,False,False,18.0,0.0,6.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.052273299999797,nonfilling,[[3]],
