h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa
2.0,8.0,"[2, 25, 4]",150.0,36.0,36.0,True,False,,,,,,,,
2.0,8.0,"[2, 7, 4]",42.0,35.0,36.0,False,False,,,,,,,,
2.0,8.0,"[2, 10, 4]",60.0,36.0,36.0,True,False,,,,,,,,
2.0,8.0,"[2, 9, 4]",54.0,36.0,36.0,True,False,,,,,,,,
2.0,8.0,"[2, 8, 4]",48.0,36.0,36.0,True,True,,,,,,,,
3.0,8.0,"[2, 214, 17, 4]",4134.0,204.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 226, 213, 4]",49442.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 41, 78, 4]",3592.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 9, 147, 4]",1929.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 51, 23, 4]",1367.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 3, 275, 4]",1931.0,179.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 16, 144, 4]",2912.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 5, 180, 4]",1630.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 3, 285, 4]",2001.0,179.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 8, 98, 4]",1192.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 25, 78, 4]",2312.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 50, 26, 4]",1504.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 1, 288, 4]",1442.0,5.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 159, 22, 4]",3904.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 278, 2, 4]",1120.0,24.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 16, 65, 4]",1332.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 256, 17, 4]",4932.0,204.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 78, 19, 4]",1714.0,228.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 4, 188, 4]",1512.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 30, 21, 4]",774.0,252.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 299, 2, 4]",1204.0,24.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 49, 23, 4]",1317.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 266, 16, 4]",4852.0,192.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 9, 56, 4]",746.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 6, 56, 4]",572.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 287, 16, 4]",5230.0,192.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 25, 23, 4]",717.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 4, 92, 4]",744.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 4, 71, 4]",576.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 297, 9, 4]",3303.0,108.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 115, 18, 4]",2372.0,216.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 213, 18, 4]",4332.0,216.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 181, 20, 4]",4062.0,240.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 15, 27, 4]",543.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 59, 21, 4]",1441.0,252.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 268, 21, 4]",6248.0,252.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 7, 39, 4]",443.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 91, 22, 4]",2272.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 4, 55, 4]",448.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 293, 19, 4]",6229.0,228.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 300, 9, 4]",3336.0,108.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 14, 36, 4]",676.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 299, 21, 4]",6961.0,252.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 5, 54, 4]",496.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 34, 22, 4]",904.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 24, 22, 4]",664.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 9, 34, 4]",460.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 3, 290, 4]",2036.0,179.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 4, 34, 4]",280.0,242.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 6, 39, 4]",402.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 5, 45, 4]",415.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 19, 22, 4]",544.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 4, 38, 4]",312.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 11, 23, 4]",367.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 2, 296, 4]",1780.0,38.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 6, 31, 4]",322.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 6, 29, 4]",302.0,260.0,260.0,True,True,,,,,,,,
3.0,8.0,"[2, 5, 28, 4]",262.0,229.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 10, 22, 4]",328.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 8, 22, 4]",280.0,250.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 8, 28, 4]",352.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 1, 297, 4]",1487.0,5.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 5, 35, 4]",325.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 4, 37, 4]",304.0,260.0,260.0,True,True,,,,,,,,
3.0,8.0,"[2, 3, 293, 4]",2057.0,179.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 7, 26, 4]",300.0,260.0,260.0,True,True,,,,,,,,
3.0,8.0,"[2, 5, 29, 4]",271.0,237.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 3, 295, 4]",2071.0,179.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 2, 297, 4]",1786.0,38.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 2, 298, 4]",1792.0,38.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 300, 13, 4]",4552.0,156.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 6, 25, 4]",262.0,231.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 1, 299, 4]",1497.0,5.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 300, 16, 4]",5464.0,192.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 6, 27, 4]",282.0,249.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 7, 23, 4]",267.0,237.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 5, 32, 4]",298.0,260.0,260.0,True,True,,,,,,,,
3.0,8.0,"[2, 3, 297, 4]",2085.0,179.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 300, 19, 4]",6376.0,228.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 2, 299, 4]",1798.0,38.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 4, 36, 4]",296.0,256.0,260.0,False,False,,,,,,,,
3.0,8.0,"[2, 9, 24, 4]",330.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 8, 25, 4]",316.0,260.0,260.0,True,False,,,,,,,,
3.0,8.0,"[2, 1, 300, 4]",1502.0,5.0,260.0,False,False,,,,,,,,
