h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal
2,8,"[2, 25, 2]",100,18,18,True,False
2,8,"[2, 7, 2]",28,18,18,True,False
2,8,"[2, 6, 2]",24,18,18,True,True
2,8,"[2, 5, 2]",20,15,18,False,False
3,8,"[2, 94, 133, 2]",12956,130,130,True,False
3,8,"[2, 199, 61, 2]",12659,130,130,True,False
3,8,"[2, 279, 25, 2]",7583,130,130,True,False
3,8,"[2, 209, 51, 2]",11179,130,130,True,False
3,8,"[2, 143, 11, 2]",1881,110,130,False,False
3,8,"[2, 149, 37, 2]",5885,130,130,True,False
3,8,"[2, 37, 227, 2]",8927,130,130,True,False
3,8,"[2, 125, 131, 2]",16887,130,130,True,False
3,8,"[2, 19, 239, 2]",5057,130,130,True,False
3,8,"[2, 121, 94, 2]",11804,130,130,True,False
3,8,"[2, 100, 52, 2]",5504,130,130,True,False
3,8,"[2, 75, 201, 2]",15627,130,130,True,False
3,8,"[2, 72, 71, 2]",5398,130,130,True,False
3,8,"[2, 10, 265, 2]",3200,130,130,True,False
3,8,"[2, 188, 22, 2]",4556,130,130,True,False
3,8,"[2, 62, 34, 2]",2300,130,130,True,False
3,8,"[2, 32, 221, 2]",7578,130,130,True,False
3,8,"[2, 193, 19, 2]",4091,130,130,True,False
3,8,"[2, 204, 10, 2]",2468,100,130,False,False
3,8,"[2, 20, 97, 2]",2174,130,130,True,False
3,8,"[2, 116, 12, 2]",1648,120,130,False,False
3,8,"[2, 235, 12, 2]",3314,120,130,False,False
3,8,"[2, 119, 28, 2]",3626,130,130,True,False
3,8,"[2, 8, 277, 2]",2786,130,130,True,False
3,8,"[2, 12, 232, 2]",3272,130,130,True,False
3,8,"[2, 11, 65, 2]",867,130,130,True,False
3,8,"[2, 42, 35, 2]",1624,130,130,True,False
3,8,"[2, 168, 14, 2]",2716,130,130,True,False
3,8,"[2, 190, 13, 2]",2876,130,130,True,False
3,8,"[2, 118, 27, 2]",3476,130,130,True,False
3,8,"[2, 67, 16, 2]",1238,130,130,True,False
3,8,"[2, 5, 95, 2]",675,130,130,True,False
3,8,"[2, 55, 17, 2]",1079,130,130,True,False
3,8,"[2, 251, 4, 2]",1514,40,130,False,False
3,8,"[2, 285, 3, 2]",1431,30,130,False,False
3,8,"[2, 238, 10, 2]",2876,100,130,False,False
3,8,"[2, 277, 7, 2]",2507,70,130,False,False
3,8,"[2, 4, 279, 2]",1682,130,130,True,False
3,8,"[2, 289, 10, 2]",3488,100,130,False,False
3,8,"[2, 4, 54, 2]",332,130,130,True,False
3,8,"[2, 34, 16, 2]",644,130,130,True,False
3,8,"[2, 9, 42, 2]",480,130,130,True,False
3,8,"[2, 2, 97, 2]",392,20,130,False,False
3,8,"[2, 65, 13, 2]",1001,130,130,True,False
3,8,"[2, 3, 84, 2]",426,91,130,False,False
3,8,"[2, 2, 248, 2]",996,20,130,False,False
3,8,"[2, 293, 9, 2]",3241,90,130,False,False
3,8,"[2, 18, 16, 2]",356,130,130,True,False
3,8,"[2, 4, 28, 2]",176,130,130,True,False
3,8,"[2, 3, 186, 2]",936,91,130,False,False
3,8,"[2, 281, 12, 2]",3958,120,130,False,False
3,8,"[2, 18, 14, 2]",316,130,130,True,False
3,8,"[2, 300, 10, 2]",3620,100,130,False,False
3,8,"[2, 3, 285, 2]",1431,91,130,False,False
3,8,"[2, 11, 15, 2]",217,130,130,True,False
3,8,"[2, 14, 14, 2]",252,130,130,True,False
3,8,"[2, 9, 15, 2]",183,130,130,True,False
3,8,"[2, 54, 13, 2]",836,130,130,True,False
3,8,"[2, 5, 27, 2]",199,130,130,True,False
3,8,"[2, 6, 19, 2]",164,130,130,True,False
3,8,"[2, 32, 13, 2]",506,130,130,True,False
3,8,"[2, 27, 13, 2]",431,130,130,True,False
3,8,"[2, 2, 293, 2]",1176,20,130,False,False
3,8,"[2, 1, 297, 2]",893,3,130,False,False
3,8,"[2, 5, 25, 2]",185,130,130,True,False
3,8,"[2, 7, 16, 2]",158,130,130,True,True
3,8,"[2, 299, 11, 2]",3909,110,130,False,False
3,8,"[2, 3, 295, 2]",1481,91,130,False,False
3,8,"[2, 293, 12, 2]",4126,120,130,False,False
3,8,"[2, 294, 12, 2]",4140,120,130,False,False
3,8,"[2, 3, 297, 2]",1491,91,130,False,False
3,8,"[2, 15, 13, 2]",251,130,130,True,False
3,8,"[2, 11, 13, 2]",191,130,130,True,False
3,8,"[2, 5, 22, 2]",164,130,130,True,False
3,8,"[2, 4, 26, 2]",164,130,130,True,True
3,8,"[2, 5, 18, 2]",136,113,130,False,False
