h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers
3.0,3.0,"[2, 31, 8, 3]",334.0,30.0,30.0,True,False,,,,,,,,,
3.0,3.0,"[2, 15, 6, 3]",138.0,30.0,30.0,True,False,,,,,,,,,
3.0,3.0,"[2, 251, 3, 3]",1264.0,18.0,30.0,False,False,,,,,,,,,
3.0,3.0,"[2, 98, 5, 3]",701.0,30.0,30.0,True,False,,,,,,,,,
3.0,3.0,"[2, 1, 188, 3]",754.0,4.0,30.0,False,False,,,,,,,,,
3.0,3.0,"[2, 3, 35, 3]",216.0,30.0,30.0,True,False,,,,,,,,,
3.0,3.0,"[2, 265, 3, 3]",1334.0,18.0,30.0,False,False,,,,,,,,,
3.0,3.0,"[2, 2, 255, 3]",1279.0,14.0,30.0,False,False,,,,,,,,,
3.0,3.0,"[2, 143, 4, 3]",870.0,24.0,30.0,False,False,,,,,,,,,
3.0,3.0,"[2, 2, 271, 3]",1359.0,14.0,30.0,False,False,,,,,,,,,
3.0,3.0,"[2, 180, 4, 3]",1092.0,24.0,30.0,False,False,,,,,,,,,
3.0,3.0,"[2, 262, 4, 3]",1584.0,24.0,30.0,False,False,,,,,,,,,
3.0,3.0,"[2, 59, 5, 3]",428.0,30.0,30.0,True,False,,,,,,,,,
3.0,3.0,"[2, 7, 9, 3]",104.0,30.0,30.0,True,False,,,,,,,,,
3.0,3.0,"[2, 300, 1, 3]",903.0,6.0,30.0,False,False,,,,,,,,,
3.0,3.0,"[2, 3, 31, 3]",192.0,30.0,30.0,True,False,,,,,,,,,
3.0,3.0,"[2, 49, 5, 3]",358.0,30.0,30.0,True,False,,,,,,,,,
3.0,3.0,"[2, 283, 3, 3]",1424.0,18.0,30.0,False,False,,,,,,,,,
3.0,3.0,"[2, 3, 8, 3]",54.0,30.0,30.0,True,False,,,,,,,,,
3.0,3.0,"[2, 13, 6, 3]",122.0,30.0,30.0,True,False,,,,,,,,,
3.0,3.0,"[2, 5, 6, 3]",58.0,30.0,30.0,True,False,,,,,,,,,
3.0,3.0,"[2, 296, 2, 3]",1190.0,12.0,30.0,False,False,,,,,,,,,
3.0,3.0,"[2, 4, 7, 3]",57.0,30.0,30.0,True,False,,,,,,,,,
3.0,3.0,"[2, 36, 5, 3]",267.0,30.0,30.0,True,False,,,,,,,,,
3.0,3.0,"[2, 4, 6, 3]",50.0,30.0,30.0,True,False,,,,,,,,,
3.0,3.0,"[2, 291, 3, 3]",1464.0,18.0,30.0,False,False,,,,,,,,,
3.0,3.0,"[2, 294, 4, 3]",1776.0,24.0,30.0,False,False,,,,,,,,,
3.0,3.0,"[2, 1, 291, 3]",1166.0,4.0,30.0,False,False,,,,,,,,,
3.0,3.0,"[2, 298, 3, 3]",1499.0,18.0,30.0,False,False,,,,,,,,,
3.0,3.0,"[2, 2, 295, 3]",1479.0,14.0,30.0,False,False,,,,,,,,,
3.0,3.0,"[2, 13, 5, 3]",106.0,30.0,30.0,True,False,,,,,,,,,
3.0,3.0,"[2, 298, 4, 3]",1800.0,24.0,30.0,False,False,,,,,,,,,
3.0,3.0,"[2, 1, 300, 3]",1202.0,4.0,30.0,False,False,,,,,,,,,
3.0,3.0,"[2, 10, 5, 3]",85.0,30.0,30.0,True,False,,,,,,,,,
3.0,3.0,"[2, 2, 297, 3]",1489.0,14.0,30.0,False,False,,,,,,,,,
3.0,3.0,"[2, 4, 5, 3]",43.0,30.0,30.0,True,True,,,,,,,,,
3.0,3.0,"[2, 300, 3, 3]",1509.0,18.0,30.0,False,False,,,,,,,,,
3.0,3.0,"[2, 2, 300, 3]",1504.0,14.0,30.0,False,False,,,,,,,,,
3.0,3.0,"[2, 3, 7, 3]",48.0,30.0,30.0,True,False,,,,,,,,,
3.0,3.0,"[2, 299, 4, 3]",1806.0,24.0,30.0,False,False,,,,,,,,,
3.0,3.0,"[2, 3, 6, 3]",42.0,30.0,30.0,True,True,,,,,,,,,
3.0,3.0,"[2, 3, 5, 3]",36.0,28.0,30.0,False,False,,,,,,,,,
3.0,3.0,"[2, 300, 4, 3]",1812.0,24.0,30.0,False,False,,,,,,,,,
2.0,3.0,"[2, 2, 3]",10.0,8.0,12.0,False,False,8.0,0.0,4.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1927368999986356,nonfilling,[[3]],
2.0,3.0,"[2, 1, 3]",5.0,4.0,12.0,False,False,4.0,0.0,8.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0998017999991134,nonfilling,[[3]],
3.0,3.0,"[2, 4, 4, 3]",36.0,24.0,30.0,False,False,28.0,4.0,6.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4928584999997838,nonfilling,"[[4, 5]]",
3.0,3.0,"[2, 2, 6, 3]",34.0,14.0,30.0,False,False,26.0,12.0,16.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.325385299998743,nonfilling,"[[3, 6]]",
3.0,3.0,"[2, 3, 4, 3]",30.0,23.0,30.0,False,False,23.0,0.0,7.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4832015000010869,nonfilling,"[[3, 6], [4, 5]]",
3.0,3.0,"[2, 2, 5, 3]",29.0,14.0,30.0,False,False,22.0,8.0,16.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.412119900000107,nonfilling,"[[3, 6], [4, 5]]",
3.0,3.0,"[2, 4, 3, 3]",29.0,18.0,30.0,False,False,22.0,4.0,12.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4162828000007721,nonfilling,"[[4, 5]]",
3.0,3.0,"[2, 1, 6, 3]",26.0,4.0,30.0,False,False,19.0,15.0,26.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2162072999999509,nonfilling,"[[3, 6]]",
3.0,3.0,"[2, 2, 4, 3]",24.0,14.0,30.0,False,False,18.0,4.0,16.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3058530999987852,nonfilling,"[[3, 6], [4, 5]]",
3.0,3.0,"[2, 3, 3, 3]",24.0,18.0,30.0,False,False,18.0,0.0,12.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3760259999999107,nonfilling,"[[3, 6], [4, 5]]",
3.0,3.0,"[2, 1, 5, 3]",22.0,4.0,30.0,False,False,16.0,12.0,26.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1713808000004064,nonfilling,"[[3, 6], [4, 5]]",
3.0,3.0,"[2, 4, 2, 3]",22.0,12.0,30.0,False,False,16.0,4.0,18.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2982920000013109,nonfilling,"[[4, 5]]",
3.0,3.0,"[2, 2, 3, 3]",19.0,14.0,30.0,False,False,14.0,0.0,16.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3502586999984487,nonfilling,"[[3, 6], [4, 5]]",
3.0,3.0,"[2, 1, 4, 3]",18.0,4.0,30.0,False,False,13.0,9.0,26.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2027066000009654,nonfilling,"[[3, 6], [4, 5]]",
3.0,3.0,"[2, 3, 2, 3]",18.0,12.0,30.0,False,False,13.0,1.0,18.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3290526999990106,nonfilling,"[[3, 6], [4, 5]]",
3.0,3.0,"[2, 4, 1, 3]",15.0,6.0,30.0,False,False,10.0,4.0,24.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2093924999990122,nonfilling,"[[4, 5]]",
3.0,3.0,"[2, 1, 3, 3]",14.0,4.0,30.0,False,False,10.0,6.0,26.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2066522999994049,nonfilling,"[[3, 6], [4, 5]]",
3.0,3.0,"[2, 2, 2, 3]",14.0,10.0,30.0,False,False,10.0,0.0,20.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2927866999998514,nonfilling,"[[3, 6], [4, 5]]",
3.0,3.0,"[2, 3, 1, 3]",12.0,6.0,30.0,False,False,8.0,2.0,24.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2188275999997131,nonfilling,"[[3, 6], [4, 5]]",
3.0,3.0,"[2, 1, 2, 3]",10.0,4.0,30.0,False,False,7.0,3.0,26.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1432017000006453,nonfilling,"[[3, 6], [4, 5]]",
3.0,3.0,"[2, 2, 1, 3]",9.0,6.0,30.0,False,False,6.0,0.0,24.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1336865000012039,nonfilling,"[[3, 6], [4, 5]]",
3.0,3.0,"[2, 1, 1, 3]",6.0,4.0,30.0,False,False,4.0,0.0,26.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1416530999995302,nonfilling,"[[3, 6], [4, 5]]",
