h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa
3.0,1.0,"[2, 22, 14, 4]",408.0,8.0,8.0,True,False,,,,,,,,
3.0,1.0,"[2, 111, 7, 4]",1027.0,8.0,8.0,True,False,,,,,,,,
3.0,1.0,"[2, 159, 1, 4]",481.0,5.0,8.0,False,False,,,,,,,,
3.0,1.0,"[2, 30, 3, 4]",162.0,8.0,8.0,True,False,,,,,,,,
3.0,1.0,"[2, 161, 1, 4]",487.0,5.0,8.0,False,False,,,,,,,,
3.0,1.0,"[2, 10, 18, 4]",272.0,8.0,8.0,True,False,,,,,,,,
3.0,1.0,"[2, 5, 19, 4]",181.0,8.0,8.0,True,False,,,,,,,,
3.0,1.0,"[2, 11, 17, 4]",277.0,8.0,8.0,True,False,,,,,,,,
3.0,1.0,"[2, 11, 6, 4]",112.0,8.0,8.0,True,False,,,,,,,,
3.0,1.0,"[2, 54, 2, 4]",224.0,8.0,8.0,True,False,,,,,,,,
3.0,1.0,"[2, 1, 22, 4]",112.0,5.0,8.0,False,False,,,,,,,,
3.0,1.0,"[2, 273, 1, 4]",823.0,5.0,8.0,False,False,,,,,,,,
3.0,1.0,"[2, 1, 137, 4]",687.0,5.0,8.0,False,False,,,,,,,,
3.0,1.0,"[2, 1, 190, 4]",952.0,5.0,8.0,False,False,,,,,,,,
3.0,1.0,"[2, 13, 2, 4]",60.0,8.0,8.0,True,False,,,,,,,,
3.0,1.0,"[2, 2, 4, 4]",28.0,8.0,8.0,True,False,,,,,,,,
3.0,1.0,"[2, 1, 212, 4]",1062.0,5.0,8.0,False,False,,,,,,,,
3.0,1.0,"[2, 1, 284, 4]",1422.0,5.0,8.0,False,False,,,,,,,,
3.0,1.0,"[2, 289, 1, 4]",871.0,5.0,8.0,False,False,,,,,,,,
3.0,1.0,"[2, 12, 2, 4]",56.0,8.0,8.0,True,False,,,,,,,,
3.0,1.0,"[2, 10, 3, 4]",62.0,8.0,8.0,True,False,,,,,,,,
3.0,1.0,"[2, 300, 1, 4]",904.0,5.0,8.0,False,False,,,,,,,,
3.0,1.0,"[2, 1, 295, 4]",1477.0,5.0,8.0,False,False,,,,,,,,
3.0,1.0,"[2, 10, 2, 4]",48.0,8.0,8.0,True,False,,,,,,,,
3.0,1.0,"[2, 4, 3, 4]",32.0,8.0,8.0,True,False,,,,,,,,
3.0,1.0,"[2, 1, 298, 4]",1492.0,5.0,8.0,False,False,,,,,,,,
3.0,1.0,"[2, 4, 2, 4]",24.0,8.0,8.0,True,False,,,,,,,,
3.0,1.0,"[2, 3, 2, 4]",20.0,8.0,8.0,True,False,,,,,,,,
3.0,1.0,"[2, 2, 2, 4]",16.0,8.0,8.0,True,True,,,,,,,,
3.0,1.0,"[2, 1, 300, 4]",1502.0,5.0,8.0,False,False,,,,,,,,
2.0,1.0,"[2, 1, 4]",6.0,5.0,8.0,False,False,5.0,0.0,3.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0089439000003039,nonfilling,[[2]]
3.0,1.0,"[2, 1, 2, 4]",12.0,5.0,8.0,False,False,8.0,3.0,3.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0150716000007378,nonfilling,"[[2, 2]]"
3.0,1.0,"[2, 2, 1, 4]",10.0,5.0,8.0,False,False,7.0,2.0,3.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0138596999986475,nonfilling,"[[2, 2]]"
3.0,1.0,"[2, 1, 1, 4]",7.0,5.0,8.0,False,False,5.0,0.0,3.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0129256999989593,nonfilling,"[[2, 2]]"
