h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa
3.0,6.0,"[2, 10, 20, 6]",340.0,222.0,222.0,True,False,,,,,,,,
3.0,6.0,"[2, 290, 16, 6]",5316.0,192.0,222.0,False,False,,,,,,,,
3.0,6.0,"[2, 299, 15, 6]",5173.0,180.0,222.0,False,False,,,,,,,,
3.0,6.0,"[2, 6, 36, 6]",444.0,222.0,222.0,True,False,,,,,,,,
3.0,6.0,"[2, 6, 24, 6]",300.0,222.0,222.0,True,False,,,,,,,,
3.0,6.0,"[2, 6, 21, 6]",264.0,222.0,222.0,True,False,,,,,,,,
3.0,6.0,"[2, 4, 24, 6]",248.0,220.0,222.0,False,False,,,,,,,,
3.0,6.0,"[2, 284, 18, 6]",5788.0,216.0,222.0,False,False,,,,,,,,
3.0,6.0,"[2, 1, 299, 6]",2095.0,7.0,222.0,False,False,,,,,,,,
3.0,6.0,"[2, 5, 33, 6]",373.0,222.0,222.0,True,False,,,,,,,,
3.0,6.0,"[2, 8, 20, 6]",296.0,222.0,222.0,True,False,,,,,,,,
3.0,6.0,"[2, 298, 18, 6]",6068.0,216.0,222.0,False,False,,,,,,,,
3.0,6.0,"[2, 300, 10, 6]",3660.0,120.0,222.0,False,False,,,,,,,,
3.0,6.0,"[2, 6, 20, 6]",252.0,222.0,222.0,True,True,,,,,,,,
3.0,6.0,"[2, 5, 20, 6]",230.0,205.0,222.0,False,False,,,,,,,,
3.0,6.0,"[2, 5, 31, 6]",351.0,222.0,222.0,True,False,,,,,,,,
3.0,6.0,"[2, 4, 40, 6]",408.0,222.0,222.0,True,False,,,,,,,,
3.0,6.0,"[2, 4, 34, 6]",348.0,222.0,222.0,True,False,,,,,,,,
3.0,6.0,"[2, 4, 29, 6]",298.0,222.0,222.0,True,False,,,,,,,,
3.0,6.0,"[2, 300, 11, 6]",3966.0,132.0,222.0,False,False,,,,,,,,
3.0,6.0,"[2, 299, 17, 6]",5783.0,204.0,222.0,False,False,,,,,,,,
3.0,6.0,"[2, 4, 28, 6]",288.0,222.0,222.0,True,False,,,,,,,,
3.0,6.0,"[2, 4, 26, 6]",268.0,222.0,222.0,True,False,,,,,,,,
3.0,6.0,"[2, 300, 18, 6]",6108.0,216.0,222.0,False,False,,,,,,,,
3.0,6.0,"[2, 8, 19, 6]",282.0,222.0,222.0,True,False,,,,,,,,
3.0,6.0,"[2, 5, 23, 6]",263.0,222.0,222.0,True,False,,,,,,,,
3.0,6.0,"[2, 5, 22, 6]",252.0,222.0,222.0,True,True,,,,,,,,
3.0,6.0,"[2, 2, 300, 6]",2404.0,44.0,222.0,False,False,,,,,,,,
3.0,6.0,"[2, 4, 25, 6]",258.0,222.0,222.0,True,True,,,,,,,,
3.0,6.0,"[2, 3, 299, 6]",2697.0,165.0,222.0,False,False,,,,,,,,
3.0,6.0,"[2, 5, 21, 6]",241.0,215.0,222.0,False,False,,,,,,,,
3.0,6.0,"[2, 7, 19, 6]",261.0,222.0,222.0,True,True,,,,,,,,
3.0,6.0,"[2, 3, 300, 6]",2706.0,165.0,222.0,False,False,,,,,,,,
2.0,6.0,"[2, 5, 6]",40.0,35.0,42.0,False,False,35.0,0.0,7.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0671024999992369,nonfilling,[[6]]
2.0,6.0,"[2, 4, 6]",32.0,28.0,42.0,False,False,28.0,0.0,14.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0536811999991186,nonfilling,[[6]]
2.0,6.0,"[2, 3, 6]",24.0,21.0,42.0,False,False,21.0,0.0,21.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0409648000004381,nonfilling,[[6]]
2.0,6.0,"[2, 2, 6]",16.0,14.0,42.0,False,False,14.0,0.0,28.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0275624999994761,nonfilling,[[6]]
2.0,6.0,"[2, 1, 6]",8.0,7.0,42.0,False,False,7.0,0.0,35.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0146468000002641,nonfilling,[[6]]
3.0,6.0,"[2, 7, 18, 6]",248.0,216.0,222.0,False,False,222.0,6.0,6.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3432076000008237,nonfilling,"[[7, 19]]"
3.0,6.0,"[2, 4, 23, 6]",238.0,211.0,222.0,False,False,211.0,0.0,11.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4563993000010669,nonfilling,"[[4, 25]]"
3.0,6.0,"[2, 7, 17, 6]",235.0,204.0,222.0,False,False,211.0,7.0,18.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3897731999986717,nonfilling,"[[7, 19]]"
3.0,6.0,"[2, 3, 25, 6]",231.0,165.0,222.0,False,False,203.0,38.0,57.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2786479000005784,nonfilling,"[[4, 25]]"
3.0,6.0,"[2, 4, 22, 6]",228.0,202.0,222.0,False,False,202.0,0.0,20.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3862258999997721,nonfilling,"[[4, 25], [5, 22]]"
3.0,6.0,"[2, 6, 18, 6]",228.0,204.0,222.0,False,False,204.0,0.0,18.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3267195000007632,nonfilling,"[[6, 20], [7, 19]]"
3.0,6.0,"[2, 3, 24, 6]",222.0,165.0,222.0,False,False,195.0,30.0,57.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.422109699999055,nonfilling,"[[4, 25]]"
3.0,6.0,"[2, 7, 16, 6]",222.0,192.0,222.0,False,False,199.0,7.0,30.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3781792999998288,nonfilling,"[[7, 19]]"
3.0,6.0,"[2, 5, 19, 6]",219.0,195.0,222.0,False,False,195.0,0.0,27.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3064271999992343,nonfilling,"[[5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 4, 21, 6]",218.0,193.0,222.0,False,False,193.0,0.0,29.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3422926000002917,nonfilling,"[[4, 25], [5, 22]]"
3.0,6.0,"[2, 6, 17, 6]",216.0,193.0,222.0,False,False,193.0,0.0,29.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4090452000000368,nonfilling,"[[6, 20], [7, 19]]"
3.0,6.0,"[2, 3, 23, 6]",213.0,165.0,222.0,False,False,187.0,22.0,57.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3382231000014144,nonfilling,"[[4, 25]]"
3.0,6.0,"[2, 7, 15, 6]",209.0,180.0,222.0,False,False,187.0,7.0,42.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3250889999999344,nonfilling,"[[7, 19]]"
3.0,6.0,"[2, 4, 20, 6]",208.0,184.0,222.0,False,False,184.0,0.0,38.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3586403999997856,nonfilling,"[[4, 25], [5, 22], [6, 20]]"
3.0,6.0,"[2, 5, 18, 6]",208.0,185.0,222.0,False,False,185.0,0.0,37.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.32791829999951,nonfilling,"[[5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 2, 25, 6]",204.0,44.0,222.0,False,False,177.0,133.0,178.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2207763000005798,nonfilling,"[[4, 25]]"
3.0,6.0,"[2, 3, 22, 6]",204.0,165.0,222.0,False,False,179.0,14.0,57.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3799789000004239,nonfilling,"[[4, 25], [5, 22]]"
3.0,6.0,"[2, 6, 16, 6]",204.0,182.0,222.0,False,False,182.0,0.0,40.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3240394999993441,nonfilling,"[[6, 20], [7, 19]]"
3.0,6.0,"[2, 4, 19, 6]",198.0,175.0,222.0,False,False,175.0,0.0,47.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2977537000006123,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 5, 17, 6]",197.0,175.0,222.0,False,False,175.0,0.0,47.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2929406000002927,nonfilling,"[[5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 2, 24, 6]",196.0,44.0,222.0,False,False,170.0,126.0,178.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.148129200000767,nonfilling,"[[4, 25]]"
3.0,6.0,"[2, 7, 14, 6]",196.0,168.0,222.0,False,False,175.0,7.0,54.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3980670999990252,nonfilling,"[[7, 19]]"
3.0,6.0,"[2, 3, 21, 6]",195.0,165.0,222.0,False,False,171.0,6.0,57.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3033629000001383,nonfilling,"[[4, 25], [5, 22]]"
3.0,6.0,"[2, 6, 15, 6]",192.0,171.0,222.0,False,False,171.0,0.0,51.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3068132000007608,nonfilling,"[[6, 20], [7, 19]]"
3.0,6.0,"[2, 2, 23, 6]",188.0,44.0,222.0,False,False,163.0,119.0,178.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.146492699999726,nonfilling,"[[4, 25]]"
3.0,6.0,"[2, 4, 18, 6]",188.0,166.0,222.0,False,False,166.0,0.0,56.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2737802999999985,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 3, 20, 6]",186.0,163.0,222.0,False,False,163.0,0.0,59.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.269941700000345,nonfilling,"[[4, 25], [5, 22], [6, 20]]"
3.0,6.0,"[2, 5, 16, 6]",186.0,165.0,222.0,False,False,165.0,0.0,57.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3693242000008467,nonfilling,"[[5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 7, 13, 6]",183.0,156.0,222.0,False,False,163.0,7.0,66.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2767112999990786,nonfilling,"[[7, 19]]"
3.0,6.0,"[2, 2, 22, 6]",180.0,44.0,222.0,False,False,156.0,112.0,178.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1281338999997388,nonfilling,"[[4, 25], [5, 22]]"
3.0,6.0,"[2, 6, 14, 6]",180.0,160.0,222.0,False,False,160.0,0.0,62.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2653374000001349,nonfilling,"[[6, 20], [7, 19]]"
3.0,6.0,"[2, 4, 17, 6]",178.0,157.0,222.0,False,False,157.0,0.0,65.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2787724999998318,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 1, 25, 6]",177.0,7.0,222.0,False,False,151.0,144.0,215.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0871500000012019,nonfilling,"[[4, 25]]"
3.0,6.0,"[2, 3, 19, 6]",177.0,155.0,222.0,False,False,155.0,0.0,67.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2365054999991116,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 5, 15, 6]",175.0,155.0,222.0,False,False,155.0,0.0,67.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2132365999987087,nonfilling,"[[5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 2, 21, 6]",172.0,44.0,222.0,False,False,149.0,105.0,178.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0968860000011773,nonfilling,"[[4, 25], [5, 22]]"
3.0,6.0,"[2, 1, 24, 6]",170.0,7.0,222.0,False,False,145.0,138.0,215.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.073530199999368,nonfilling,"[[4, 25]]"
3.0,6.0,"[2, 7, 12, 6]",170.0,144.0,222.0,False,False,151.0,7.0,78.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2201934000004257,nonfilling,"[[7, 19]]"
3.0,6.0,"[2, 3, 18, 6]",168.0,147.0,222.0,False,False,147.0,0.0,75.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2285239000011643,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 4, 16, 6]",168.0,148.0,222.0,False,False,148.0,0.0,74.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.213681400000496,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 6, 13, 6]",168.0,149.0,222.0,False,False,149.0,0.0,73.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2197830000004614,nonfilling,"[[6, 20], [7, 19]]"
3.0,6.0,"[2, 2, 20, 6]",164.0,44.0,222.0,False,False,142.0,98.0,178.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1299638000000413,nonfilling,"[[4, 25], [5, 22], [6, 20]]"
3.0,6.0,"[2, 5, 14, 6]",164.0,145.0,222.0,False,False,145.0,0.0,77.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2232134999994741,nonfilling,"[[5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 1, 23, 6]",163.0,7.0,222.0,False,False,139.0,132.0,215.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0887913000005937,nonfilling,"[[4, 25]]"
3.0,6.0,"[2, 3, 17, 6]",159.0,139.0,222.0,False,False,139.0,0.0,83.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2085832000011578,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 4, 15, 6]",158.0,139.0,222.0,False,False,139.0,0.0,83.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2286168999999063,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 7, 11, 6]",157.0,132.0,222.0,False,False,139.0,7.0,90.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2503679000001284,nonfilling,"[[7, 19]]"
3.0,6.0,"[2, 1, 22, 6]",156.0,7.0,222.0,False,False,133.0,126.0,215.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0797041999994689,nonfilling,"[[4, 25], [5, 22]]"
3.0,6.0,"[2, 2, 19, 6]",156.0,44.0,222.0,False,False,135.0,91.0,178.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1363294000002497,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 6, 12, 6]",156.0,138.0,222.0,False,False,138.0,0.0,84.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2272132999987661,nonfilling,"[[6, 20], [7, 19]]"
3.0,6.0,"[2, 5, 13, 6]",153.0,135.0,222.0,False,False,135.0,0.0,87.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2145015000005514,nonfilling,"[[5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 3, 16, 6]",150.0,131.0,222.0,False,False,131.0,0.0,91.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2256995000007009,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 1, 21, 6]",149.0,7.0,222.0,False,False,127.0,120.0,215.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0939538000002357,nonfilling,"[[4, 25], [5, 22]]"
3.0,6.0,"[2, 2, 18, 6]",148.0,44.0,222.0,False,False,128.0,84.0,178.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1179276000002573,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 4, 14, 6]",148.0,130.0,222.0,False,False,130.0,0.0,92.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2134709000001748,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 6, 11, 6]",144.0,127.0,222.0,False,False,127.0,0.0,95.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2199057000016182,nonfilling,"[[6, 20], [7, 19]]"
3.0,6.0,"[2, 7, 10, 6]",144.0,120.0,222.0,False,False,127.0,7.0,102.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2171276000008219,nonfilling,"[[7, 19]]"
3.0,6.0,"[2, 1, 20, 6]",142.0,7.0,222.0,False,False,121.0,114.0,215.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0667693000013969,nonfilling,"[[4, 25], [5, 22], [6, 20]]"
3.0,6.0,"[2, 5, 12, 6]",142.0,125.0,222.0,False,False,125.0,0.0,97.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2304816999985632,nonfilling,"[[5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 3, 15, 6]",141.0,123.0,222.0,False,False,123.0,0.0,99.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1976135999993857,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 2, 17, 6]",140.0,44.0,222.0,False,False,121.0,77.0,178.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1213189999998576,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 4, 13, 6]",138.0,121.0,222.0,False,False,121.0,0.0,101.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1783654999999271,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 1, 19, 6]",135.0,7.0,222.0,False,False,115.0,108.0,215.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0666061000010813,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 2, 16, 6]",132.0,44.0,222.0,False,False,114.0,70.0,178.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1060930999992706,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 3, 14, 6]",132.0,115.0,222.0,False,False,115.0,0.0,107.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1781424000000697,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 6, 10, 6]",132.0,116.0,222.0,False,False,116.0,0.0,106.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1811913999990793,nonfilling,"[[6, 20], [7, 19]]"
3.0,6.0,"[2, 5, 11, 6]",131.0,115.0,222.0,False,False,115.0,0.0,107.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1958207999996375,nonfilling,"[[5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 7, 9, 6]",131.0,108.0,222.0,False,False,115.0,7.0,114.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1827110999984142,nonfilling,"[[7, 19]]"
3.0,6.0,"[2, 1, 18, 6]",128.0,7.0,222.0,False,False,109.0,102.0,215.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0685583000013139,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 4, 12, 6]",128.0,112.0,222.0,False,False,112.0,0.0,110.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1794866000000183,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 2, 15, 6]",124.0,44.0,222.0,False,False,107.0,63.0,178.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1130776999998488,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 3, 13, 6]",123.0,107.0,222.0,False,False,107.0,0.0,115.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1810768999985157,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 1, 17, 6]",121.0,7.0,222.0,False,False,103.0,96.0,215.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0710712000000057,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 5, 10, 6]",120.0,105.0,222.0,False,False,105.0,0.0,117.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1693660000000818,nonfilling,"[[5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 6, 9, 6]",120.0,105.0,222.0,False,False,105.0,0.0,117.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1680892999993375,nonfilling,"[[6, 20], [7, 19]]"
3.0,6.0,"[2, 4, 11, 6]",118.0,103.0,222.0,False,False,103.0,0.0,119.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1661779000005481,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 7, 8, 6]",118.0,96.0,222.0,False,False,103.0,7.0,126.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1619576000011875,nonfilling,"[[7, 19]]"
3.0,6.0,"[2, 2, 14, 6]",116.0,44.0,222.0,False,False,100.0,56.0,178.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.094212800000605,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 1, 16, 6]",114.0,7.0,222.0,False,False,97.0,90.0,215.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0591255999988789,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 3, 12, 6]",114.0,99.0,222.0,False,False,99.0,0.0,123.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1488221999989036,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 5, 9, 6]",109.0,95.0,222.0,False,False,95.0,0.0,127.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1582992000003287,nonfilling,"[[5, 22], [6, 20], [7, 19]]"
3.0,6.0,"[2, 2, 13, 6]",108.0,44.0,222.0,False,False,93.0,49.0,178.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1067253000001073,nonfilling,"[[4, 25], [5, 22], [6, 20], [7, 19]]"
