h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal
2,3,"[1, 294, 9]",2940,9,9,True,False
2,3,"[1, 9, 9]",90,9,9,True,False
2,3,"[1, 4, 9]",40,9,9,True,False
2,3,"[1, 3, 9]",30,9,9,True,False
2,3,"[1, 2, 9]",20,9,9,True,True
3,3,"[1, 150, 143, 9]",22887,9,9,True,False
3,3,"[1, 14, 160, 9]",3694,9,9,True,False
3,3,"[1, 5, 160, 9]",2245,9,9,True,False
3,3,"[1, 25, 149, 9]",5091,9,9,True,False
3,3,"[1, 210, 97, 9]",21453,9,9,True,False
3,3,"[1, 70, 109, 9]",8681,9,9,True,False
3,3,"[1, 147, 48, 9]",7635,9,9,True,False
3,3,"[1, 34, 107, 9]",4635,9,9,True,False
3,3,"[1, 175, 22, 9]",4223,9,9,True,False
3,3,"[1, 2, 299, 9]",3291,9,9,True,False
3,3,"[1, 8, 110, 9]",1878,9,9,True,False
3,3,"[1, 67, 28, 9]",2195,9,9,True,False
3,3,"[1, 33, 89, 9]",3771,9,9,True,False
3,3,"[1, 108, 24, 9]",2916,9,9,True,False
3,3,"[1, 233, 13, 9]",3379,9,9,True,False
3,3,"[1, 233, 8, 9]",2169,9,9,True,False
3,3,"[1, 82, 14, 9]",1356,9,9,True,False
3,3,"[1, 12, 3, 9]",75,9,9,True,False
3,3,"[1, 9, 69, 9]",1251,9,9,True,False
3,3,"[1, 2, 33, 9]",365,9,9,True,False
3,3,"[1, 50, 2, 9]",168,9,9,True,False
3,3,"[1, 8, 28, 9]",484,9,9,True,False
3,3,"[1, 3, 29, 9]",351,9,9,True,False
3,3,"[1, 4, 22, 9]",290,9,9,True,False
3,3,"[1, 10, 2, 9]",48,9,9,True,False
3,3,"[1, 5, 18, 9]",257,9,9,True,False
3,3,"[1, 3, 14, 9]",171,9,9,True,False
3,3,"[1, 5, 13, 9]",187,9,9,True,False
3,3,"[1, 2, 15, 9]",167,9,9,True,False
3,3,"[1, 5, 11, 9]",159,9,9,True,False
3,3,"[1, 6, 3, 9]",51,9,9,True,False
3,3,"[1, 3, 4, 9]",51,9,9,True,False
3,3,"[1, 3, 2, 9]",27,9,9,True,False
3,3,"[1, 2, 14, 9]",156,9,9,True,False
3,3,"[1, 2, 7, 9]",79,9,9,True,False
3,3,"[1, 2, 6, 9]",68,9,9,True,False
3,3,"[1, 2, 4, 9]",46,9,9,True,False
3,3,"[1, 2, 3, 9]",35,9,9,True,False
3,3,"[1, 2, 2, 9]",24,9,9,True,True
