h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal
2,9,"[3, 178, 1]",712,55,55,True,False
2,9,"[3, 124, 1]",496,55,55,True,False
2,9,"[3, 79, 1]",316,55,55,True,False
2,9,"[3, 77, 1]",308,55,55,True,False
2,9,"[3, 34, 1]",136,55,55,True,False
2,9,"[3, 29, 1]",116,55,55,True,False
2,9,"[3, 16, 1]",64,48,55,False,False
2,9,"[3, 18, 1]",72,54,55,False,False
2,9,"[3, 23, 1]",92,55,55,True,False
2,9,"[3, 21, 1]",84,55,55,True,False
2,9,"[3, 19, 1]",76,55,55,True,True
3,9,"[3, 146, 156, 1]",23370,3403,3403,True,False
3,9,"[3, 51, 296, 1]",15545,3403,3403,True,False
3,9,"[3, 77, 261, 1]",20589,3403,3403,True,False
3,9,"[3, 265, 64, 1]",17819,3403,3403,True,False
3,9,"[3, 82, 227, 1]",19087,3403,3403,True,False
3,9,"[3, 15, 250, 1]",4045,3403,3403,True,True
3,9,"[3, 97, 127, 1]",12737,3403,3403,True,False
3,9,"[3, 143, 86, 1]",12813,3403,3403,True,False
3,9,"[3, 27, 143, 1]",4085,3403,3403,True,True
3,9,"[3, 66, 77, 1]",5357,3403,3403,True,False
3,9,"[3, 196, 46, 1]",9650,2530,3403,False,False
3,9,"[3, 138, 76, 1]",10978,3403,3403,True,False
3,9,"[3, 268, 41, 1]",11833,2255,3403,False,False
3,9,"[3, 122, 59, 1]",7623,3245,3403,False,False
3,9,"[3, 45, 138, 1]",6483,3403,3403,True,False
3,9,"[3, 147, 56, 1]",8729,3080,3403,False,False
3,9,"[3, 199, 49, 1]",10397,2695,3403,False,False
3,9,"[3, 56, 69, 1]",4101,3403,3403,True,True
3,9,"[3, 32, 120, 1]",4056,3403,3403,True,True
3,9,"[3, 295, 17, 1]",5917,935,3403,False,False
3,9,"[3, 21, 245, 1]",5453,3403,3403,True,False
3,9,"[3, 288, 27, 1]",8667,1485,3403,False,False
3,9,"[3, 25, 154, 1]",4079,3403,3403,True,False
3,9,"[3, 61, 63, 1]",4089,3403,3403,True,True
3,9,"[3, 296, 50, 1]",15738,2750,3403,False,False
3,9,"[3, 164, 59, 1]",10227,3245,3403,False,False
3,9,"[3, 282, 59, 1]",17543,3245,3403,False,False
3,9,"[3, 45, 83, 1]",3953,3403,3403,True,True
3,9,"[3, 22, 189, 1]",4413,3403,3403,True,True
3,9,"[3, 14, 297, 1]",4497,3403,3403,True,True
3,9,"[3, 18, 201, 1]",3873,3403,3403,True,True
3,9,"[3, 41, 111, 1]",4785,3403,3403,True,True
3,9,"[3, 24, 147, 1]",3747,3403,3403,True,True
3,9,"[3, 16, 205, 1]",3533,3312,3403,False,False
