h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal
2,11,"[1, 1, 1]",2,1,1,True,True
3,11,"[1, 1, 1, 1]",3,1,1,True,True
4,11,"[1, 1, 1, 1, 1]",4,1,1,True,True
