h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal
2,6,"[1, 230, 7]",1840,7,7,True,False
2,6,"[1, 187, 7]",1496,7,7,True,False
2,6,"[1, 35, 7]",280,7,7,True,False
2,6,"[1, 10, 7]",80,7,7,True,False
2,6,"[1, 8, 7]",64,7,7,True,False
2,6,"[1, 5, 7]",40,7,7,True,False
2,6,"[1, 2, 7]",16,7,7,True,True
3,6,"[1, 177, 44, 7]",8273,7,7,True,False
3,6,"[1, 85, 139, 7]",12873,7,7,True,False
3,6,"[1, 38, 290, 7]",13088,7,7,True,False
3,6,"[1, 88, 8, 7]",848,7,7,True,False
3,6,"[1, 57, 225, 7]",14457,7,7,True,False
3,6,"[1, 60, 74, 7]",5018,7,7,True,False
3,6,"[1, 84, 64, 7]",5908,7,7,True,False
3,6,"[1, 75, 25, 7]",2125,7,7,True,False
3,6,"[1, 24, 292, 7]",9076,7,7,True,False
3,6,"[1, 71, 5, 7]",461,7,7,True,False
3,6,"[1, 52, 154, 7]",9138,7,7,True,False
3,6,"[1, 67, 37, 7]",2805,7,7,True,False
3,6,"[1, 44, 110, 7]",5654,7,7,True,False
3,6,"[1, 46, 33, 7]",1795,7,7,True,False
3,6,"[1, 38, 229, 7]",10343,7,7,True,False
3,6,"[1, 20, 84, 7]",2288,7,7,True,False
3,6,"[1, 48, 31, 7]",1753,7,7,True,False
3,6,"[1, 13, 172, 7]",3453,7,7,True,False
3,6,"[1, 10, 195, 7]",3325,7,7,True,False
3,6,"[1, 14, 4, 7]",98,7,7,True,False
3,6,"[1, 11, 155, 7]",2801,7,7,True,False
3,6,"[1, 4, 88, 7]",972,7,7,True,False
3,6,"[1, 3, 33, 7]",333,7,7,True,False
3,6,"[1, 2, 60, 7]",542,7,7,True,False
3,6,"[1, 3, 4, 7]",43,7,7,True,False
3,6,"[1, 244, 3, 7]",997,7,7,True,False
3,6,"[1, 82, 2, 7]",260,7,7,True,False
3,6,"[1, 81, 3, 7]",345,7,7,True,False
3,6,"[1, 59, 2, 7]",191,7,7,True,False
3,6,"[1, 42, 3, 7]",189,7,7,True,False
3,6,"[1, 16, 2, 7]",62,7,7,True,False
3,6,"[1, 2, 49, 7]",443,7,7,True,False
3,6,"[1, 2, 36, 7]",326,7,7,True,False
3,6,"[1, 7, 2, 7]",35,7,7,True,False
3,6,"[1, 2, 4, 7]",38,7,7,True,False
3,6,"[1, 2, 3, 7]",29,7,7,True,False
3,6,"[1, 5, 2, 7]",29,7,7,True,False
3,6,"[1, 3, 2, 7]",23,7,7,True,False
3,6,"[1, 2, 2, 7]",20,7,7,True,True
