h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers
2,3,"[4, 58, 1]",290,20,20,True,False,,,,,,,,,
2,3,"[4, 26, 1]",130,20,20,True,False,,,,,,,,,
2,3,"[4, 8, 1]",40,20,20,True,False,,,,,,,,,
2,3,"[4, 7, 1]",35,20,20,True,False,,,,,,,,,
2,3,"[4, 4, 1]",20,16,20,False,False,,,,,,,,,
2,3,"[4, 6, 1]",30,20,20,True,False,,,,,,,,,
2,3,"[4, 5, 1]",25,20,20,True,True,,,,,,,,,
3,3,"[4, 44, 15, 1]",851,220,220,True,False,,,,,,,,,
3,3,"[4, 25, 72, 1]",1972,220,220,True,False,,,,,,,,,
3,3,"[4, 30, 56, 1]",1856,220,220,True,False,,,,,,,,,
3,3,"[4, 72, 2, 1]",434,40,220,False,False,,,,,,,,,
3,3,"[4, 10, 31, 1]",381,220,220,True,False,,,,,,,,,
3,3,"[4, 57, 5, 1]",518,100,220,False,False,,,,,,,,,
3,3,"[4, 30, 15, 1]",585,220,220,True,False,,,,,,,,,
3,3,"[4, 10, 20, 1]",260,220,220,True,False,,,,,,,,,
3,3,"[4, 6, 74, 1]",542,74,220,False,False,,,,,,,,,
3,3,"[4, 27, 15, 1]",528,220,220,True,False,,,,,,,,,
3,3,"[4, 23, 17, 1]",500,220,220,True,False,,,,,,,,,
3,3,"[4, 53, 12, 1]",860,220,220,True,False,,,,,,,,,
3,3,"[4, 41, 6, 1]",416,120,220,False,False,,,,,,,,,
3,3,"[4, 45, 14, 1]",824,220,220,True,False,,,,,,,,,
3,3,"[4, 40, 10, 1]",570,200,220,False,False,,,,,,,,,
3,3,"[4, 39, 11, 1]",596,220,220,True,False,,,,,,,,,
3,3,"[4, 14, 15, 1]",281,220,220,True,False,,,,,,,,,
3,3,"[4, 75, 10, 1]",1060,200,220,False,False,,,,,,,,,
3,3,"[4, 9, 47, 1]",506,192,220,False,False,,,,,,,,,
3,3,"[4, 7, 48, 1]",412,105,220,False,False,,,,,,,,,
3,3,"[4, 18, 14, 1]",338,220,220,True,False,,,,,,,,,
3,3,"[4, 27, 13, 1]",472,220,220,True,False,,,,,,,,,
3,3,"[4, 9, 60, 1]",636,192,220,False,False,,,,,,,,,
3,3,"[4, 6, 75, 1]",549,74,220,False,False,,,,,,,,,
3,3,"[4, 8, 65, 1]",617,144,220,False,False,,,,,,,,,
3,3,"[4, 38, 11, 1]",581,220,220,True,False,,,,,,,,,
3,3,"[4, 31, 12, 1]",508,220,220,True,False,,,,,,,,,
3,3,"[4, 9, 64, 1]",676,192,220,False,False,,,,,,,,,
3,3,"[4, 14, 11, 1]",221,196,220,False,False,,,,,,,,,
3,3,"[4, 33, 11, 1]",506,220,220,True,False,,,,,,,,,
3,3,"[4, 18, 13, 1]",319,220,220,True,False,,,,,,,,,
3,3,"[4, 18, 11, 1]",281,220,220,True,False,,,,,,,,,
3,3,"[4, 17, 14, 1]",320,220,220,True,False,,,,,,,,,
3,3,"[4, 8, 73, 1]",689,144,220,False,False,,,,,,,,,
3,3,"[4, 15, 14, 1]",284,220,220,True,False,,,,,,,,,
3,3,"[4, 14, 12, 1]",236,210,220,False,False,,,,,,,,,
3,3,"[4, 13, 16, 1]",276,220,220,True,False,,,,,,,,,
3,3,"[4, 9, 65, 1]",686,192,220,False,False,,,,,,,,,
3,3,"[4, 13, 14, 1]",248,220,220,True,True,,,,,,,,,
3,3,"[4, 11, 17, 1]",248,220,220,True,True,,,,,,,,,
3,3,"[4, 10, 19, 1]",249,220,220,True,True,,,,,,,,,
3,3,"[4, 9, 74, 1]",776,192,220,False,False,,,,,,,,,
3,3,"[4, 12, 16, 1]",256,220,220,True,True,,,,,,,,,
3,3,"[4, 13, 13, 1]",234,208,220,False,False,,,,,,,,,
3,3,"[4, 16, 13, 1]",285,220,220,True,False,,,,,,,,,
3,3,"[4, 10, 17, 1]",227,200,220,False,False,,,,,,,,,
3,3,"[4, 12, 14, 1]",230,204,220,False,False,,,,,,,,,
3,3,"[4, 7, 75, 1]",628,105,220,False,False,,,,,,,,,
3,3,"[4, 11, 15, 1]",224,198,220,False,False,,,,,,,,,
3,3,"[4, 15, 12, 1]",252,220,220,True,True,,,,,,,,,
3,3,"[4, 10, 18, 1]",238,210,220,False,False,,,,,,,,,
3,3,"[4, 14, 13, 1]",251,220,220,True,True,,,,,,,,,
3,3,"[4, 12, 15, 1]",243,216,220,False,False,,,,,,,,,
3,3,"[4, 16, 11, 1]",251,220,220,True,True,,,,,,,,,
3,3,"[4, 9, 75, 1]",786,192,220,False,False,,,,,,,,,
3,3,"[4, 15, 11, 1]",236,210,220,False,False,,,,,,,,,
3,3,"[4, 11, 16, 1]",236,209,220,False,False,,,,,,,,,
4,3,"[4, 68, 74, 64, 1]",10104,4060,4060,True,False,,,,,,,,,
4,3,"[4, 28, 74, 66, 1]",7134,4060,4060,True,False,,,,,,,,,
4,3,"[4, 42, 36, 69, 1]",4233,3168,4060,False,False,,,,,,,,,
4,3,"[4, 29, 73, 41, 1]",5267,4060,4060,True,False,,,,,,,,,
4,3,"[4, 44, 64, 61, 1]",6957,4060,4060,True,False,,,,,,,,,
