h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers
2,3,"[3, 3, 1]",12,9,10,False,False,,,,,,,,,
2,3,"[3, 21, 1]",84,10,10,True,False,,,,,,,,,
2,3,"[3, 9, 1]",36,10,10,True,False,,,,,,,,,
2,3,"[3, 4, 1]",16,10,10,True,True,,,,,,,,,
3,3,"[3, 50, 33, 1]",1833,55,55,True,False,,,,,,,,,
3,3,"[3, 4, 43, 1]",227,28,55,False,False,,,,,,,,,
3,3,"[3, 49, 13, 1]",797,55,55,True,False,,,,,,,,,
3,3,"[3, 46, 5, 1]",373,50,55,False,False,,,,,,,,,
3,3,"[3, 19, 53, 1]",1117,55,55,True,False,,,,,,,,,
3,3,"[3, 5, 29, 1]",189,45,55,False,False,,,,,,,,,
3,3,"[3, 23, 51, 1]",1293,55,55,True,False,,,,,,,,,
3,3,"[3, 33, 19, 1]",745,55,55,True,False,,,,,,,,,
3,3,"[3, 20, 26, 1]",606,55,55,True,False,,,,,,,,,
3,3,"[3, 22, 8, 1]",250,55,55,True,False,,,,,,,,,
3,3,"[3, 18, 6, 1]",168,55,55,True,False,,,,,,,,,
3,3,"[3, 8, 30, 1]",294,55,55,True,False,,,,,,,,,
3,3,"[3, 11, 24, 1]",321,55,55,True,False,,,,,,,,,
3,3,"[3, 13, 12, 1]",207,55,55,True,False,,,,,,,,,
3,3,"[3, 17, 10, 1]",231,55,55,True,False,,,,,,,,,
3,3,"[3, 16, 6, 1]",150,55,55,True,False,,,,,,,,,
3,3,"[3, 12, 19, 1]",283,55,55,True,False,,,,,,,,,
3,3,"[3, 6, 14, 1]",116,55,55,True,False,,,,,,,,,
3,3,"[3, 50, 2, 1]",252,20,55,False,False,,,,,,,,,
3,3,"[3, 9, 10, 1]",127,55,55,True,False,,,,,,,,,
3,3,"[3, 7, 12, 1]",117,55,55,True,False,,,,,,,,,
3,3,"[3, 11, 8, 1]",129,55,55,True,False,,,,,,,,,
