h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa
3.0,7.0,"[2, 20, 19, 3]",477.0,150.0,150.0,True,False,,,,,,,,
3.0,7.0,"[2, 275, 1, 3]",828.0,10.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 292, 4, 3]",1764.0,40.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 1, 296, 3]",1186.0,4.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 279, 10, 3]",3378.0,100.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 36, 18, 3]",774.0,150.0,150.0,True,False,,,,,,,,
3.0,7.0,"[2, 288, 6, 3]",2322.0,60.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 6, 21, 3]",201.0,150.0,150.0,True,False,,,,,,,,
3.0,7.0,"[2, 68, 14, 3]",1130.0,140.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 175, 15, 3]",3020.0,150.0,150.0,True,False,,,,,,,,
3.0,7.0,"[2, 146, 14, 3]",2378.0,140.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 46, 15, 3]",827.0,150.0,150.0,True,False,,,,,,,,
3.0,7.0,"[2, 275, 12, 3]",3886.0,120.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 220, 14, 3]",3562.0,140.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 2, 294, 3]",1474.0,26.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 27, 16, 3]",534.0,150.0,150.0,True,False,,,,,,,,
3.0,7.0,"[2, 290, 13, 3]",4389.0,130.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 247, 14, 3]",3994.0,140.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 5, 76, 3]",618.0,150.0,150.0,True,False,,,,,,,,
3.0,7.0,"[2, 5, 43, 3]",354.0,150.0,150.0,True,False,,,,,,,,
3.0,7.0,"[2, 272, 14, 3]",4394.0,140.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 4, 53, 3]",379.0,150.0,150.0,True,False,,,,,,,,
3.0,7.0,"[2, 5, 24, 3]",202.0,150.0,150.0,True,False,,,,,,,,
3.0,7.0,"[2, 18, 19, 3]",435.0,150.0,150.0,True,False,,,,,,,,
3.0,7.0,"[2, 26, 16, 3]",516.0,150.0,150.0,True,False,,,,,,,,
3.0,7.0,"[2, 292, 12, 3]",4124.0,120.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 289, 14, 3]",4666.0,140.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 294, 6, 3]",2370.0,60.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 10, 19, 3]",267.0,150.0,150.0,True,False,,,,,,,,
3.0,7.0,"[2, 24, 17, 3]",507.0,150.0,150.0,True,False,,,,,,,,
3.0,7.0,"[2, 8, 15, 3]",181.0,150.0,150.0,True,True,,,,,,,,
3.0,7.0,"[2, 3, 300, 3]",1806.0,108.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 4, 27, 3]",197.0,150.0,150.0,True,False,,,,,,,,
3.0,7.0,"[2, 296, 9, 3]",3283.0,90.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 294, 12, 3]",4152.0,120.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 296, 12, 3]",4180.0,120.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 298, 12, 3]",4208.0,120.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 7, 17, 3]",184.0,150.0,150.0,True,False,,,,,,,,
3.0,7.0,"[2, 294, 13, 3]",4449.0,130.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 300, 13, 3]",4539.0,130.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 5, 18, 3]",154.0,131.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 294, 14, 3]",4746.0,140.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 6, 17, 3]",165.0,142.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 5, 19, 3]",162.0,138.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 300, 14, 3]",4842.0,140.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 5, 20, 3]",170.0,145.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 4, 22, 3]",162.0,136.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 6, 20, 3]",192.0,150.0,150.0,True,False,,,,,,,,
3.0,7.0,"[2, 4, 24, 3]",176.0,148.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 5, 23, 3]",194.0,150.0,150.0,True,False,,,,,,,,
3.0,7.0,"[2, 7, 15, 3]",164.0,142.0,150.0,False,False,,,,,,,,
3.0,7.0,"[2, 6, 18, 3]",174.0,150.0,150.0,True,True,,,,,,,,
3.0,7.0,"[2, 7, 16, 3]",174.0,150.0,150.0,True,True,,,,,,,,
3.0,7.0,"[2, 4, 26, 3]",190.0,150.0,150.0,True,False,,,,,,,,
3.0,7.0,"[2, 5, 21, 3]",178.0,150.0,150.0,True,True,,,,,,,,
3.0,7.0,"[2, 4, 25, 3]",183.0,150.0,150.0,True,True,,,,,,,,
2.0,7.0,"[2, 4, 3]",20.0,16.0,24.0,False,False,16.0,0.0,8.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5194279000006645,nonfilling,[[6]]
2.0,7.0,"[2, 3, 3]",15.0,12.0,24.0,False,False,12.0,0.0,12.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3972895000006247,nonfilling,[[6]]
2.0,7.0,"[2, 2, 3]",10.0,8.0,24.0,False,False,8.0,0.0,16.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2725387000009505,nonfilling,[[6]]
2.0,7.0,"[2, 1, 3]",5.0,4.0,24.0,False,False,4.0,0.0,20.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1696369000001141,nonfilling,[[6]]
3.0,7.0,"[2, 8, 14, 3]",170.0,140.0,150.0,False,False,148.0,8.0,10.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.661458200000197,nonfilling,"[[8, 15]]"
3.0,7.0,"[2, 4, 23, 3]",169.0,142.0,150.0,False,False,142.0,0.0,8.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.807122300000629,nonfilling,"[[4, 25]]"
3.0,7.0,"[2, 8, 13, 3]",159.0,130.0,150.0,False,False,138.0,8.0,20.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.3038046000001486,nonfilling,"[[8, 15]]"
3.0,7.0,"[2, 3, 25, 3]",156.0,108.0,150.0,False,False,128.0,20.0,42.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.9663791000002675,nonfilling,"[[4, 25]]"
3.0,7.0,"[2, 6, 16, 3]",156.0,134.0,150.0,False,False,134.0,0.0,16.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.4037846000010177,nonfilling,"[[6, 18], [7, 16]]"
3.0,7.0,"[2, 4, 21, 3]",155.0,130.0,150.0,False,False,130.0,0.0,20.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.110009899999568,nonfilling,"[[4, 25], [5, 21]]"
3.0,7.0,"[2, 7, 14, 3]",154.0,133.0,150.0,False,False,133.0,0.0,17.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.4770907999991323,nonfilling,"[[7, 16], [8, 15]]"
3.0,7.0,"[2, 3, 24, 3]",150.0,108.0,150.0,False,False,123.0,15.0,42.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.832065599999624,nonfilling,"[[4, 25]]"
3.0,7.0,"[2, 4, 20, 3]",148.0,124.0,150.0,False,False,124.0,0.0,26.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.133337900000697,nonfilling,"[[4, 25], [5, 21]]"
3.0,7.0,"[2, 8, 12, 3]",148.0,120.0,150.0,False,False,128.0,8.0,30.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.15015990000029,nonfilling,"[[8, 15]]"
3.0,7.0,"[2, 6, 15, 3]",147.0,126.0,150.0,False,False,126.0,0.0,24.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.0448974999999336,nonfilling,"[[6, 18], [7, 16], [8, 15]]"
3.0,7.0,"[2, 5, 17, 3]",146.0,124.0,150.0,False,False,124.0,0.0,26.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.165630699999383,nonfilling,"[[5, 21], [6, 18]]"
3.0,7.0,"[2, 3, 23, 3]",144.0,108.0,150.0,False,False,118.0,10.0,42.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.6406612000009773,nonfilling,"[[4, 25]]"
3.0,7.0,"[2, 7, 13, 3]",144.0,124.0,150.0,False,False,124.0,0.0,26.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.666561100000763,nonfilling,"[[7, 16], [8, 15]]"
3.0,7.0,"[2, 4, 19, 3]",141.0,118.0,150.0,False,False,118.0,0.0,32.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.5017564999998285,nonfilling,"[[4, 25], [5, 21]]"
3.0,7.0,"[2, 3, 22, 3]",138.0,108.0,150.0,False,False,113.0,5.0,42.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.4849450000001525,nonfilling,"[[4, 25]]"
3.0,7.0,"[2, 5, 16, 3]",138.0,117.0,150.0,False,False,117.0,0.0,33.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.339376899999479,nonfilling,"[[5, 21], [6, 18], [7, 16]]"
3.0,7.0,"[2, 6, 14, 3]",138.0,118.0,150.0,False,False,118.0,0.0,32.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2011903999991773,nonfilling,"[[6, 18], [7, 16], [8, 15]]"
3.0,7.0,"[2, 8, 11, 3]",137.0,110.0,150.0,False,False,118.0,8.0,40.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2160524999999324,nonfilling,"[[8, 15]]"
3.0,7.0,"[2, 4, 18, 3]",134.0,112.0,150.0,False,False,112.0,0.0,38.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1958751000001939,nonfilling,"[[4, 25], [5, 21], [6, 18]]"
3.0,7.0,"[2, 7, 12, 3]",134.0,115.0,150.0,False,False,115.0,0.0,35.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2222388999998656,nonfilling,"[[7, 16], [8, 15]]"
3.0,7.0,"[2, 3, 21, 3]",132.0,108.0,150.0,False,False,108.0,0.0,42.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.197429200001352,nonfilling,"[[4, 25], [5, 21]]"
3.0,7.0,"[2, 5, 15, 3]",130.0,110.0,150.0,False,False,110.0,0.0,40.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1735110999998141,nonfilling,"[[5, 21], [6, 18], [7, 16], [8, 15]]"
3.0,7.0,"[2, 2, 25, 3]",129.0,26.0,150.0,False,False,102.0,76.0,124.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0959874000000127,nonfilling,"[[4, 25]]"
3.0,7.0,"[2, 6, 13, 3]",129.0,110.0,150.0,False,False,110.0,0.0,40.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1514065000010305,nonfilling,"[[6, 18], [7, 16], [8, 15]]"
3.0,7.0,"[2, 4, 17, 3]",127.0,106.0,150.0,False,False,106.0,0.0,44.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1233824000009917,nonfilling,"[[4, 25], [5, 21], [6, 18]]"
3.0,7.0,"[2, 3, 20, 3]",126.0,103.0,150.0,False,False,103.0,0.0,47.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1229230999997526,nonfilling,"[[4, 25], [5, 21]]"
3.0,7.0,"[2, 8, 10, 3]",126.0,100.0,150.0,False,False,108.0,8.0,50.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.116486499999155,nonfilling,"[[8, 15]]"
3.0,7.0,"[2, 2, 24, 3]",124.0,26.0,150.0,False,False,98.0,72.0,124.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0597413000014057,nonfilling,"[[4, 25]]"
3.0,7.0,"[2, 7, 11, 3]",124.0,106.0,150.0,False,False,106.0,0.0,44.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1194691000000602,nonfilling,"[[7, 16], [8, 15]]"
3.0,7.0,"[2, 5, 14, 3]",122.0,103.0,150.0,False,False,103.0,0.0,47.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1193312999985209,nonfilling,"[[5, 21], [6, 18], [7, 16], [8, 15]]"
3.0,7.0,"[2, 3, 19, 3]",120.0,98.0,150.0,False,False,98.0,0.0,52.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1228240000000369,nonfilling,"[[4, 25], [5, 21]]"
3.0,7.0,"[2, 4, 16, 3]",120.0,100.0,150.0,False,False,100.0,0.0,50.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.117348599998877,nonfilling,"[[4, 25], [5, 21], [6, 18], [7, 16]]"
3.0,7.0,"[2, 6, 12, 3]",120.0,102.0,150.0,False,False,102.0,0.0,48.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1204159000008076,nonfilling,"[[6, 18], [7, 16], [8, 15]]"
3.0,7.0,"[2, 2, 23, 3]",119.0,26.0,150.0,False,False,94.0,68.0,124.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0791869000004226,nonfilling,"[[4, 25]]"
3.0,7.0,"[2, 8, 9, 3]",115.0,90.0,150.0,False,False,98.0,8.0,60.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.674113999999463,nonfilling,"[[8, 15]]"
3.0,7.0,"[2, 2, 22, 3]",114.0,26.0,150.0,False,False,90.0,64.0,124.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0629028000003018,nonfilling,"[[4, 25]]"
3.0,7.0,"[2, 3, 18, 3]",114.0,93.0,150.0,False,False,93.0,0.0,57.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1285138999992341,nonfilling,"[[4, 25], [5, 21], [6, 18]]"
3.0,7.0,"[2, 5, 13, 3]",114.0,96.0,150.0,False,False,96.0,0.0,54.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1375609000006079,nonfilling,"[[5, 21], [6, 18], [7, 16], [8, 15]]"
3.0,7.0,"[2, 7, 10, 3]",114.0,97.0,150.0,False,False,97.0,0.0,53.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.140280999999959,nonfilling,"[[7, 16], [8, 15]]"
3.0,7.0,"[2, 4, 15, 3]",113.0,94.0,150.0,False,False,94.0,0.0,56.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1368820000006962,nonfilling,"[[4, 25], [5, 21], [6, 18], [7, 16], [8, 15]]"
3.0,7.0,"[2, 6, 11, 3]",111.0,94.0,150.0,False,False,94.0,0.0,56.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.143497600000046,nonfilling,"[[6, 18], [7, 16], [8, 15]]"
3.0,7.0,"[2, 2, 21, 3]",109.0,26.0,150.0,False,False,86.0,60.0,124.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0711481999987881,nonfilling,"[[4, 25], [5, 21]]"
3.0,7.0,"[2, 3, 17, 3]",108.0,88.0,150.0,False,False,88.0,0.0,62.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.126694900000075,nonfilling,"[[4, 25], [5, 21], [6, 18]]"
3.0,7.0,"[2, 4, 14, 3]",106.0,88.0,150.0,False,False,88.0,0.0,62.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.129031099999338,nonfilling,"[[4, 25], [5, 21], [6, 18], [7, 16], [8, 15]]"
3.0,7.0,"[2, 5, 12, 3]",106.0,89.0,150.0,False,False,89.0,0.0,61.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1319266999998944,nonfilling,"[[5, 21], [6, 18], [7, 16], [8, 15]]"
3.0,7.0,"[2, 2, 20, 3]",104.0,26.0,150.0,False,False,82.0,56.0,124.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0688635999995312,nonfilling,"[[4, 25], [5, 21]]"
3.0,7.0,"[2, 7, 9, 3]",104.0,88.0,150.0,False,False,88.0,0.0,62.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.139145200000712,nonfilling,"[[7, 16], [8, 15]]"
3.0,7.0,"[2, 8, 8, 3]",104.0,80.0,150.0,False,False,88.0,8.0,70.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1267530000004626,nonfilling,"[[8, 15]]"
3.0,7.0,"[2, 1, 25, 3]",102.0,4.0,150.0,False,False,76.0,72.0,146.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0543505000005097,nonfilling,"[[4, 25]]"
3.0,7.0,"[2, 3, 16, 3]",102.0,83.0,150.0,False,False,83.0,0.0,67.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2040252000006148,nonfilling,"[[4, 25], [5, 21], [6, 18], [7, 16]]"
3.0,7.0,"[2, 6, 10, 3]",102.0,86.0,150.0,False,False,86.0,0.0,64.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.8559670000013284,nonfilling,"[[6, 18], [7, 16], [8, 15]]"
3.0,7.0,"[2, 2, 19, 3]",99.0,26.0,150.0,False,False,78.0,52.0,124.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.925351800000499,nonfilling,"[[4, 25], [5, 21]]"
3.0,7.0,"[2, 4, 13, 3]",99.0,82.0,150.0,False,False,82.0,0.0,68.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",6.3301898000008805,nonfilling,"[[4, 25], [5, 21], [6, 18], [7, 16], [8, 15]]"
3.0,7.0,"[2, 1, 24, 3]",98.0,4.0,150.0,False,False,73.0,69.0,146.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0391798999989987,nonfilling,"[[4, 25]]"
3.0,7.0,"[2, 5, 11, 3]",98.0,82.0,150.0,False,False,82.0,0.0,68.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1010839000009582,nonfilling,"[[5, 21], [6, 18], [7, 16], [8, 15]]"
3.0,7.0,"[2, 3, 15, 3]",96.0,78.0,150.0,False,False,78.0,0.0,72.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0983687999996618,nonfilling,"[[4, 25], [5, 21], [6, 18], [7, 16], [8, 15]]"
3.0,7.0,"[2, 1, 23, 3]",94.0,4.0,150.0,False,False,70.0,66.0,146.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0372151000010489,nonfilling,"[[4, 25]]"
3.0,7.0,"[2, 2, 18, 3]",94.0,26.0,150.0,False,False,74.0,48.0,124.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0519319999984873,nonfilling,"[[4, 25], [5, 21], [6, 18]]"
3.0,7.0,"[2, 7, 8, 3]",94.0,79.0,150.0,False,False,79.0,0.0,71.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0945498999990377,nonfilling,"[[7, 16], [8, 15]]"
3.0,7.0,"[2, 6, 9, 3]",93.0,78.0,150.0,False,False,78.0,0.0,72.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1148216999990836,nonfilling,"[[6, 18], [7, 16], [8, 15]]"
3.0,7.0,"[2, 8, 7, 3]",93.0,70.0,150.0,False,False,78.0,8.0,80.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.097429600000396,nonfilling,"[[8, 15]]"
3.0,7.0,"[2, 4, 12, 3]",92.0,76.0,150.0,False,False,76.0,0.0,74.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1016542999986995,nonfilling,"[[4, 25], [5, 21], [6, 18], [7, 16], [8, 15]]"
3.0,7.0,"[2, 1, 22, 3]",90.0,4.0,150.0,False,False,67.0,63.0,146.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0387268999984371,nonfilling,"[[4, 25]]"
3.0,7.0,"[2, 3, 14, 3]",90.0,73.0,150.0,False,False,73.0,0.0,77.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1179010999985621,nonfilling,"[[4, 25], [5, 21], [6, 18], [7, 16], [8, 15]]"
3.0,7.0,"[2, 5, 10, 3]",90.0,75.0,150.0,False,False,75.0,0.0,75.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1094640000010258,nonfilling,"[[5, 21], [6, 18], [7, 16], [8, 15]]"
3.0,7.0,"[2, 2, 17, 3]",89.0,26.0,150.0,False,False,70.0,44.0,124.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0664133999998739,nonfilling,"[[4, 25], [5, 21], [6, 18]]"
3.0,7.0,"[2, 1, 21, 3]",86.0,4.0,150.0,False,False,64.0,60.0,146.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0483808999997563,nonfilling,"[[4, 25], [5, 21]]"
3.0,7.0,"[2, 4, 11, 3]",85.0,70.0,150.0,False,False,70.0,0.0,80.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0986525999996956,nonfilling,"[[4, 25], [5, 21], [6, 18], [7, 16], [8, 15]]"
3.0,7.0,"[2, 2, 16, 3]",84.0,26.0,150.0,False,False,66.0,40.0,124.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0536458999995375,nonfilling,"[[4, 25], [5, 21], [6, 18], [7, 16]]"
3.0,7.0,"[2, 3, 13, 3]",84.0,68.0,150.0,False,False,68.0,0.0,82.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0938683000003948,nonfilling,"[[4, 25], [5, 21], [6, 18], [7, 16], [8, 15]]"
3.0,7.0,"[2, 6, 8, 3]",84.0,70.0,150.0,False,False,70.0,0.0,80.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1001468000013119,nonfilling,"[[6, 18], [7, 16], [8, 15]]"
3.0,7.0,"[2, 7, 7, 3]",84.0,70.0,150.0,False,False,70.0,0.0,80.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1407201000001805,nonfilling,"[[7, 16], [8, 15]]"
3.0,7.0,"[2, 1, 20, 3]",82.0,4.0,150.0,False,False,61.0,57.0,146.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0402814999997644,nonfilling,"[[4, 25], [5, 21]]"
