h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers
2,5,"[4, 26, 1]",130,56,56,True,False,,,,,,,,,
2,5,"[4, 18, 1]",90,56,56,True,False,,,,,,,,,
2,5,"[4, 15, 1]",75,56,56,True,False,,,,,,,,,
2,5,"[4, 13, 1]",65,52,56,False,False,,,,,,,,,
2,5,"[4, 14, 1]",70,56,56,True,True,,,,,,,,,
3,5,"[4, 119, 28, 1]",3836,1568,3276,False,False,,,,,,,,,
3,5,"[4, 316, 19, 1]",7287,1064,3276,False,False,,,,,,,,,
3,5,"[4, 303, 25, 1]",8812,1400,3276,False,False,,,,,,,,,
3,5,"[4, 399, 53, 1]",22796,2968,3276,False,False,,,,,,,,,
3,5,"[4, 169, 54, 1]",9856,3024,3276,False,False,,,,,,,,,
3,5,"[4, 400, 52, 1]",22452,2912,3276,False,False,,,,,,,,,
3,5,"[4, 612, 30, 1]",20838,1680,3276,False,False,,,,,,,,,
3,5,"[4, 438, 39, 1]",18873,2184,3276,False,False,,,,,,,,,
3,5,"[4, 417, 50, 1]",22568,2800,3276,False,False,,,,,,,,,
3,5,"[4, 580, 46, 1]",29046,2576,3276,False,False,,,,,,,,,
3,5,"[4, 620, 13, 1]",10553,728,3276,False,False,,,,,,,,,
3,5,"[4, 583, 32, 1]",21020,1792,3276,False,False,,,,,,,,,
3,5,"[4, 547, 53, 1]",31232,2968,3276,False,False,,,,,,,,,
3,5,"[4, 309, 54, 1]",17976,3024,3276,False,False,,,,,,,,,
3,5,"[4, 332, 56, 1]",19976,3136,3276,False,False,,,,,,,,,
3,5,"[4, 479, 55, 1]",28316,3080,3276,False,False,,,,,,,,,
3,5,"[4, 582, 54, 1]",33810,3024,3276,False,False,,,,,,,,,
3,5,"[4, 617, 32, 1]",22244,1792,3276,False,False,,,,,,,,,
3,5,"[4, 622, 43, 1]",29277,2408,3276,False,False,,,,,,,,,
3,5,"[4, 583, 54, 1]",33868,3024,3276,False,False,,,,,,,,,
3,5,"[4, 594, 47, 1]",30341,2632,3276,False,False,,,,,,,,,
3,5,"[4, 519, 56, 1]",31196,3136,3276,False,False,,,,,,,,,
3,5,"[4, 623, 7, 1]",6860,392,3276,False,False,,,,,,,,,
3,5,"[4, 571, 55, 1]",33744,3080,3276,False,False,,,,,,,,,
3,5,"[4, 622, 53, 1]",35507,2968,3276,False,False,,,,,,,,,
3,5,"[4, 556, 56, 1]",33416,3136,3276,False,False,,,,,,,,,
3,5,"[4, 623, 40, 1]",27452,2240,3276,False,False,,,,,,,,,
3,5,"[4, 624, 44, 1]",29996,2464,3276,False,False,,,,,,,,,
3,5,"[4, 579, 55, 1]",34216,3080,3276,False,False,,,,,,,,,
3,5,"[4, 625, 26, 1]",18776,1456,3276,False,False,,,,,,,,,
3,5,"[4, 584, 56, 1]",35096,3136,3276,False,False,,,,,,,,,
3,5,"[4, 596, 54, 1]",34622,3024,3276,False,False,,,,,,,,,
3,5,"[4, 624, 46, 1]",31246,2576,3276,False,False,,,,,,,,,
3,5,"[4, 619, 55, 1]",36576,3080,3276,False,False,,,,,,,,,
3,5,"[4, 592, 56, 1]",35576,3136,3276,False,False,,,,,,,,,
3,5,"[4, 620, 55, 1]",36635,3080,3276,False,False,,,,,,,,,
3,5,"[4, 593, 56, 1]",35636,3136,3276,False,False,,,,,,,,,
3,5,"[4, 597, 56, 1]",35876,3136,3276,False,False,,,,,,,,,
3,5,"[4, 625, 38, 1]",26288,2128,3276,False,False,,,,,,,,,
3,5,"[4, 625, 43, 1]",29418,2408,3276,False,False,,,,,,,,,
3,5,"[4, 625, 55, 1]",36930,3080,3276,False,False,,,,,,,,,
3,5,"[4, 620, 56, 1]",37256,3136,3276,False,False,,,,,,,,,
3,5,"[4, 625, 56, 1]",37556,3136,3276,False,False,,,,,,,,,
