h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers
4,6,"[2, 24, 29, 10, 1]",1044,217,217,True,False,,,,,,,,,
4,6,"[2, 16, 33, 32, 1]",1648,217,217,True,False,,,,,,,,,
4,6,"[2, 14, 21, 37, 1]",1136,217,217,True,False,,,,,,,,,
4,6,"[2, 32, 4, 23, 1]",307,108,217,False,False,,,,,,,,,
4,6,"[2, 40, 14, 27, 1]",1045,217,217,True,False,,,,,,,,,
4,6,"[2, 7, 23, 28, 1]",847,217,217,True,False,,,,,,,,,
4,6,"[2, 9, 29, 10, 1]",579,217,217,True,False,,,,,,,,,
4,6,"[2, 23, 11, 27, 1]",623,217,217,True,False,,,,,,,,,
4,6,"[2, 7, 25, 17, 1]",631,217,217,True,False,,,,,,,,,
4,6,"[2, 6, 33, 5, 1]",380,185,217,False,False,,,,,,,,,
4,6,"[2, 3, 20, 20, 1]",486,210,217,False,False,,,,,,,,,
4,6,"[2, 2, 38, 30, 1]",1250,39,217,False,False,,,,,,,,,
4,6,"[2, 40, 37, 3, 1]",1674,111,217,False,False,,,,,,,,,
4,6,"[2, 33, 3, 32, 1]",293,46,217,False,False,,,,,,,,,
4,6,"[2, 40, 9, 26, 1]",700,217,217,True,False,,,,,,,,,
4,6,"[2, 20, 6, 19, 1]",293,150,217,False,False,,,,,,,,,
4,6,"[2, 15, 15, 13, 1]",463,217,217,True,False,,,,,,,,,
4,6,"[2, 13, 20, 9, 1]",475,217,217,True,False,,,,,,,,,
4,6,"[2, 28, 6, 15, 1]",329,126,217,False,False,,,,,,,,,
4,6,"[2, 24, 3, 35, 1]",260,46,217,False,False,,,,,,,,,
4,6,"[2, 38, 16, 9, 1]",837,217,217,True,False,,,,,,,,,
4,6,"[2, 23, 7, 26, 1]",415,217,217,True,False,,,,,,,,,
4,6,"[2, 19, 14, 25, 1]",679,217,217,True,False,,,,,,,,,
4,6,"[2, 26, 4, 37, 1]",341,108,217,False,False,,,,,,,,,
4,6,"[2, 4, 19, 30, 1]",684,217,217,True,False,,,,,,,,,
4,6,"[2, 6, 28, 6, 1]",354,217,217,True,False,,,,,,,,,
4,6,"[2, 18, 11, 22, 1]",498,217,217,True,False,,,,,,,,,
4,6,"[2, 18, 38, 3, 1]",837,111,217,False,False,,,,,,,,,
4,6,"[2, 29, 23, 4, 1]",821,148,217,False,False,,,,,,,,,
4,6,"[2, 17, 18, 9, 1]",511,217,217,True,False,,,,,,,,,
4,6,"[2, 4, 33, 24, 1]",956,217,217,True,False,,,,,,,,,
4,6,"[2, 35, 5, 26, 1]",401,160,217,False,False,,,,,,,,,
4,6,"[2, 5, 7, 26, 1]",253,215,217,False,False,,,,,,,,,
4,6,"[2, 10, 6, 27, 1]",269,198,217,False,False,,,,,,,,,
4,6,"[2, 36, 18, 7, 1]",853,217,217,True,False,,,,,,,,,
4,6,"[2, 2, 29, 33, 1]",1052,39,217,False,False,,,,,,,,,
4,6,"[2, 37, 19, 4, 1]",857,148,217,False,False,,,,,,,,,
4,6,"[2, 15, 27, 5, 1]",575,185,217,False,False,,,,,,,,,
4,6,"[2, 24, 16, 10, 1]",602,217,217,True,False,,,,,,,,,
4,6,"[2, 15, 12, 13, 1]",379,217,217,True,False,,,,,,,,,
4,6,"[2, 25, 10, 11, 1]",421,170,217,False,False,,,,,,,,,
4,6,"[2, 14, 8, 27, 1]",383,217,217,True,False,,,,,,,,,
4,6,"[2, 9, 20, 6, 1]",324,217,217,True,False,,,,,,,,,
4,6,"[2, 14, 18, 23, 1]",717,217,217,True,False,,,,,,,,,
4,6,"[2, 10, 13, 17, 1]",388,217,217,True,False,,,,,,,,,
4,6,"[2, 6, 16, 21, 1]",465,217,217,True,False,,,,,,,,,
4,6,"[2, 13, 7, 15, 1]",237,147,217,False,False,,,,,,,,,
4,6,"[2, 13, 19, 16, 1]",593,217,217,True,False,,,,,,,,,
4,6,"[2, 15, 11, 12, 1]",339,198,217,False,False,,,,,,,,,
4,6,"[2, 13, 17, 8, 1]",391,217,217,True,False,,,,,,,,,
4,6,"[2, 15, 16, 7, 1]",389,208,217,False,False,,,,,,,,,
4,6,"[2, 4, 12, 15, 1]",251,217,217,True,True,,,,,,,,,
4,6,"[2, 12, 19, 9, 1]",432,217,217,True,False,,,,,,,,,
4,6,"[2, 23, 7, 19, 1]",359,175,217,False,False,,,,,,,,,
4,6,"[2, 3, 16, 25, 1]",479,210,217,False,False,,,,,,,,,
4,6,"[2, 13, 7, 21, 1]",285,189,217,False,False,,,,,,,,,
4,6,"[2, 23, 6, 23, 1]",345,174,217,False,False,,,,,,,,,
4,6,"[2, 6, 25, 14, 1]",526,217,217,True,False,,,,,,,,,
4,6,"[2, 18, 19, 5, 1]",478,185,217,False,False,,,,,,,,,
4,6,"[2, 6, 11, 14, 1]",246,215,217,False,False,,,,,,,,,
4,6,"[2, 22, 19, 7, 1]",602,217,217,True,False,,,,,,,,,
4,6,"[2, 3, 23, 8, 1]",267,210,217,False,False,,,,,,,,,
4,6,"[2, 15, 17, 7, 1]",411,217,217,True,False,,,,,,,,,
4,6,"[2, 6, 17, 12, 1]",330,217,217,True,False,,,,,,,,,
4,6,"[2, 19, 23, 5, 1]",595,185,217,False,False,,,,,,,,,
4,6,"[2, 20, 10, 15, 1]",405,210,217,False,False,,,,,,,,,
4,6,"[2, 25, 6, 22, 1]",354,168,217,False,False,,,,,,,,,
4,6,"[2, 22, 9, 22, 1]",462,217,217,True,False,,,,,,,,,
4,6,"[2, 11, 11, 21, 1]",395,217,217,True,False,,,,,,,,,
4,6,"[2, 14, 16, 14, 1]",490,217,217,True,False,,,,,,,,,
4,6,"[2, 21, 8, 15, 1]",345,168,217,False,False,,,,,,,,,
4,6,"[2, 10, 8, 22, 1]",298,217,217,True,False,,,,,,,,,
4,6,"[2, 9, 14, 9, 1]",279,210,217,False,False,,,,,,,,,
4,6,"[2, 16, 12, 12, 1]",380,216,217,False,False,,,,,,,,,
4,6,"[2, 9, 9, 25, 1]",349,217,217,True,False,,,,,,,,,
4,6,"[2, 17, 16, 7, 1]",425,208,217,False,False,,,,,,,,,
4,6,"[2, 13, 10, 21, 1]",387,217,217,True,False,,,,,,,,,
4,6,"[2, 15, 9, 17, 1]",335,207,217,False,False,,,,,,,,,
4,6,"[2, 18, 11, 13, 1]",390,209,217,False,False,,,,,,,,,
4,6,"[2, 5, 11, 16, 1]",257,217,217,True,True,,,,,,,,,
4,6,"[2, 5, 13, 11, 1]",229,200,217,False,False,,,,,,,,,
4,6,"[2, 11, 13, 8, 1]",277,182,217,False,False,,,,,,,,,
4,6,"[2, 5, 15, 10, 1]",245,215,217,False,False,,,,,,,,,
4,6,"[2, 5, 21, 14, 1]",423,217,217,True,False,,,,,,,,,
4,6,"[2, 21, 8, 18, 1]",372,192,217,False,False,,,,,,,,,
4,6,"[2, 12, 15, 8, 1]",332,210,217,False,False,,,,,,,,,
4,6,"[2, 11, 16, 13, 1]",419,217,217,True,False,,,,,,,,,
4,6,"[2, 24, 11, 15, 1]",492,217,217,True,False,,,,,,,,,
4,6,"[2, 25, 9, 12, 1]",395,162,217,False,False,,,,,,,,,
4,6,"[2, 5, 21, 7, 1]",269,217,217,True,False,,,,,,,,,
4,6,"[2, 7, 18, 10, 1]",330,217,217,True,False,,,,,,,,,
4,6,"[2, 21, 16, 10, 1]",548,217,217,True,False,,,,,,,,,
4,6,"[2, 24, 7, 19, 1]",368,175,217,False,False,,,,,,,,,
4,6,"[2, 20, 15, 7, 1]",452,195,217,False,False,,,,,,,,,
4,6,"[2, 22, 12, 6, 1]",386,144,217,False,False,,,,,,,,,
4,6,"[2, 15, 14, 9, 1]",375,210,217,False,False,,,,,,,,,
4,6,"[2, 19, 13, 10, 1]",425,208,217,False,False,,,,,,,,,
4,6,"[2, 15, 10, 17, 1]",367,217,217,True,False,,,,,,,,,
4,6,"[2, 8, 9, 22, 1]",308,217,217,True,False,,,,,,,,,
4,6,"[2, 22, 9, 16, 1]",402,198,217,False,False,,,,,,,,,
4,6,"[2, 16, 18, 6, 1]",434,216,217,False,False,,,,,,,,,
4,6,"[2, 24, 14, 12, 1]",564,217,217,True,False,,,,,,,,,
4,6,"[2, 23, 15, 6, 1]",487,180,217,False,False,,,,,,,,,
4,6,"[2, 6, 9, 18, 1]",246,213,217,False,False,,,,,,,,,
4,6,"[2, 5, 15, 13, 1]",293,217,217,True,False,,,,,,,,,
4,6,"[2, 10, 10, 16, 1]",296,217,217,True,False,,,,,,,,,
