h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa
2.0,7.0,"[5, 169, 5]",1690.0,1521.0,1650.0,False,False,,,,,,,,
2.0,7.0,"[5, 260, 5]",2600.0,1650.0,1650.0,True,False,,,,,,,,
2.0,7.0,"[5, 237, 5]",2370.0,1650.0,1650.0,True,False,,,,,,,,
2.0,7.0,"[5, 212, 5]",2120.0,1650.0,1650.0,True,False,,,,,,,,
2.0,7.0,"[5, 180, 5]",1800.0,1620.0,1650.0,False,False,,,,,,,,
2.0,7.0,"[5, 203, 5]",2030.0,1650.0,1650.0,True,False,,,,,,,,
2.0,7.0,"[5, 201, 5]",2010.0,1650.0,1650.0,True,False,,,,,,,,
2.0,7.0,"[5, 196, 5]",1960.0,1650.0,1650.0,True,False,,,,,,,,
2.0,7.0,"[5, 186, 5]",1860.0,1650.0,1650.0,True,False,,,,,,,,
2.0,7.0,"[5, 181, 5]",1810.0,1629.0,1650.0,False,False,,,,,,,,
2.0,7.0,"[5, 184, 5]",1840.0,1650.0,1650.0,True,True,,,,,,,,
2.0,7.0,"[5, 182, 5]",1820.0,1638.0,1650.0,False,False,,,,,,,,
2.0,7.0,"[5, 183, 5]",1830.0,1647.0,1650.0,False,False,,,,,,,,
2.0,7.0,"[5, 179, 5]",1790.0,1611.0,1650.0,False,False,1611,0,39,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",5.242479699999876,nonfilling,[[184]]
2.0,7.0,"[5, 178, 5]",1780.0,1602.0,1650.0,False,False,1602,0,48,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",7.573402200000146,nonfilling,[[184]]
2.0,7.0,"[5, 177, 5]",1770.0,1593.0,1650.0,False,False,1593,0,57,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",6.9071570000000975,nonfilling,[[184]]
2.0,7.0,"[5, 176, 5]",1760.0,1584.0,1650.0,False,False,1584,0,66,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",6.94350970000005,nonfilling,[[184]]
2.0,7.0,"[5, 175, 5]",1750.0,1575.0,1650.0,False,False,1575,0,75,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",6.015998000000309,nonfilling,[[184]]
2.0,7.0,"[5, 174, 5]",1740.0,1566.0,1650.0,False,False,1566,0,84,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",5.2439116000005015,nonfilling,[[184]]
2.0,7.0,"[5, 173, 5]",1730.0,1557.0,1650.0,False,False,1557,0,93,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",6.477687099999457,nonfilling,[[184]]
2.0,7.0,"[5, 172, 5]",1720.0,1548.0,1650.0,False,False,1548,0,102,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",6.336458899999343,nonfilling,[[184]]
2.0,7.0,"[5, 171, 5]",1710.0,1539.0,1650.0,False,False,1539,0,111,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.391618100000414,nonfilling,[[184]]
2.0,7.0,"[5, 170, 5]",1700.0,1530.0,1650.0,False,False,1530,0,120,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",6.18781239999953,nonfilling,[[184]]
2.0,7.0,"[5, 168, 5]",1680.0,1512.0,1650.0,False,False,1512,0,138,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",5.773143899999923,nonfilling,[[184]]
2.0,7.0,"[5, 167, 5]",1670.0,1503.0,1650.0,False,False,1503,0,147,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.21198959999947,nonfilling,[[184]]
2.0,7.0,"[5, 166, 5]",1660.0,1494.0,1650.0,False,False,1494,0,156,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",5.793342999999368,nonfilling,[[184]]
2.0,7.0,"[5, 165, 5]",1650.0,1485.0,1650.0,False,False,1485,0,165,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",5.2867456000003585,nonfilling,[[184]]
2.0,7.0,"[5, 164, 5]",1640.0,1476.0,1650.0,False,False,1476,0,174,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.1790634999997565,nonfilling,[[184]]
2.0,7.0,"[5, 163, 5]",1630.0,1467.0,1650.0,False,False,1467,0,183,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.305095800000345,nonfilling,[[184]]
2.0,7.0,"[5, 162, 5]",1620.0,1458.0,1650.0,False,False,1458,0,192,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",6.797426099999939,nonfilling,[[184]]
2.0,7.0,"[5, 161, 5]",1610.0,1449.0,1650.0,False,False,1449,0,201,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",6.4501029000002745,nonfilling,[[184]]
2.0,7.0,"[5, 160, 5]",1600.0,1440.0,1650.0,False,False,1440,0,210,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.0572563000005175,nonfilling,[[184]]
2.0,7.0,"[5, 159, 5]",1590.0,1431.0,1650.0,False,False,1431,0,219,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",7.32339039999988,nonfilling,[[184]]
2.0,7.0,"[5, 158, 5]",1580.0,1422.0,1650.0,False,False,1422,0,228,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",5.475587899999482,nonfilling,[[184]]
2.0,7.0,"[5, 157, 5]",1570.0,1413.0,1650.0,False,False,1413,0,237,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.36128860000008,nonfilling,[[184]]
2.0,7.0,"[5, 156, 5]",1560.0,1404.0,1650.0,False,False,1404,0,246,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",5.429370300000301,nonfilling,[[184]]
2.0,7.0,"[5, 155, 5]",1550.0,1395.0,1650.0,False,False,1395,0,255,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.121265599999788,nonfilling,[[184]]
2.0,7.0,"[5, 154, 5]",1540.0,1386.0,1650.0,False,False,1386,0,264,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.896609200000057,nonfilling,[[184]]
2.0,7.0,"[5, 153, 5]",1530.0,1377.0,1650.0,False,False,1377,0,273,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",5.906990000000405,nonfilling,[[184]]
2.0,7.0,"[5, 152, 5]",1520.0,1368.0,1650.0,False,False,1368,0,282,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.86385380000047,nonfilling,[[184]]
2.0,7.0,"[5, 151, 5]",1510.0,1359.0,1650.0,False,False,1359,0,291,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.969576800000141,nonfilling,[[184]]
2.0,7.0,"[5, 150, 5]",1500.0,1350.0,1650.0,False,False,1350,0,300,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.571605600000112,nonfilling,[[184]]
2.0,7.0,"[5, 149, 5]",1490.0,1341.0,1650.0,False,False,1341,0,309,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.4729894000001877,nonfilling,[[184]]
2.0,7.0,"[5, 148, 5]",1480.0,1332.0,1650.0,False,False,1332,0,318,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",5.854163500000141,nonfilling,[[184]]
2.0,7.0,"[5, 147, 5]",1470.0,1323.0,1650.0,False,False,1323,0,327,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",5.967971400000351,nonfilling,[[184]]
2.0,7.0,"[5, 146, 5]",1460.0,1314.0,1650.0,False,False,1314,0,336,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.598891800000274,nonfilling,[[184]]
2.0,7.0,"[5, 145, 5]",1450.0,1305.0,1650.0,False,False,1305,0,345,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.536619999999857,nonfilling,[[184]]
2.0,7.0,"[5, 144, 5]",1440.0,1296.0,1650.0,False,False,1296,0,354,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.8168838000001415,nonfilling,[[184]]
2.0,7.0,"[5, 143, 5]",1430.0,1287.0,1650.0,False,False,1287,0,363,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.893427399999382,nonfilling,[[184]]
2.0,7.0,"[5, 142, 5]",1420.0,1278.0,1650.0,False,False,1278,0,372,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",6.204262399999607,nonfilling,[[184]]
2.0,7.0,"[5, 141, 5]",1410.0,1269.0,1650.0,False,False,1269,0,381,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.6772289999998975,nonfilling,[[184]]
2.0,7.0,"[5, 140, 5]",1400.0,1260.0,1650.0,False,False,1260,0,390,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.505526500000087,nonfilling,[[184]]
2.0,7.0,"[5, 139, 5]",1390.0,1251.0,1650.0,False,False,1251,0,399,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.62893079999958,nonfilling,[[184]]
2.0,7.0,"[5, 138, 5]",1380.0,1242.0,1650.0,False,False,1242,0,408,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.552727300000697,nonfilling,[[184]]
2.0,7.0,"[5, 137, 5]",1370.0,1233.0,1650.0,False,False,1233,0,417,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.153638599999795,nonfilling,[[184]]
2.0,7.0,"[5, 136, 5]",1360.0,1224.0,1650.0,False,False,1224,0,426,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.423012899999776,nonfilling,[[184]]
2.0,7.0,"[5, 135, 5]",1350.0,1215.0,1650.0,False,False,1215,0,435,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.43442369999957,nonfilling,[[184]]
2.0,7.0,"[5, 134, 5]",1340.0,1206.0,1650.0,False,False,1206,0,444,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.5009825999995883,nonfilling,[[184]]
2.0,7.0,"[5, 133, 5]",1330.0,1197.0,1650.0,False,False,1197,0,453,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.083582000000206,nonfilling,[[184]]
2.0,7.0,"[5, 132, 5]",1320.0,1188.0,1650.0,False,False,1188,0,462,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.8513646999999764,nonfilling,[[184]]
2.0,7.0,"[5, 131, 5]",1310.0,1179.0,1650.0,False,False,1179,0,471,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.613432299999658,nonfilling,[[184]]
2.0,7.0,"[5, 130, 5]",1300.0,1170.0,1650.0,False,False,1170,0,480,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",5.623412300000382,nonfilling,[[184]]
2.0,7.0,"[5, 129, 5]",1290.0,1161.0,1650.0,False,False,1161,0,489,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.8553746000006868,nonfilling,[[184]]
2.0,7.0,"[5, 128, 5]",1280.0,1152.0,1650.0,False,False,1152,0,498,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",6.174889599999915,nonfilling,[[184]]
2.0,7.0,"[5, 127, 5]",1270.0,1143.0,1650.0,False,False,1143,0,507,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.379592600000251,nonfilling,[[184]]
2.0,7.0,"[5, 126, 5]",1260.0,1134.0,1650.0,False,False,1134,0,516,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",6.443454700000075,nonfilling,[[184]]
2.0,7.0,"[5, 125, 5]",1250.0,1125.0,1650.0,False,False,1125,0,525,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",6.154446000000462,nonfilling,[[184]]
2.0,7.0,"[5, 124, 5]",1240.0,1116.0,1650.0,False,False,1116,0,534,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.9272478000002593,nonfilling,[[184]]
2.0,7.0,"[5, 123, 5]",1230.0,1107.0,1650.0,False,False,1107,0,543,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.7266911000006075,nonfilling,[[184]]
2.0,7.0,"[5, 122, 5]",1220.0,1098.0,1650.0,False,False,1098,0,552,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.9606011999994735,nonfilling,[[184]]
2.0,7.0,"[5, 121, 5]",1210.0,1089.0,1650.0,False,False,1089,0,561,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.9101027999995495,nonfilling,[[184]]
2.0,7.0,"[5, 120, 5]",1200.0,1080.0,1650.0,False,False,1080,0,570,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.3812550000002375,nonfilling,[[184]]
2.0,7.0,"[5, 119, 5]",1190.0,1071.0,1650.0,False,False,1071,0,579,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.483020800000304,nonfilling,[[184]]
2.0,7.0,"[5, 118, 5]",1180.0,1062.0,1650.0,False,False,1062,0,588,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.9196068999999625,nonfilling,[[184]]
2.0,7.0,"[5, 117, 5]",1170.0,1053.0,1650.0,False,False,1053,0,597,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.527441600000202,nonfilling,[[184]]
2.0,7.0,"[5, 116, 5]",1160.0,1044.0,1650.0,False,False,1044,0,606,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.906358100000034,nonfilling,[[184]]
2.0,7.0,"[5, 115, 5]",1150.0,1035.0,1650.0,False,False,1035,0,615,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.5221535000000586,nonfilling,[[184]]
2.0,7.0,"[5, 114, 5]",1140.0,1026.0,1650.0,False,False,1026,0,624,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.7902311999996527,nonfilling,[[184]]
2.0,7.0,"[5, 113, 5]",1130.0,1017.0,1650.0,False,False,1017,0,633,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.3509156999998595,nonfilling,[[184]]
2.0,7.0,"[5, 112, 5]",1120.0,1008.0,1650.0,False,False,1008,0,642,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.744963000000098,nonfilling,[[184]]
2.0,7.0,"[5, 111, 5]",1110.0,999.0,1650.0,False,False,999,0,651,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.1430441000002247,nonfilling,[[184]]
2.0,7.0,"[5, 110, 5]",1100.0,990.0,1650.0,False,False,990,0,660,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.9054470000000947,nonfilling,[[184]]
2.0,7.0,"[5, 109, 5]",1090.0,981.0,1650.0,False,False,981,0,669,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.773574599999847,nonfilling,[[184]]
2.0,7.0,"[5, 108, 5]",1080.0,972.0,1650.0,False,False,972,0,678,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.675762199999554,nonfilling,[[184]]
2.0,7.0,"[5, 107, 5]",1070.0,963.0,1650.0,False,False,963,0,687,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.594548600000053,nonfilling,[[184]]
2.0,7.0,"[5, 106, 5]",1060.0,954.0,1650.0,False,False,954,0,696,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.1948857000006683,nonfilling,[[184]]
2.0,7.0,"[5, 105, 5]",1050.0,945.0,1650.0,False,False,945,0,705,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.1674793000001955,nonfilling,[[184]]
