h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa
3.0,3.0,"[2, 1, 297, 6]",2081.0,7.0,60.0,False,False,,,,,,,,
3.0,3.0,"[2, 3, 296, 6]",2670.0,57.0,60.0,False,False,,,,,,,,
3.0,3.0,"[2, 4, 10, 6]",108.0,60.0,60.0,True,False,,,,,,,,
3.0,3.0,"[2, 3, 300, 6]",2706.0,57.0,60.0,False,False,,,,,,,,
3.0,3.0,"[2, 5, 9, 6]",109.0,60.0,60.0,True,False,,,,,,,,
3.0,3.0,"[2, 4, 7, 6]",78.0,60.0,60.0,True,True,,,,,,,,
3.0,3.0,"[2, 299, 5, 6]",2123.0,45.0,60.0,False,False,,,,,,,,
3.0,3.0,"[2, 300, 6, 6]",2436.0,54.0,60.0,False,False,,,,,,,,
2.0,3.0,"[2, 2, 6]",16.0,14.0,24.0,False,False,14.0,0.0,10.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0297594999992725,nonfilling,[[4]]
2.0,3.0,"[2, 1, 6]",8.0,7.0,24.0,False,False,7.0,0.0,17.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.020167599999695,nonfilling,[[4]]
3.0,3.0,"[2, 3, 7, 6]",69.0,57.0,60.0,False,False,59.0,2.0,3.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1134531999996397,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 4, 6, 6]",68.0,54.0,60.0,False,False,58.0,4.0,6.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1089897000001656,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 2, 7, 6]",60.0,26.0,60.0,False,False,51.0,25.0,34.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0636209000003873,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 3, 6, 6]",60.0,51.0,60.0,False,False,51.0,0.0,9.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.11049230000026,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 4, 5, 6]",58.0,45.0,60.0,False,False,49.0,4.0,15.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.107596799998646,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 2, 6, 6]",52.0,26.0,60.0,False,False,44.0,18.0,34.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0644863000015902,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 1, 7, 6]",51.0,7.0,60.0,False,False,43.0,36.0,53.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0387580000005982,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 3, 5, 6]",51.0,43.0,60.0,False,False,43.0,0.0,17.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0978835000005347,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 4, 4, 6]",48.0,36.0,60.0,False,False,40.0,4.0,24.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0685565000003407,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 1, 6, 6]",44.0,7.0,60.0,False,False,37.0,30.0,53.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0328879999997298,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 2, 5, 6]",44.0,26.0,60.0,False,False,37.0,11.0,34.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0713137000002461,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 3, 4, 6]",42.0,35.0,60.0,False,False,35.0,0.0,25.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0681731000004219,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 4, 3, 6]",38.0,27.0,60.0,False,False,31.0,4.0,33.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.072359800000413,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 1, 5, 6]",37.0,7.0,60.0,False,False,31.0,24.0,53.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0375879999992321,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 2, 4, 6]",36.0,26.0,60.0,False,False,30.0,4.0,34.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.050381400000333,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 3, 3, 6]",33.0,27.0,60.0,False,False,27.0,0.0,33.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0489980000002105,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 1, 4, 6]",30.0,7.0,60.0,False,False,25.0,18.0,53.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0339034000007814,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 4, 2, 6]",28.0,18.0,60.0,False,False,22.0,4.0,42.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0355347999993682,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 2, 3, 6]",28.0,23.0,60.0,False,False,23.0,0.0,37.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0514596000011806,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 3, 2, 6]",24.0,18.0,60.0,False,False,19.0,1.0,42.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0443928999993659,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 1, 3, 6]",23.0,7.0,60.0,False,False,19.0,12.0,53.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0315319999990606,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 2, 2, 6]",20.0,16.0,60.0,False,False,16.0,0.0,44.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0523962999996001,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 4, 1, 6]",18.0,9.0,60.0,False,False,13.0,4.0,51.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0345286000010673,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 1, 2, 6]",16.0,7.0,60.0,False,False,13.0,6.0,53.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0295585000003484,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 3, 1, 6]",15.0,9.0,60.0,False,False,11.0,2.0,51.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0258026000010431,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 2, 1, 6]",12.0,9.0,60.0,False,False,9.0,0.0,51.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0220798000009381,nonfilling,"[[4, 7]]"
3.0,3.0,"[2, 1, 1, 6]",9.0,7.0,60.0,False,False,7.0,0.0,53.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0165398000008281,nonfilling,"[[4, 7]]"
