h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers
2,6,"[5, 142, 1]",852,210,210,True,False,,,,,,,,,
2,6,"[5, 82, 1]",492,210,210,True,False,,,,,,,,,
2,6,"[5, 75, 1]",450,210,210,True,False,,,,,,,,,
2,6,"[5, 68, 1]",408,210,210,True,False,,,,,,,,,
2,6,"[5, 65, 1]",390,210,210,True,False,,,,,,,,,
2,6,"[5, 58, 1]",348,210,210,True,False,,,,,,,,,
2,6,"[5, 46, 1]",276,210,210,True,False,,,,,,,,,
2,6,"[5, 36, 1]",216,180,210,False,False,,,,,,,,,
2,6,"[5, 38, 1]",228,190,210,False,False,,,,,,,,,
2,6,"[5, 45, 1]",270,210,210,True,False,,,,,,,,,
2,6,"[5, 42, 1]",252,210,210,True,True,,,,,,,,,
2,6,"[5, 41, 1]",246,205,210,False,False,,,,,,,,,
