h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers
4.0,4.0,"[2, 21, 18, 2, 1]",458.0,34.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 14, 3, 20, 1]",150.0,27.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 15, 12, 5, 1]",275.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 15, 4, 15, 1]",165.0,51.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 3, 5, 14, 1]",105.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 22, 15, 2, 1]",406.0,34.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 4, 7, 11, 1]",124.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 14, 5, 9, 1]",152.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 21, 2, 19, 1]",141.0,13.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 24, 23, 3, 1]",672.0,51.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 16, 15, 4, 1]",336.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 21, 5, 7, 1]",189.0,55.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 16, 4, 12, 1]",156.0,51.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 5, 3, 22, 1]",113.0,27.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 9, 4, 17, 1]",139.0,51.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 24, 8, 5, 1]",285.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 13, 4, 24, 1]",198.0,51.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 12, 14, 5, 1]",267.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 2, 17, 8, 1]",182.0,19.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 2, 6, 24, 1]",184.0,19.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 9, 5, 9, 1]",117.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 6, 5, 12, 1]",114.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 22, 4, 20, 1]",232.0,51.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 2, 16, 24, 1]",444.0,19.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 13, 9, 4, 1]",183.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 15, 8, 5, 1]",195.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 11, 6, 7, 1]",137.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 21, 4, 23, 1]",241.0,51.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 3, 22, 4, 1]",164.0,59.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 2, 22, 15, 1]",393.0,19.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 5, 17, 4, 1]",167.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 11, 5, 8, 1]",125.0,60.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 18, 24, 3, 1]",543.0,51.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 24, 2, 7, 1]",117.0,13.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 5, 7, 9, 1]",117.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 24, 3, 19, 1]",196.0,27.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 4, 9, 4, 1]",84.0,65.0,65.0,True,True,,,,,,,,,
4.0,4.0,"[2, 21, 8, 4, 1]",246.0,64.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 7, 6, 6, 1]",98.0,60.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 11, 6, 5, 1]",123.0,54.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 5, 5, 13, 1]",113.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 22, 7, 6, 1]",246.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 2, 23, 11, 1]",314.0,19.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 2, 19, 18, 1]",402.0,19.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 2, 17, 22, 1]",434.0,19.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 23, 3, 21, 1]",199.0,27.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 19, 6, 6, 1]",194.0,60.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 23, 6, 5, 1]",219.0,54.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 23, 4, 21, 1]",243.0,51.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 8, 8, 5, 1]",125.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 24, 4, 18, 1]",234.0,51.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 19, 24, 3, 1]",569.0,51.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 21, 6, 6, 1]",210.0,60.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 5, 7, 7, 1]",101.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 2, 24, 11, 1]",327.0,19.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 2, 23, 22, 1]",578.0,19.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 23, 3, 23, 1]",207.0,27.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 6, 8, 5, 1]",105.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 4, 5, 12, 1]",100.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 23, 4, 23, 1]",253.0,51.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 3, 6, 7, 1]",73.0,57.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 23, 8, 4, 1]",266.0,64.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 23, 5, 7, 1]",203.0,55.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 2, 24, 19, 1]",527.0,19.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 3, 14, 5, 1]",123.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 15, 2, 24, 1]",132.0,13.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 24, 6, 4, 1]",220.0,48.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 6, 6, 8, 1]",104.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 2, 19, 23, 1]",502.0,19.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 17, 7, 6, 1]",201.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 24, 6, 5, 1]",227.0,54.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 7, 7, 6, 1]",111.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 12, 5, 8, 1]",132.0,60.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 8, 5, 9, 1]",110.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 15, 4, 24, 1]",210.0,51.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 23, 7, 5, 1]",247.0,63.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 21, 24, 3, 1]",621.0,51.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 7, 5, 10, 1]",109.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 5, 7, 6, 1]",93.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 3, 6, 10, 1]",94.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 13, 5, 8, 1]",139.0,60.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 5, 5, 10, 1]",95.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 4, 7, 6, 1]",84.0,65.0,65.0,True,True,,,,,,,,,
4.0,4.0,"[2, 3, 12, 5, 1]",107.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 7, 6, 7, 1]",105.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 6, 5, 9, 1]",96.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 24, 7, 5, 1]",256.0,63.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 14, 5, 8, 1]",146.0,60.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 2, 19, 24, 1]",522.0,19.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 24, 2, 21, 1]",159.0,13.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 18, 3, 24, 1]",186.0,27.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 22, 3, 24, 1]",206.0,27.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 17, 4, 24, 1]",222.0,51.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 24, 4, 20, 1]",244.0,51.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 2, 24, 20, 1]",552.0,19.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 3, 7, 6, 1]",75.0,59.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 4, 6, 7, 1]",81.0,64.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 22, 6, 6, 1]",218.0,60.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 5, 5, 9, 1]",89.0,65.0,65.0,True,True,,,,,,,,,
4.0,4.0,"[2, 2, 24, 21, 1]",577.0,19.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 24, 3, 23, 1]",212.0,27.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 3, 8, 5, 1]",75.0,59.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 3, 9, 5, 1]",83.0,65.0,65.0,True,True,,,,,,,,,
4.0,4.0,"[2, 24, 4, 23, 1]",259.0,51.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 3, 6, 9, 1]",87.0,65.0,65.0,True,True,,,,,,,,,
4.0,4.0,"[2, 3, 5, 11, 1]",87.0,65.0,65.0,True,True,,,,,,,,,
4.0,4.0,"[2, 6, 6, 7, 1]",97.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 2, 21, 24, 1]",574.0,19.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 20, 5, 8, 1]",188.0,60.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 24, 24, 2, 1]",674.0,34.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 23, 2, 24, 1]",164.0,13.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 23, 24, 3, 1]",673.0,51.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 3, 5, 9, 1]",75.0,58.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 2, 22, 23, 1]",577.0,19.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 2, 24, 22, 1]",602.0,19.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 3, 23, 4, 1]",171.0,59.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 23, 3, 24, 1]",211.0,27.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 3, 24, 4, 1]",178.0,59.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 24, 3, 24, 1]",216.0,27.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 2, 24, 24, 1]",652.0,19.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 24, 5, 8, 1]",216.0,60.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 3, 7, 8, 1]",91.0,65.0,65.0,True,False,,,,,,,,,
4.0,4.0,"[2, 24, 24, 3, 1]",699.0,51.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 23, 6, 6, 1]",226.0,60.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 20, 4, 24, 1]",240.0,51.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 3, 6, 8, 1]",80.0,63.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 4, 8, 5, 1]",85.0,65.0,65.0,True,True,,,,,,,,,
4.0,4.0,"[2, 24, 8, 4, 1]",276.0,64.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 3, 7, 7, 1]",83.0,65.0,65.0,True,True,,,,,,,,,
4.0,4.0,"[2, 4, 6, 8, 1]",88.0,65.0,65.0,True,True,,,,,,,,,
4.0,4.0,"[2, 21, 4, 24, 1]",246.0,51.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 3, 5, 10, 1]",81.0,63.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 5, 6, 7, 1]",89.0,65.0,65.0,True,True,,,,,,,,,
4.0,4.0,"[2, 22, 4, 24, 1]",252.0,51.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 4, 5, 10, 1]",88.0,65.0,65.0,True,True,,,,,,,,,
4.0,4.0,"[2, 23, 4, 24, 1]",258.0,51.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 24, 6, 6, 1]",234.0,60.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 4, 5, 9, 1]",82.0,64.0,65.0,False,False,,,,,,,,,
4.0,4.0,"[2, 24, 4, 24, 1]",264.0,51.0,65.0,False,False,,,,,,,,,
5.0,4.0,"[2, 6, 12, 23, 20, 1]",840.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 3, 11, 20, 5, 1]",364.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 21, 18, 4, 15, 1]",567.0,99.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 19, 11, 5, 18, 1]",410.0,150.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 19, 22, 5, 13, 1]",644.0,145.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 13, 21, 13, 17, 1]",810.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 7, 24, 7, 7, 1]",406.0,161.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 12, 11, 4, 19, 1]",295.0,99.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 2, 9, 9, 21, 1]",313.0,67.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 10, 12, 8, 7, 1]",299.0,184.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 13, 12, 14, 4, 1]",410.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 19, 23, 23, 2, 1]",1052.0,130.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 13, 18, 7, 12, 1]",482.0,196.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 22, 10, 23, 6, 1]",638.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 6, 3, 20, 15, 1]",405.0,164.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 10, 5, 13, 11, 1]",289.0,215.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 15, 19, 8, 19, 1]",638.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 9, 11, 14, 7, 1]",376.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 20, 6, 17, 7, 1]",388.0,228.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 11, 2, 24, 11, 1]",367.0,25.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 3, 4, 16, 20, 1]",422.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 12, 5, 23, 19, 1]",655.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 12, 21, 18, 5, 1]",749.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 22, 12, 7, 17, 1]",528.0,231.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 8, 6, 10, 22, 1]",366.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 2, 24, 24, 22, 1]",1178.0,67.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 24, 8, 21, 10, 1]",628.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 7, 5, 12, 17, 1]",330.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 24, 24, 11, 5, 1]",948.0,231.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 23, 2, 24, 13, 1]",465.0,25.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 4, 22, 10, 19, 1]",525.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 16, 7, 8, 20, 1]",380.0,236.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 22, 4, 8, 13, 1]",281.0,144.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 22, 9, 3, 18, 1]",341.0,63.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 20, 24, 12, 10, 1]",938.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 16, 22, 22, 3, 1]",937.0,195.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 3, 5, 24, 6, 1]",291.0,253.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 16, 9, 21, 15, 1]",695.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 15, 19, 13, 14, 1]",758.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 18, 4, 23, 13, 1]",512.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 7, 16, 13, 16, 1]",558.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 8, 8, 12, 11, 1]",319.0,248.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 7, 14, 19, 16, 1]",698.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 18, 4, 10, 16, 1]",324.0,206.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 15, 9, 13, 8, 1]",394.0,244.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 23, 4, 7, 22, 1]",342.0,191.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 21, 22, 19, 3, 1]",982.0,195.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 8, 7, 22, 12, 1]",502.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 2, 12, 10, 24, 1]",412.0,67.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 3, 14, 7, 16, 1]",274.0,206.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 16, 12, 10, 20, 1]",564.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 13, 8, 8, 15, 1]",329.0,208.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 3, 6, 16, 14, 1]",358.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 11, 5, 11, 19, 1]",360.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 9, 21, 2, 22, 1]",315.0,37.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 21, 5, 17, 12, 1]",448.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 11, 18, 12, 8, 1]",540.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 20, 21, 11, 12, 1]",835.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 23, 17, 7, 14, 1]",668.0,210.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 19, 5, 20, 7, 1]",380.0,240.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 3, 23, 7, 14, 1]",348.0,192.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 5, 14, 15, 11, 1]",466.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 6, 13, 11, 19, 1]",461.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 12, 7, 20, 12, 1]",500.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 5, 13, 17, 12, 1]",512.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 16, 2, 22, 22, 1]",614.0,25.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 8, 3, 18, 24, 1]",550.0,164.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 10, 17, 2, 21, 1]",287.0,37.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 23, 9, 20, 6, 1]",559.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 21, 10, 16, 6, 1]",514.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 22, 22, 5, 7, 1]",680.0,115.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 6, 10, 13, 9, 1]",328.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 10, 24, 12, 16, 1]",756.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 7, 11, 15, 4, 1]",320.0,254.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 16, 11, 19, 4, 1]",497.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 20, 21, 2, 19, 1]",559.0,37.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 10, 15, 9, 14, 1]",445.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 24, 10, 12, 13, 1]",577.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 4, 19, 12, 14, 1]",494.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 21, 3, 18, 23, 1]",596.0,164.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 24, 13, 4, 10, 1]",462.0,99.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 17, 7, 21, 11, 1]",542.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 14, 5, 12, 14, 1]",340.0,236.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 23, 7, 10, 6, 1]",343.0,148.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 5, 13, 7, 18, 1]",310.0,238.0,257.0,False,False,,,,,,,,,
5.0,4.0,"[2, 8, 13, 11, 9, 1]",371.0,257.0,257.0,True,False,,,,,,,,,
5.0,4.0,"[2, 20, 14, 21, 2, 1]",658.0,130.0,257.0,False,False,,,,,,,,,
