h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal
3,1,"[1, 2, 4, 7]",38,7,7,True,False,,,,,,,,,,True
3,1,"[1, 3, 3, 7]",33,7,7,True,False,,,,,,,,,,True
3,1,"[1, 2, 3, 7]",29,7,7,True,False,,,,,,,,,,True
3,1,"[1, 2, 2, 7]",20,7,7,True,False,,,,,,,,,,True
2,1,"[1, 1, 7]",8,7,7,True,True,,,,,,,,,,True
3,1,"[1, 1, 263, 7]",2105,7,7,True,False,,,,,,,,,,True
3,1,"[1, 61, 1, 7]",129,7,7,True,False,,,,,,,,,,False
3,1,"[1, 1, 224, 7]",1793,7,7,True,False,,,,,,,,,,True
3,1,"[1, 1, 162, 7]",1297,7,7,True,False,,,,,,,,,,True
3,1,"[1, 1, 127, 7]",1017,7,7,True,False,,,,,,,,,,True
3,1,"[1, 1, 57, 7]",457,7,7,True,False,,,,,,,,,,True
3,1,"[1, 53, 1, 7]",113,7,7,True,False,,,,,,,,,,False
3,1,"[1, 31, 1, 7]",69,7,7,True,False,,,,,,,,,,False
3,1,"[1, 1, 53, 7]",425,7,7,True,False,,,,,,,,,,True
3,1,"[1, 1, 7, 7]",57,7,7,True,False,,,,,,,,,,True
3,1,"[1, 18, 1, 7]",43,7,7,True,False,,,,,,,,,,False
3,1,"[1, 9, 1, 7]",25,7,7,True,False,,,,,,,,,,False
3,1,"[1, 7, 1, 7]",21,7,7,True,False,,,,,,,,,,False
3,1,"[1, 6, 1, 7]",19,7,7,True,False,,,,,,,,,,False
3,1,"[1, 1, 6, 7]",49,7,7,True,False,,,,,,,,,,True
3,1,"[1, 1, 4, 7]",33,7,7,True,False,,,,,,,,,,True
3,1,"[1, 5, 1, 7]",17,7,7,True,False,,,,,,,,,,False
3,1,"[1, 1, 3, 7]",25,7,7,True,False,,,,,,,,,,True
3,1,"[1, 1, 1, 7]",9,7,7,True,True,,,,,,,,,,True
