h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa
3.0,6.0,"[2, 151, 11, 3]",1996.0,99.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 242, 8, 3]",2444.0,72.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 6, 98, 3]",894.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 10, 33, 3]",449.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 7, 90, 3]",914.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 9, 89, 3]",1086.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 6, 76, 3]",696.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 90, 13, 3]",1389.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 261, 5, 3]",1842.0,45.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 7, 69, 3]",704.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 156, 11, 3]",2061.0,99.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 10, 15, 3]",215.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 280, 8, 3]",2824.0,72.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 4, 92, 3]",652.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 142, 12, 3]",2024.0,108.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 6, 44, 3]",408.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 166, 12, 3]",2360.0,108.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 282, 8, 3]",2844.0,72.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 285, 11, 3]",3738.0,99.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 293, 8, 3]",2954.0,72.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 5, 90, 3]",730.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 23, 14, 3]",410.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 9, 20, 3]",258.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 4, 83, 3]",589.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 8, 28, 3]",324.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 262, 12, 3]",3704.0,108.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 292, 11, 3]",3829.0,99.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 296, 9, 3]",3283.0,81.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 81, 13, 3]",1254.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 22, 13, 3]",369.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 6, 17, 3]",165.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 296, 12, 3]",4180.0,108.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 7, 14, 3]",154.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 4, 16, 3]",120.0,100.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 297, 3, 3]",1494.0,27.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 5, 40, 3]",330.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 297, 4, 3]",1794.0,36.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 4, 35, 3]",253.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 16, 13, 3]",279.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 2, 294, 3]",1474.0,23.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 4, 29, 3]",211.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 3, 300, 3]",1806.0,84.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 299, 7, 3]",2712.0,63.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 4, 26, 3]",190.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 5, 23, 3]",194.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 300, 8, 3]",3024.0,72.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 4, 19, 3]",141.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 299, 12, 3]",4222.0,108.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 12, 13, 3]",219.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 11, 13, 3]",204.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 300, 10, 3]",3630.0,90.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 4, 17, 3]",127.0,106.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 300, 11, 3]",3933.0,99.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 5, 14, 3]",122.0,103.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 5, 15, 3]",130.0,110.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 9, 13, 3]",174.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 5, 18, 3]",154.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 6, 15, 3]",147.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 6, 13, 3]",129.0,110.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 8, 13, 3]",159.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 300, 12, 3]",4236.0,108.0,111.0,False,False,,,,,,,,
3.0,6.0,"[2, 4, 18, 3]",134.0,111.0,111.0,True,True,,,,,,,,
3.0,6.0,"[2, 7, 13, 3]",144.0,111.0,111.0,True,True,,,,,,,,
3.0,6.0,"[2, 5, 17, 3]",146.0,111.0,111.0,True,False,,,,,,,,
3.0,6.0,"[2, 5, 16, 3]",138.0,111.0,111.0,True,True,,,,,,,,
3.0,6.0,"[2, 6, 14, 3]",138.0,111.0,111.0,True,True,,,,,,,,
2.0,6.0,"[2, 4, 3]",20.0,16.0,21.0,False,False,16.0,0.0,5.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2091701999997894,nonfilling,[[6]]
2.0,6.0,"[2, 3, 3]",15.0,12.0,21.0,False,False,12.0,0.0,9.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1421673000004375,nonfilling,[[6]]
2.0,6.0,"[2, 2, 3]",10.0,8.0,21.0,False,False,8.0,0.0,13.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.107987299999877,nonfilling,[[6]]
2.0,6.0,"[2, 1, 3]",5.0,4.0,21.0,False,False,4.0,0.0,17.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0692919000011897,nonfilling,[[6]]
3.0,6.0,"[2, 7, 12, 3]",134.0,108.0,111.0,False,False,111.0,3.0,3.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.8729435000004742,nonfilling,"[[7, 13]]"
3.0,6.0,"[2, 7, 11, 3]",124.0,99.0,111.0,False,False,106.0,7.0,12.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.7535155000005034,nonfilling,"[[7, 13]]"
3.0,6.0,"[2, 6, 12, 3]",120.0,102.0,111.0,False,False,102.0,0.0,9.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5943268999999418,nonfilling,"[[6, 14], [7, 13]]"
3.0,6.0,"[2, 3, 18, 3]",114.0,84.0,111.0,False,False,93.0,9.0,27.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3545718999994278,nonfilling,"[[4, 18]]"
3.0,6.0,"[2, 5, 13, 3]",114.0,96.0,111.0,False,False,96.0,0.0,15.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1391595999994024,nonfilling,"[[5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 7, 10, 3]",114.0,90.0,111.0,False,False,97.0,7.0,21.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1593895999994856,nonfilling,"[[7, 13]]"
3.0,6.0,"[2, 4, 15, 3]",113.0,94.0,111.0,False,False,94.0,0.0,17.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1556283999998413,nonfilling,"[[4, 18], [5, 16]]"
3.0,6.0,"[2, 6, 11, 3]",111.0,94.0,111.0,False,False,94.0,0.0,17.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1452771999993274,nonfilling,"[[6, 14], [7, 13]]"
3.0,6.0,"[2, 3, 17, 3]",108.0,84.0,111.0,False,False,88.0,4.0,27.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.146600899999612,nonfilling,"[[4, 18]]"
3.0,6.0,"[2, 4, 14, 3]",106.0,88.0,111.0,False,False,88.0,0.0,23.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1543600000004517,nonfilling,"[[4, 18], [5, 16], [6, 14]]"
3.0,6.0,"[2, 5, 12, 3]",106.0,89.0,111.0,False,False,89.0,0.0,22.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1203268999997817,nonfilling,"[[5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 7, 9, 3]",104.0,81.0,111.0,False,False,88.0,7.0,30.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.5052950999997847,nonfilling,"[[7, 13]]"
3.0,6.0,"[2, 3, 16, 3]",102.0,83.0,111.0,False,False,83.0,0.0,28.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.4311158999989857,nonfilling,"[[4, 18], [5, 16]]"
3.0,6.0,"[2, 6, 10, 3]",102.0,86.0,111.0,False,False,86.0,0.0,25.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.3951754000008805,nonfilling,"[[6, 14], [7, 13]]"
3.0,6.0,"[2, 4, 13, 3]",99.0,82.0,111.0,False,False,82.0,0.0,29.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.301775300000372,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 5, 11, 3]",98.0,82.0,111.0,False,False,82.0,0.0,29.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.287369800000306,nonfilling,"[[5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 3, 15, 3]",96.0,78.0,111.0,False,False,78.0,0.0,33.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.048648900001353,nonfilling,"[[4, 18], [5, 16]]"
3.0,6.0,"[2, 2, 18, 3]",94.0,23.0,111.0,False,False,74.0,51.0,88.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.1860825999992812,nonfilling,"[[4, 18]]"
3.0,6.0,"[2, 7, 8, 3]",94.0,72.0,111.0,False,False,79.0,7.0,39.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.9925094999998687,nonfilling,"[[7, 13]]"
3.0,6.0,"[2, 6, 9, 3]",93.0,78.0,111.0,False,False,78.0,0.0,33.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.9717857000014192,nonfilling,"[[6, 14], [7, 13]]"
3.0,6.0,"[2, 4, 12, 3]",92.0,76.0,111.0,False,False,76.0,0.0,35.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.043579400000453,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 3, 14, 3]",90.0,73.0,111.0,False,False,73.0,0.0,38.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.9781497999993007,nonfilling,"[[4, 18], [5, 16], [6, 14]]"
3.0,6.0,"[2, 5, 10, 3]",90.0,75.0,111.0,False,False,75.0,0.0,36.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.8667918999999529,nonfilling,"[[5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 2, 17, 3]",89.0,23.0,111.0,False,False,70.0,47.0,88.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.0354339999994409,nonfilling,"[[4, 18]]"
3.0,6.0,"[2, 4, 11, 3]",85.0,70.0,111.0,False,False,70.0,0.0,41.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.7664678999990429,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 2, 16, 3]",84.0,23.0,111.0,False,False,66.0,43.0,88.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.0279958000010083,nonfilling,"[[4, 18], [5, 16]]"
3.0,6.0,"[2, 3, 13, 3]",84.0,68.0,111.0,False,False,68.0,0.0,43.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.7581437999997434,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 6, 8, 3]",84.0,70.0,111.0,False,False,70.0,0.0,41.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.6466166000009252,nonfilling,"[[6, 14], [7, 13]]"
3.0,6.0,"[2, 7, 7, 3]",84.0,63.0,111.0,False,False,70.0,7.0,48.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.4862087000001338,nonfilling,"[[7, 13]]"
3.0,6.0,"[2, 5, 9, 3]",82.0,68.0,111.0,False,False,68.0,0.0,43.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.5847752000008768,nonfilling,"[[5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 2, 15, 3]",79.0,23.0,111.0,False,False,62.0,39.0,88.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.901854599998842,nonfilling,"[[4, 18], [5, 16]]"
3.0,6.0,"[2, 3, 12, 3]",78.0,63.0,111.0,False,False,63.0,0.0,48.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.7985932000010507,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 4, 10, 3]",78.0,64.0,111.0,False,False,64.0,0.0,47.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.8185296999999991,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 6, 7, 3]",75.0,62.0,111.0,False,False,62.0,0.0,49.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.7688347000002975,nonfilling,"[[6, 14], [7, 13]]"
3.0,6.0,"[2, 1, 18, 3]",74.0,4.0,111.0,False,False,55.0,51.0,107.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.6028523999993922,nonfilling,"[[4, 18]]"
3.0,6.0,"[2, 2, 14, 3]",74.0,23.0,111.0,False,False,58.0,35.0,88.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.8341243000013492,nonfilling,"[[4, 18], [5, 16], [6, 14]]"
3.0,6.0,"[2, 5, 8, 3]",74.0,61.0,111.0,False,False,61.0,0.0,50.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.577932799998962,nonfilling,"[[5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 7, 6, 3]",74.0,54.0,111.0,False,False,61.0,7.0,57.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.5663805000003777,nonfilling,"[[7, 13]]"
3.0,6.0,"[2, 3, 11, 3]",72.0,58.0,111.0,False,False,58.0,0.0,53.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.6626465000008466,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 4, 9, 3]",71.0,58.0,111.0,False,False,58.0,0.0,53.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.57435439999972,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 1, 17, 3]",70.0,4.0,111.0,False,False,52.0,48.0,107.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5601189999997587,nonfilling,"[[4, 18]]"
3.0,6.0,"[2, 2, 13, 3]",69.0,23.0,111.0,False,False,54.0,31.0,88.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.8657088999989355,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 1, 16, 3]",66.0,4.0,111.0,False,False,49.0,45.0,107.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4543610000000626,nonfilling,"[[4, 18], [5, 16]]"
3.0,6.0,"[2, 3, 10, 3]",66.0,53.0,111.0,False,False,53.0,0.0,58.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.1480226000003313,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 5, 7, 3]",66.0,54.0,111.0,False,False,54.0,0.0,57.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.1766843999994308,nonfilling,"[[5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 6, 6, 3]",66.0,54.0,111.0,False,False,54.0,0.0,57.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.1631286000010732,nonfilling,"[[6, 14], [7, 13]]"
3.0,6.0,"[2, 2, 12, 3]",64.0,23.0,111.0,False,False,50.0,27.0,88.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.7652400999995734,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 4, 8, 3]",64.0,52.0,111.0,False,False,52.0,0.0,59.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.381685500000458,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 7, 5, 3]",64.0,45.0,111.0,False,False,52.0,7.0,66.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.3775860000005196,nonfilling,"[[7, 13]]"
3.0,6.0,"[2, 1, 15, 3]",62.0,4.0,111.0,False,False,46.0,42.0,107.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5185369000009814,nonfilling,"[[4, 18], [5, 16]]"
3.0,6.0,"[2, 3, 9, 3]",60.0,48.0,111.0,False,False,48.0,0.0,63.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.258587799999077,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 2, 11, 3]",59.0,23.0,111.0,False,False,46.0,23.0,88.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.7453961999999592,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 1, 14, 3]",58.0,4.0,111.0,False,False,43.0,39.0,107.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4508294999995996,nonfilling,"[[4, 18], [5, 16], [6, 14]]"
3.0,6.0,"[2, 5, 6, 3]",58.0,47.0,111.0,False,False,47.0,0.0,64.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.0136701000010362,nonfilling,"[[5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 4, 7, 3]",57.0,46.0,111.0,False,False,46.0,0.0,65.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.0745329999990645,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 6, 5, 3]",57.0,45.0,111.0,False,False,46.0,1.0,66.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.9398606000013388,nonfilling,"[[6, 14], [7, 13]]"
3.0,6.0,"[2, 1, 13, 3]",54.0,4.0,111.0,False,False,40.0,36.0,107.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.044097399999373,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 2, 10, 3]",54.0,23.0,111.0,False,False,42.0,19.0,88.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0586108999996213,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 3, 8, 3]",54.0,43.0,111.0,False,False,43.0,0.0,68.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0792225999994116,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 7, 4, 3]",54.0,36.0,111.0,False,False,43.0,7.0,75.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0816159999994852,nonfilling,"[[7, 13]]"
3.0,6.0,"[2, 1, 12, 3]",50.0,4.0,111.0,False,False,37.0,33.0,107.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0329477999985101,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 4, 6, 3]",50.0,40.0,111.0,False,False,40.0,0.0,71.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0812332999994396,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 5, 5, 3]",50.0,40.0,111.0,False,False,40.0,0.0,71.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0855828000003384,nonfilling,"[[5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 2, 9, 3]",49.0,23.0,111.0,False,False,38.0,15.0,88.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0578296000003319,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 3, 7, 3]",48.0,38.0,111.0,False,False,38.0,0.0,73.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0764889000001858,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 6, 4, 3]",48.0,36.0,111.0,False,False,38.0,2.0,75.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0725348000014491,nonfilling,"[[6, 14], [7, 13]]"
3.0,6.0,"[2, 1, 11, 3]",46.0,4.0,111.0,False,False,34.0,30.0,107.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0347153000002435,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 2, 8, 3]",44.0,23.0,111.0,False,False,34.0,11.0,88.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.055272600000535,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 7, 3, 3]",44.0,27.0,111.0,False,False,34.0,7.0,84.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0671255999986897,nonfilling,"[[7, 13]]"
3.0,6.0,"[2, 4, 5, 3]",43.0,34.0,111.0,False,False,34.0,0.0,77.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0775114999996731,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 1, 10, 3]",42.0,4.0,111.0,False,False,31.0,27.0,107.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0340403000009246,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
3.0,6.0,"[2, 3, 6, 3]",42.0,33.0,111.0,False,False,33.0,0.0,78.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0682600000000093,nonfilling,"[[4, 18], [5, 16], [6, 14], [7, 13]]"
