h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa
3.0,6.0,"[2, 2, 299, 8]",2994.0,58.0,296.0,False,False,,,,,,,,
3.0,6.0,"[2, 6, 26, 8]",376.0,296.0,296.0,True,False,,,,,,,,
3.0,6.0,"[2, 9, 22, 8]",392.0,296.0,296.0,True,False,,,,,,,,
3.0,6.0,"[2, 6, 25, 8]",362.0,296.0,296.0,True,False,,,,,,,,
3.0,6.0,"[2, 5, 25, 8]",335.0,296.0,296.0,True,True,,,,,,,,
3.0,6.0,"[2, 1, 300, 8]",2702.0,9.0,296.0,False,False,,,,,,,,
3.0,6.0,"[2, 3, 298, 8]",3284.0,219.0,296.0,False,False,,,,,,,,
3.0,6.0,"[2, 3, 299, 8]",3295.0,219.0,296.0,False,False,,,,,,,,
3.0,6.0,"[2, 7, 22, 8]",344.0,296.0,296.0,True,True,,,,,,,,
3.0,6.0,"[2, 3, 300, 8]",3306.0,219.0,296.0,False,False,,,,,,,,
3.0,6.0,"[2, 300, 19, 8]",6452.0,266.0,296.0,False,False,,,,,,,,
3.0,6.0,"[2, 300, 20, 8]",6760.0,280.0,296.0,False,False,,,,,,,,
3.0,6.0,"[2, 300, 21, 8]",7068.0,294.0,296.0,False,False,,,,,,,,
3.0,6.0,"[2, 6, 24, 8]",348.0,296.0,296.0,True,False,,,,,,,,
3.0,6.0,"[2, 6, 23, 8]",334.0,296.0,296.0,True,True,,,,,,,,
3.0,6.0,"[2, 5, 24, 8]",322.0,293.0,296.0,False,False,,,,,,,,
2.0,6.0,"[2, 5, 8]",50.0,45.0,56.0,False,False,45.0,0.0,11.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.151980899998307,nonfilling,[[7]]
2.0,6.0,"[2, 4, 8]",40.0,36.0,56.0,False,False,36.0,0.0,20.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1117516999984218,nonfilling,[[7]]
2.0,6.0,"[2, 3, 8]",30.0,27.0,56.0,False,False,27.0,0.0,29.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.078597499999887,nonfilling,[[7]]
2.0,6.0,"[2, 2, 8]",20.0,18.0,56.0,False,False,18.0,0.0,38.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0554412999990745,nonfilling,[[7]]
2.0,6.0,"[2, 1, 8]",10.0,9.0,56.0,False,False,9.0,0.0,47.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.029967200000101,nonfilling,[[7]]
3.0,6.0,"[2, 7, 21, 8]",329.0,294.0,296.0,False,False,296.0,2.0,2.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.6245593999992707,nonfilling,"[[7, 22]]"
3.0,6.0,"[2, 7, 20, 8]",314.0,280.0,296.0,False,False,287.0,7.0,16.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5072795999985829,nonfilling,"[[7, 22]]"
3.0,6.0,"[2, 4, 25, 8]",308.0,279.0,296.0,False,False,279.0,0.0,17.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.8421324000009918,nonfilling,"[[4, 27], [5, 25]]"
3.0,6.0,"[2, 6, 21, 8]",306.0,279.0,296.0,False,False,279.0,0.0,17.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5771668999987014,nonfilling,"[[6, 23], [7, 22]]"
3.0,6.0,"[2, 3, 27, 8]",303.0,219.0,296.0,False,False,273.0,54.0,77.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3922512999997707,nonfilling,"[[4, 27]]"
3.0,6.0,"[2, 7, 19, 8]",299.0,266.0,296.0,False,False,273.0,7.0,30.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.7194668000011006,nonfilling,"[[7, 22]]"
3.0,6.0,"[2, 5, 22, 8]",296.0,269.0,296.0,False,False,269.0,0.0,27.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.6133527000019967,nonfilling,"[[5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 3, 26, 8]",292.0,219.0,296.0,False,False,263.0,44.0,77.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4574992000016209,nonfilling,"[[4, 27]]"
3.0,6.0,"[2, 6, 20, 8]",292.0,266.0,296.0,False,False,266.0,0.0,30.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3924636999981885,nonfilling,"[[6, 23], [7, 22]]"
3.0,6.0,"[2, 4, 23, 8]",284.0,257.0,296.0,False,False,257.0,0.0,39.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4549683000004734,nonfilling,"[[4, 27], [5, 25], [6, 23]]"
3.0,6.0,"[2, 7, 18, 8]",284.0,252.0,296.0,False,False,259.0,7.0,44.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.6254063000014867,nonfilling,"[[7, 22]]"
3.0,6.0,"[2, 5, 21, 8]",283.0,257.0,296.0,False,False,257.0,0.0,39.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4736305999977048,nonfilling,"[[5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 3, 25, 8]",281.0,219.0,296.0,False,False,253.0,34.0,77.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.380424299997685,nonfilling,"[[4, 27], [5, 25]]"
3.0,6.0,"[2, 6, 19, 8]",278.0,253.0,296.0,False,False,253.0,0.0,43.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3721036999995704,nonfilling,"[[6, 23], [7, 22]]"
3.0,6.0,"[2, 2, 27, 8]",274.0,58.0,296.0,False,False,245.0,187.0,238.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.195795999999973,nonfilling,"[[4, 27]]"
3.0,6.0,"[2, 4, 22, 8]",272.0,246.0,296.0,False,False,246.0,0.0,50.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.6481581000007282,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 3, 24, 8]",270.0,219.0,296.0,False,False,243.0,24.0,77.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5101933999976609,nonfilling,"[[4, 27], [5, 25]]"
3.0,6.0,"[2, 5, 20, 8]",270.0,245.0,296.0,False,False,245.0,0.0,51.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4459868000012648,nonfilling,"[[5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 7, 17, 8]",269.0,238.0,296.0,False,False,245.0,7.0,58.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4473249999973632,nonfilling,"[[7, 22]]"
3.0,6.0,"[2, 2, 26, 8]",264.0,58.0,296.0,False,False,236.0,178.0,238.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2103274000000965,nonfilling,"[[4, 27]]"
3.0,6.0,"[2, 6, 18, 8]",264.0,240.0,296.0,False,False,240.0,0.0,56.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.6369325000014214,nonfilling,"[[6, 23], [7, 22]]"
3.0,6.0,"[2, 4, 21, 8]",260.0,235.0,296.0,False,False,235.0,0.0,61.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5216829000019061,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 3, 23, 8]",259.0,219.0,296.0,False,False,233.0,14.0,77.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4356380999997782,nonfilling,"[[4, 27], [5, 25], [6, 23]]"
3.0,6.0,"[2, 5, 19, 8]",257.0,233.0,296.0,False,False,233.0,0.0,63.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3611415999985183,nonfilling,"[[5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 2, 25, 8]",254.0,58.0,296.0,False,False,227.0,169.0,238.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1700560999997833,nonfilling,"[[4, 27], [5, 25]]"
3.0,6.0,"[2, 7, 16, 8]",254.0,224.0,296.0,False,False,231.0,7.0,72.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.6272890000000189,nonfilling,"[[7, 22]]"
3.0,6.0,"[2, 6, 17, 8]",250.0,227.0,296.0,False,False,227.0,0.0,69.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5129312999997637,nonfilling,"[[6, 23], [7, 22]]"
3.0,6.0,"[2, 3, 22, 8]",248.0,219.0,296.0,False,False,223.0,4.0,77.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3582126000001153,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 4, 20, 8]",248.0,224.0,296.0,False,False,224.0,0.0,72.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3296517999988282,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 1, 27, 8]",245.0,9.0,296.0,False,False,217.0,208.0,287.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1602916999981971,nonfilling,"[[4, 27]]"
3.0,6.0,"[2, 2, 24, 8]",244.0,58.0,296.0,False,False,218.0,160.0,238.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1980776999989757,nonfilling,"[[4, 27], [5, 25]]"
3.0,6.0,"[2, 5, 18, 8]",244.0,221.0,296.0,False,False,221.0,0.0,75.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5938058000028832,nonfilling,"[[5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 7, 15, 8]",239.0,210.0,296.0,False,False,217.0,7.0,86.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4413075000011304,nonfilling,"[[7, 22]]"
3.0,6.0,"[2, 3, 21, 8]",237.0,213.0,296.0,False,False,213.0,0.0,83.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3397480999992694,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 1, 26, 8]",236.0,9.0,296.0,False,False,209.0,200.0,287.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1244217000021308,nonfilling,"[[4, 27]]"
3.0,6.0,"[2, 4, 19, 8]",236.0,213.0,296.0,False,False,213.0,0.0,83.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3357580000010784,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 6, 16, 8]",236.0,214.0,296.0,False,False,214.0,0.0,82.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3185975000014878,nonfilling,"[[6, 23], [7, 22]]"
3.0,6.0,"[2, 2, 23, 8]",234.0,58.0,296.0,False,False,209.0,151.0,238.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1837094999973487,nonfilling,"[[4, 27], [5, 25], [6, 23]]"
3.0,6.0,"[2, 5, 17, 8]",231.0,209.0,296.0,False,False,209.0,0.0,87.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.6017382999998517,nonfilling,"[[5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 1, 25, 8]",227.0,9.0,296.0,False,False,201.0,192.0,287.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1610144000005675,nonfilling,"[[4, 27], [5, 25]]"
3.0,6.0,"[2, 3, 20, 8]",226.0,203.0,296.0,False,False,203.0,0.0,93.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3922824999972363,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 2, 22, 8]",224.0,58.0,296.0,False,False,200.0,142.0,238.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1835204999988491,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 4, 18, 8]",224.0,202.0,296.0,False,False,202.0,0.0,94.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3329496000005747,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 7, 14, 8]",224.0,196.0,296.0,False,False,203.0,7.0,100.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3380276999996567,nonfilling,"[[7, 22]]"
3.0,6.0,"[2, 6, 15, 8]",222.0,201.0,296.0,False,False,201.0,0.0,95.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4774167000032321,nonfilling,"[[6, 23], [7, 22]]"
3.0,6.0,"[2, 1, 24, 8]",218.0,9.0,296.0,False,False,193.0,184.0,287.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2199556000014126,nonfilling,"[[4, 27], [5, 25]]"
3.0,6.0,"[2, 5, 16, 8]",218.0,197.0,296.0,False,False,197.0,0.0,99.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4646026999980677,nonfilling,"[[5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 3, 19, 8]",215.0,193.0,296.0,False,False,193.0,0.0,103.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3982561000011628,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 2, 21, 8]",214.0,58.0,296.0,False,False,191.0,133.0,238.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1846040999989782,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 4, 17, 8]",212.0,191.0,296.0,False,False,191.0,0.0,105.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3755650000020978,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 1, 23, 8]",209.0,9.0,296.0,False,False,185.0,176.0,287.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1367681000010634,nonfilling,"[[4, 27], [5, 25], [6, 23]]"
3.0,6.0,"[2, 7, 13, 8]",209.0,182.0,296.0,False,False,189.0,7.0,114.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5438231999978598,nonfilling,"[[7, 22]]"
3.0,6.0,"[2, 6, 14, 8]",208.0,188.0,296.0,False,False,188.0,0.0,108.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4365756999977748,nonfilling,"[[6, 23], [7, 22]]"
3.0,6.0,"[2, 5, 15, 8]",205.0,185.0,296.0,False,False,185.0,0.0,111.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3637191999987408,nonfilling,"[[5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 2, 20, 8]",204.0,58.0,296.0,False,False,182.0,124.0,238.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1531595999986166,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 3, 18, 8]",204.0,183.0,296.0,False,False,183.0,0.0,113.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3334417000005487,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 1, 22, 8]",200.0,9.0,296.0,False,False,177.0,168.0,287.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1190486999985296,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 4, 16, 8]",200.0,180.0,296.0,False,False,180.0,0.0,116.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4053846999995585,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 2, 19, 8]",194.0,58.0,296.0,False,False,173.0,115.0,238.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.24589620000188,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 6, 13, 8]",194.0,175.0,296.0,False,False,175.0,0.0,121.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4192577000030724,nonfilling,"[[6, 23], [7, 22]]"
3.0,6.0,"[2, 7, 12, 8]",194.0,168.0,296.0,False,False,175.0,7.0,128.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3020444000030693,nonfilling,"[[7, 22]]"
3.0,6.0,"[2, 3, 17, 8]",193.0,173.0,296.0,False,False,173.0,0.0,123.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2874490000031073,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 5, 14, 8]",192.0,173.0,296.0,False,False,173.0,0.0,123.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2750899999991816,nonfilling,"[[5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 1, 21, 8]",191.0,9.0,296.0,False,False,169.0,160.0,287.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.103882599996723,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 4, 15, 8]",188.0,169.0,296.0,False,False,169.0,0.0,127.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2705642000000807,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 2, 18, 8]",184.0,58.0,296.0,False,False,164.0,106.0,238.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2816033999988576,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 1, 20, 8]",182.0,9.0,296.0,False,False,161.0,152.0,287.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1590614000015193,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 3, 16, 8]",182.0,163.0,296.0,False,False,163.0,0.0,133.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3869027000000642,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 6, 12, 8]",180.0,162.0,296.0,False,False,162.0,0.0,134.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3125700000018696,nonfilling,"[[6, 23], [7, 22]]"
3.0,6.0,"[2, 5, 13, 8]",179.0,161.0,296.0,False,False,161.0,0.0,135.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.281562500000291,nonfilling,"[[5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 7, 11, 8]",179.0,154.0,296.0,False,False,161.0,7.0,142.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2489191999993636,nonfilling,"[[7, 22]]"
3.0,6.0,"[2, 4, 14, 8]",176.0,158.0,296.0,False,False,158.0,0.0,138.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2320044999978563,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
3.0,6.0,"[2, 2, 17, 8]",174.0,58.0,296.0,False,False,155.0,97.0,238.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1417738000018289,nonfilling,"[[4, 27], [5, 25], [6, 23], [7, 22]]"
