h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal
2,5,"[1, 272, 6]",1904,6,6,True,False
2,5,"[1, 92, 6]",644,6,6,True,False
2,5,"[1, 69, 6]",483,6,6,True,False
2,5,"[1, 53, 6]",371,6,6,True,False
2,5,"[1, 16, 6]",112,6,6,True,False
2,5,"[1, 12, 6]",84,6,6,True,False
2,5,"[1, 8, 6]",56,6,6,True,False
2,5,"[1, 6, 6]",42,6,6,True,False
2,5,"[1, 5, 6]",35,6,6,True,False
2,5,"[1, 3, 6]",21,6,6,True,False
2,5,"[1, 2, 6]",14,6,6,True,True
3,5,"[1, 124, 3, 6]",514,6,6,True,False
3,5,"[1, 43, 287, 6]",14106,6,6,True,False
3,5,"[1, 33, 148, 6]",5805,6,6,True,False
3,5,"[1, 101, 46, 6]",5023,6,6,True,False
3,5,"[1, 16, 254, 6]",5604,6,6,True,False
3,5,"[1, 23, 108, 6]",3155,6,6,True,False
3,5,"[1, 21, 61, 6]",1668,6,6,True,False
3,5,"[1, 23, 10, 6]",313,6,6,True,False
3,5,"[1, 12, 128, 6]",2316,6,6,True,False
3,5,"[1, 9, 90, 6]",1359,6,6,True,False
3,5,"[1, 6, 228, 6]",2742,6,6,True,False
3,5,"[1, 100, 8, 6]",948,6,6,True,False
3,5,"[1, 4, 284, 6]",2844,6,6,True,False
3,5,"[1, 37, 3, 6]",166,6,6,True,False
3,5,"[1, 4, 175, 6]",1754,6,6,True,False
3,5,"[1, 2, 64, 6]",514,6,6,True,False
3,5,"[1, 10, 53, 6]",858,6,6,True,False
3,5,"[1, 9, 59, 6]",894,6,6,True,False
3,5,"[1, 145, 2, 6]",447,6,6,True,False
3,5,"[1, 133, 2, 6]",411,6,6,True,False
3,5,"[1, 5, 11, 6]",126,6,6,True,False
3,5,"[1, 32, 9, 6]",374,6,6,True,False
3,5,"[1, 2, 44, 6]",354,6,6,True,False
3,5,"[1, 22, 6, 6]",190,6,6,True,False
3,5,"[1, 4, 21, 6]",214,6,6,True,False
3,5,"[1, 50, 2, 6]",162,6,6,True,False
3,5,"[1, 11, 6, 6]",113,6,6,True,False
3,5,"[1, 4, 3, 6]",34,6,6,True,False
3,5,"[1, 2, 6, 6]",50,6,6,True,False
3,5,"[1, 28, 2, 6]",96,6,6,True,False
3,5,"[1, 17, 2, 6]",63,6,6,True,False
3,5,"[1, 14, 2, 6]",54,6,6,True,False
3,5,"[1, 9, 2, 6]",39,6,6,True,False
3,5,"[1, 3, 5, 6]",48,6,6,True,False
3,5,"[1, 5, 2, 6]",27,6,6,True,False
3,5,"[1, 3, 4, 6]",39,6,6,True,False
3,5,"[1, 2, 3, 6]",26,6,6,True,False
3,5,"[1, 2, 2, 6]",18,6,6,True,True
