h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal
2,2,"[1, 162, 1]",324,1,1,True,False,,,,,,,,,,True
2,2,"[1, 85, 1]",170,1,1,True,False,,,,,,,,,,True
2,2,"[1, 40, 1]",80,1,1,True,False,,,,,,,,,,True
2,2,"[1, 32, 1]",64,1,1,True,False,,,,,,,,,,True
2,2,"[1, 27, 1]",54,1,1,True,False,,,,,,,,,,True
2,2,"[1, 18, 1]",36,1,1,True,False,,,,,,,,,,True
2,2,"[1, 15, 1]",30,1,1,True,False,,,,,,,,,,True
2,2,"[1, 4, 1]",8,1,1,True,False,,,,,,,,,,True
2,2,"[1, 3, 1]",6,1,1,True,False,,,,,,,,,,True
2,2,"[1, 2, 1]",4,1,1,True,False,,,,,,,,,,True
3,2,"[1, 277, 137, 1]",38363,1,1,True,False,,,,,,,,,,True
3,2,"[1, 171, 187, 1]",32335,1,1,True,False,,,,,,,,,,True
3,2,"[1, 13, 83, 1]",1175,1,1,True,False,,,,,,,,,,True
3,2,"[1, 30, 16, 1]",526,1,1,True,False,,,,,,,,,,True
3,2,"[1, 7, 201, 1]",1615,1,1,True,False,,,,,,,,,,True
3,2,"[1, 42, 9, 1]",429,1,1,True,False,,,,,,,,,,True
3,2,"[1, 72, 5, 1]",437,1,1,True,False,,,,,,,,,,True
3,2,"[1, 241, 4, 1]",1209,1,1,True,False,,,,,,,,,,True
3,2,"[1, 2, 110, 1]",332,1,1,True,False,,,,,,,,,,True
3,2,"[1, 20, 66, 1]",1406,1,1,True,False,,,,,,,,,,True
3,2,"[1, 29, 6, 1]",209,1,1,True,False,,,,,,,,,,True
3,2,"[1, 2, 45, 1]",137,1,1,True,False,,,,,,,,,,True
3,2,"[1, 263, 3, 1]",1055,1,1,True,False,,,,,,,,,,True
3,2,"[1, 20, 37, 1]",797,1,1,True,False,,,,,,,,,,True
3,2,"[1, 94, 3, 1]",379,1,1,True,False,,,,,,,,,,True
3,2,"[1, 12, 13, 1]",181,1,1,True,False,,,,,,,,,,True
3,2,"[1, 85, 4, 1]",429,1,1,True,False,,,,,,,,,,True
3,2,"[1, 43, 5, 1]",263,1,1,True,False,,,,,,,,,,True
3,2,"[1, 28, 12, 1]",376,1,1,True,False,,,,,,,,,,True
3,2,"[1, 11, 30, 1]",371,1,1,True,False,,,,,,,,,,True
3,2,"[1, 184, 2, 1]",554,1,1,True,False,,,,,,,,,,True
3,2,"[1, 47, 4, 1]",239,1,1,True,False,,,,,,,,,,True
3,2,"[1, 16, 2, 1]",50,1,1,True,False,,,,,,,,,,True
3,2,"[1, 8, 9, 1]",89,1,1,True,False,,,,,,,,,,True
3,2,"[1, 2, 37, 1]",113,1,1,True,False,,,,,,,,,,True
3,2,"[1, 6, 32, 1]",230,1,1,True,False,,,,,,,,,,True
3,2,"[1, 3, 14, 1]",59,1,1,True,False,,,,,,,,,,True
3,2,"[1, 9, 8, 1]",89,1,1,True,False,,,,,,,,,,True
3,2,"[1, 9, 7, 1]",79,1,1,True,False,,,,,,,,,,True
3,2,"[1, 6, 8, 1]",62,1,1,True,False,,,,,,,,,,True
3,2,"[1, 4, 4, 1]",24,1,1,True,False,,,,,,,,,,True
3,2,"[1, 2, 22, 1]",68,1,1,True,False,,,,,,,,,,True
3,2,"[1, 3, 3, 1]",15,1,1,True,False,,,,,,,,,,True
3,2,"[1, 9, 2, 1]",29,1,1,True,False,,,,,,,,,,True
3,2,"[1, 2, 5, 1]",17,1,1,True,False,,,,,,,,,,True
3,2,"[1, 4, 2, 1]",14,1,1,True,False,,,,,,,,,,True
3,2,"[1, 2, 3, 1]",11,1,1,True,False,,,,,,,,,,True
3,2,"[1, 2, 2, 1]",8,1,1,True,False,,,,,,,,,,True
2,2,"[1, 1, 1]",2,1,1,True,True,,,,,,,,,,True
3,2,"[1, 1, 140, 1]",281,1,1,True,False,,,,,,,,,,True
3,2,"[1, 279, 1, 1]",559,1,1,True,False,,,,,,,,,,True
3,2,"[1, 101, 1, 1]",203,1,1,True,False,,,,,,,,,,True
3,2,"[1, 1, 69, 1]",139,1,1,True,False,,,,,,,,,,True
3,2,"[1, 1, 41, 1]",83,1,1,True,False,,,,,,,,,,True
3,2,"[1, 78, 1, 1]",157,1,1,True,False,,,,,,,,,,True
3,2,"[1, 14, 1, 1]",29,1,1,True,False,,,,,,,,,,True
3,2,"[1, 1, 35, 1]",71,1,1,True,False,,,,,,,,,,True
3,2,"[1, 1, 13, 1]",27,1,1,True,False,,,,,,,,,,True
3,2,"[1, 1, 10, 1]",21,1,1,True,False,,,,,,,,,,True
3,2,"[1, 3, 1, 1]",7,1,1,True,False,,,,,,,,,,True
3,2,"[1, 1, 9, 1]",19,1,1,True,False,,,,,,,,,,True
3,2,"[1, 1, 8, 1]",17,1,1,True,False,,,,,,,,,,True
3,2,"[1, 1, 5, 1]",11,1,1,True,False,,,,,,,,,,True
3,2,"[1, 1, 3, 1]",7,1,1,True,False,,,,,,,,,,True
3,2,"[1, 1, 2, 1]",5,1,1,True,False,,,,,,,,,,True
3,2,"[1, 1, 1, 1]",3,1,1,True,True,,,,,,,,,,True
4,2,"[1, 1, 1, 1, 1]",4,1,1,True,True,,,,,,,,,,True
5,2,"[1, 1, 1, 1, 1, 1]",5,1,1,True,True,,,,,,,,,,True
6,2,"[1, 1, 1, 1, 1, 1, 1]",6,1,1,True,True,,,,,,,,,,True
7,2,"[1, 1, 1, 1, 1, 1, 1, 1]",7,1,1,True,True,,,,,,,,,,True
8,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",8,1,1,True,True,,,,,,,,,,True
9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",9,1,1,True,True,,,,,,,,,,True
