h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers
2,12,"[2, 13, 2]",52,26,26,True,False,,,,,,,,,
2,12,"[2, 9, 2]",36,26,26,True,True,,,,,,,,,
2,12,"[2, 8, 2]",32,24,26,False,False,,,,,,,,,
3,12,"[2, 93, 12, 2]",1326,168,290,False,False,,,,,,,,,
3,12,"[2, 105, 2, 2]",424,28,290,False,False,,,,,,,,,
3,12,"[2, 104, 13, 2]",1586,182,290,False,False,,,,,,,,,
3,12,"[2, 109, 7, 2]",995,98,290,False,False,,,,,,,,,
3,12,"[2, 115, 13, 2]",1751,182,290,False,False,,,,,,,,,
3,12,"[2, 134, 7, 2]",1220,98,290,False,False,,,,,,,,,
3,12,"[2, 136, 1, 2]",410,14,290,False,False,,,,,,,,,
3,12,"[2, 133, 9, 2]",1481,126,290,False,False,,,,,,,,,
3,12,"[2, 125, 12, 2]",1774,168,290,False,False,,,,,,,,,
3,12,"[2, 138, 12, 2]",1956,168,290,False,False,,,,,,,,,
3,12,"[2, 144, 2, 2]",580,28,290,False,False,,,,,,,,,
3,12,"[2, 143, 5, 2]",1011,70,290,False,False,,,,,,,,,
3,12,"[2, 142, 6, 2]",1148,84,290,False,False,,,,,,,,,
3,12,"[2, 118, 13, 2]",1796,182,290,False,False,,,,,,,,,
3,12,"[2, 139, 13, 2]",2111,182,290,False,False,,,,,,,,,
3,12,"[2, 143, 10, 2]",1736,140,290,False,False,,,,,,,,,
3,12,"[2, 141, 12, 2]",1998,168,290,False,False,,,,,,,,,
3,12,"[2, 144, 8, 2]",1456,112,290,False,False,,,,,,,,,
3,12,"[2, 145, 12, 2]",2054,168,290,False,False,,,,,,,,,
3,12,"[2, 145, 13, 2]",2201,182,290,False,False,,,,,,,,,
4,12,"[2, 235, 78, 8, 2]",19440,1168,3458,False,False,,,,,,,,,
4,12,"[2, 55, 51, 13, 2]",3604,1288,3458,False,False,,,,,,,,,
4,12,"[2, 77, 86, 9, 2]",7568,1314,3458,False,False,,,,,,,,,
4,12,"[2, 239, 20, 3, 2]",5324,303,3458,False,False,,,,,,,,,
4,12,"[2, 118, 64, 10, 2]",8448,1418,3458,False,False,,,,,,,,,
4,12,"[2, 194, 116, 2, 2]",23128,292,3458,False,False,,,,,,,,,
4,12,"[2, 246, 44, 9, 2]",11730,933,3458,False,False,,,,,,,,,
4,12,"[2, 93, 46, 12, 2]",5040,1116,3458,False,False,,,,,,,,,
4,12,"[2, 197, 22, 11, 2]",4992,517,3458,False,False,,,,,,,,,
4,12,"[2, 80, 137, 5, 2]",11815,730,3458,False,False,,,,,,,,,
4,12,"[2, 53, 86, 13, 2]",5808,1898,3458,False,False,,,,,,,,,
4,12,"[2, 104, 127, 1, 2]",13545,146,3458,False,False,,,,,,,,,
4,12,"[2, 169, 36, 12, 2]",6878,876,3458,False,False,,,,,,,,,
4,12,"[2, 168, 132, 13, 2]",24254,1898,3458,False,False,,,,,,,,,
4,12,"[2, 255, 107, 4, 2]",28231,584,3458,False,False,,,,,,,,,
4,12,"[2, 63, 138, 7, 2]",9800,1022,3458,False,False,,,,,,,,,
4,12,"[2, 186, 106, 6, 2]",20736,876,3458,False,False,,,,,,,,,
