h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal
2,8,"[1, 51, 8]",459,8,8,True,False,,,,,,,,,,True
2,8,"[1, 16, 8]",144,8,8,True,False,,,,,,,,,,True
2,8,"[1, 13, 8]",117,8,8,True,False,,,,,,,,,,True
2,8,"[1, 4, 8]",36,8,8,True,False,,,,,,,,,,True
2,8,"[1, 2, 8]",18,8,8,True,False,,,,,,,,,,True
3,8,"[1, 187, 281, 8]",54982,8,8,True,False,,,,,,,,,,True
3,8,"[1, 39, 47, 8]",2248,8,8,True,False,,,,,,,,,,True
3,8,"[1, 208, 32, 8]",7120,8,8,True,False,,,,,,,,,,True
3,8,"[1, 133, 8, 8]",1261,8,8,True,False,,,,,,,,,,True
3,8,"[1, 13, 206, 8]",4339,8,8,True,False,,,,,,,,,,True
3,8,"[1, 31, 30, 8]",1201,8,8,True,False,,,,,,,,,,True
3,8,"[1, 7, 261, 8]",3922,8,8,True,False,,,,,,,,,,True
3,8,"[1, 128, 20, 8]",2848,8,8,True,False,,,,,,,,,,True
3,8,"[1, 27, 91, 8]",3212,8,8,True,False,,,,,,,,,,True
3,8,"[1, 25, 18, 8]",619,8,8,True,False,,,,,,,,,,True
3,8,"[1, 97, 17, 8]",1882,8,8,True,False,,,,,,,,,,True
3,8,"[1, 11, 91, 8]",1740,8,8,True,False,,,,,,,,,,True
3,8,"[1, 199, 3, 8]",820,8,8,True,False,,,,,,,,,,False
3,8,"[1, 79, 14, 8]",1297,8,8,True,False,,,,,,,,,,True
3,8,"[1, 7, 190, 8]",2857,8,8,True,False,,,,,,,,,,True
3,8,"[1, 158, 7, 8]",1320,8,8,True,False,,,,,,,,,,False
3,8,"[1, 4, 214, 8]",2572,8,8,True,False,,,,,,,,,,True
3,8,"[1, 24, 50, 8]",1624,8,8,True,False,,,,,,,,,,True
3,8,"[1, 10, 14, 8]",262,8,8,True,False,,,,,,,,,,True
3,8,"[1, 2, 122, 8]",1222,8,8,True,False,,,,,,,,,,True
3,8,"[1, 120, 2, 8]",376,8,8,True,False,,,,,,,,,,False
3,8,"[1, 83, 6, 8]",629,8,8,True,False,,,,,,,,,,False
3,8,"[1, 86, 5, 8]",556,8,8,True,False,,,,,,,,,,False
3,8,"[1, 8, 26, 8]",424,8,8,True,False,,,,,,,,,,True
3,8,"[1, 20, 13, 8]",384,8,8,True,False,,,,,,,,,,True
3,8,"[1, 4, 69, 8]",832,8,8,True,False,,,,,,,,,,True
3,8,"[1, 50, 2, 8]",166,8,8,True,False,,,,,,,,,,False
3,8,"[1, 6, 21, 8]",300,8,8,True,False,,,,,,,,,,True
3,8,"[1, 2, 118, 8]",1182,8,8,True,False,,,,,,,,,,True
3,8,"[1, 26, 4, 8]",162,8,8,True,False,,,,,,,,,,False
3,8,"[1, 3, 59, 8]",652,8,8,True,False,,,,,,,,,,True
3,8,"[1, 18, 13, 8]",356,8,8,True,False,,,,,,,,,,True
3,8,"[1, 5, 26, 8]",343,8,8,True,False,,,,,,,,,,True
3,8,"[1, 2, 39, 8]",392,8,8,True,False,,,,,,,,,,True
3,8,"[1, 15, 2, 8]",61,8,8,True,False,,,,,,,,,,False
3,8,"[1, 6, 7, 8]",104,8,8,True,False,,,,,,,,,,True
3,8,"[1, 4, 14, 8]",172,8,8,True,False,,,,,,,,,,True
3,8,"[1, 2, 12, 8]",122,8,8,True,False,,,,,,,,,,True
3,8,"[1, 11, 2, 8]",49,8,8,True,False,,,,,,,,,,False
3,8,"[1, 3, 9, 8]",102,8,8,True,False,,,,,,,,,,True
3,8,"[1, 7, 4, 8]",67,8,8,True,False,,,,,,,,,,False
3,8,"[1, 5, 7, 8]",96,8,8,True,False,,,,,,,,,,True
3,8,"[1, 2, 5, 8]",52,8,8,True,False,,,,,,,,,,True
3,8,"[1, 3, 2, 8]",25,8,8,True,False,,,,,,,,,,False
3,8,"[1, 2, 3, 8]",32,8,8,True,False,,,,,,,,,,True
3,8,"[1, 2, 2, 8]",22,8,8,True,False,,,,,,,,,,True
2,8,"[1, 1, 8]",9,8,8,True,True,,,,,,,,,,True
3,8,"[1, 1, 2, 8]",19,8,8,True,False,,,,,,,,,,True
3,8,"[1, 126, 1, 8]",260,8,8,True,False,,,,,,,,,,False
3,8,"[1, 28, 1, 8]",64,8,8,True,False,,,,,,,,,,False
3,8,"[1, 24, 1, 8]",56,8,8,True,False,,,,,,,,,,False
3,8,"[1, 10, 1, 8]",28,8,8,True,False,,,,,,,,,,False
3,8,"[1, 2, 1, 8]",12,8,8,True,False,,,,,,,,,,False
3,8,"[1, 1, 1, 8]",10,8,8,True,True,,,,,,,,,,True
