h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers
2.0,8.0,"[2, 260, 6]",2080.0,54.0,54.0,True,False,,,,,,,,,
2.0,8.0,"[2, 190, 6]",1520.0,54.0,54.0,True,False,,,,,,,,,
2.0,8.0,"[2, 139, 6]",1112.0,54.0,54.0,True,False,,,,,,,,,
2.0,8.0,"[2, 99, 6]",792.0,54.0,54.0,True,False,,,,,,,,,
2.0,8.0,"[2, 77, 6]",616.0,54.0,54.0,True,False,,,,,,,,,
2.0,8.0,"[2, 12, 6]",96.0,54.0,54.0,True,False,,,,,,,,,
2.0,8.0,"[2, 10, 6]",80.0,54.0,54.0,True,False,,,,,,,,,
2.0,8.0,"[2, 7, 6]",56.0,49.0,54.0,False,False,,,,,,,,,
2.0,8.0,"[2, 9, 6]",72.0,54.0,54.0,True,False,,,,,,,,,
2.0,8.0,"[2, 8, 6]",64.0,54.0,54.0,True,True,,,,,,,,,
3.0,8.0,"[2, 138, 79, 6]",11652.0,390.0,390.0,True,False,,,,,,,,,
3.0,8.0,"[2, 33, 136, 6]",5370.0,390.0,390.0,True,False,,,,,,,,,
3.0,8.0,"[2, 100, 92, 6]",9952.0,390.0,390.0,True,False,,,,,,,,,
3.0,8.0,"[2, 269, 40, 6]",11538.0,390.0,390.0,True,False,,,,,,,,,
3.0,8.0,"[2, 286, 25, 6]",7872.0,350.0,390.0,False,False,,,,,,,,,
3.0,8.0,"[2, 2, 182, 6]",1460.0,56.0,390.0,False,False,,,,,,,,,
3.0,8.0,"[2, 24, 268, 6]",8088.0,390.0,390.0,True,False,,,,,,,,,
3.0,8.0,"[2, 27, 165, 6]",5499.0,390.0,390.0,True,False,,,,,,,,,
3.0,8.0,"[2, 12, 266, 6]",4812.0,390.0,390.0,True,False,,,,,,,,,
3.0,8.0,"[2, 203, 47, 6]",10229.0,390.0,390.0,True,False,,,,,,,,,
3.0,8.0,"[2, 121, 49, 6]",6465.0,390.0,390.0,True,False,,,,,,,,,
3.0,8.0,"[2, 49, 52, 6]",2958.0,390.0,390.0,True,False,,,,,,,,,
