h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal
2,1,"[2, 95, 1]",285,2,2,True,False,,,,,,,,,,True
2,1,"[2, 49, 1]",147,2,2,True,False,,,,,,,,,,True
2,1,"[2, 36, 1]",108,2,2,True,False,,,,,,,,,,True
2,1,"[2, 21, 1]",63,2,2,True,False,,,,,,,,,,True
2,1,"[2, 14, 1]",42,2,2,True,False,,,,,,,,,,True
2,1,"[2, 4, 1]",12,2,2,True,False,,,,,,,,,,True
2,1,"[2, 3, 1]",9,2,2,True,False,,,,,,,,,,True
2,1,"[2, 2, 1]",6,2,2,True,False,,,,,,,,,,True
3,1,"[2, 46, 279, 1]",13205,2,2,True,False,,,,,,,,,,True
3,1,"[2, 67, 134, 1]",9246,2,2,True,False,,,,,,,,,,True
3,1,"[2, 44, 140, 1]",6388,2,2,True,False,,,,,,,,,,True
3,1,"[2, 50, 21, 1]",1171,2,2,True,False,,,,,,,,,,True
3,1,"[2, 181, 7, 1]",1636,2,2,True,False,,,,,,,,,,True
3,1,"[2, 15, 136, 1]",2206,2,2,True,False,,,,,,,,,,True
3,1,"[2, 29, 100, 1]",3058,2,2,True,False,,,,,,,,,,True
3,1,"[2, 6, 185, 1]",1307,2,2,True,False,,,,,,,,,,True
3,1,"[2, 8, 106, 1]",970,2,2,True,False,,,,,,,,,,True
3,1,"[2, 11, 36, 1]",454,2,2,True,False,,,,,,,,,,True
3,1,"[2, 169, 6, 1]",1358,2,2,True,False,,,,,,,,,,True
3,1,"[2, 260, 4, 1]",1564,2,2,True,False,,,,,,,,,,True
3,1,"[2, 177, 3, 1]",888,2,2,True,False,,,,,,,,,,True
3,1,"[2, 126, 18, 1]",2538,2,2,True,False,,,,,,,,,,True
3,1,"[2, 54, 9, 1]",603,2,2,True,False,,,,,,,,,,True
3,1,"[2, 6, 167, 1]",1181,2,2,True,False,,,,,,,,,,True
3,1,"[2, 7, 49, 1]",406,2,2,True,False,,,,,,,,,,True
3,1,"[2, 14, 2, 1]",58,2,2,True,False,,,,,,,,,,True
3,1,"[2, 6, 134, 1]",950,2,2,True,False,,,,,,,,,,True
3,1,"[2, 5, 207, 1]",1252,2,2,True,False,,,,,,,,,,True
3,1,"[2, 3, 171, 1]",690,2,2,True,False,,,,,,,,,,True
3,1,"[2, 6, 55, 1]",397,2,2,True,False,,,,,,,,,,True
3,1,"[2, 7, 17, 1]",150,2,2,True,False,,,,,,,,,,True
3,1,"[2, 3, 15, 1]",66,2,2,True,False,,,,,,,,,,True
3,1,"[2, 2, 106, 1]",322,2,2,True,False,,,,,,,,,,True
3,1,"[2, 9, 4, 1]",58,2,2,True,False,,,,,,,,,,True
3,1,"[2, 2, 5, 1]",19,2,2,True,False,,,,,,,,,,True
3,1,"[2, 10, 3, 1]",53,2,2,True,False,,,,,,,,,,True
3,1,"[2, 6, 3, 1]",33,2,2,True,False,,,,,,,,,,True
3,1,"[2, 11, 2, 1]",46,2,2,True,False,,,,,,,,,,True
3,1,"[2, 3, 3, 1]",18,2,2,True,False,,,,,,,,,,True
3,1,"[2, 7, 2, 1]",30,2,2,True,False,,,,,,,,,,True
3,1,"[2, 2, 3, 1]",13,2,2,True,False,,,,,,,,,,True
3,1,"[2, 6, 2, 1]",26,2,2,True,False,,,,,,,,,,True
3,1,"[2, 5, 2, 1]",22,2,2,True,False,,,,,,,,,,True
3,1,"[2, 3, 2, 1]",14,2,2,True,False,,,,,,,,,,True
3,1,"[2, 2, 2, 1]",10,2,2,True,False,,,,,,,,,,True
2,1,"[2, 1, 1]",3,2,2,True,True,,,,,,,,,,True
3,1,"[2, 1, 159, 1]",320,2,2,True,False,,,,,,,,,,False
3,1,"[2, 1, 151, 1]",304,2,2,True,False,,,,,,,,,,False
3,1,"[2, 1, 2, 1]",6,2,2,True,False,,,,,,,,,,False
3,1,"[2, 83, 1, 1]",250,2,2,True,False,,,,,,,,,,True
3,1,"[2, 49, 1, 1]",148,2,2,True,False,,,,,,,,,,True
3,1,"[2, 1, 1, 1]",4,2,2,True,True,,,,,,,,,,True
4,1,"[2, 1, 1, 1, 1]",5,2,2,True,True,,,,,,,,,,True
5,1,"[2, 1, 1, 1, 1, 1]",6,2,2,True,True,,,,,,,,,,True
6,1,"[2, 1, 1, 1, 1, 1, 1]",7,2,2,True,True,,,,,,,,,,True
