h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers
2,9,"[4, 178, 8]",2136,1760,1760,True,False,,,,,,,,,
2,9,"[4, 176, 8]",2112,1760,1760,True,False,,,,,,,,,
2,9,"[4, 155, 8]",1860,1705,1760,False,False,,,,,,,,,
2,9,"[4, 167, 8]",2004,1760,1760,True,False,,,,,,,,,
2,9,"[4, 156, 8]",1872,1716,1760,False,False,,,,,,,,,
2,9,"[4, 164, 8]",1968,1760,1760,True,False,,,,,,,,,
2,9,"[4, 161, 8]",1932,1760,1760,True,False,,,,,,,,,
2,9,"[4, 160, 8]",1920,1760,1760,True,True,,,,,,,,,
2,9,"[4, 158, 8]",1896,1738,1760,False,False,,,,,,,,,
2,9,"[4, 159, 8]",1908,1749,1760,False,False,,,,,,,,,
