h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal
2,4,"[1, 60, 1]",120,1,1,True,False
2,4,"[1, 28, 1]",56,1,1,True,False
2,4,"[1, 15, 1]",30,1,1,True,False
2,4,"[1, 7, 1]",14,1,1,True,False
2,4,"[1, 2, 1]",4,1,1,True,True
3,4,"[1, 164, 4, 1]",824,1,1,True,False
3,4,"[1, 68, 109, 1]",7589,1,1,True,False
3,4,"[1, 23, 85, 1]",2063,1,1,True,False
3,4,"[1, 47, 73, 1]",3551,1,1,True,False
3,4,"[1, 155, 49, 1]",7799,1,1,True,False
3,4,"[1, 11, 275, 1]",3311,1,1,True,False
3,4,"[1, 23, 9, 1]",239,1,1,True,False
3,4,"[1, 12, 235, 1]",3067,1,1,True,False
3,4,"[1, 16, 72, 1]",1240,1,1,True,False
3,4,"[1, 5, 78, 1]",473,1,1,True,False
3,4,"[1, 3, 217, 1]",871,1,1,True,False
3,4,"[1, 141, 8, 1]",1277,1,1,True,False
3,4,"[1, 10, 65, 1]",725,1,1,True,False
3,4,"[1, 7, 39, 1]",319,1,1,True,False
3,4,"[1, 130, 2, 1]",392,1,1,True,False
3,4,"[1, 15, 16, 1]",271,1,1,True,False
3,4,"[1, 114, 8, 1]",1034,1,1,True,False
3,4,"[1, 2, 20, 1]",62,1,1,True,False
3,4,"[1, 30, 7, 1]",247,1,1,True,False
3,4,"[1, 54, 2, 1]",164,1,1,True,False
3,4,"[1, 52, 4, 1]",264,1,1,True,False
3,4,"[1, 19, 12, 1]",259,1,1,True,False
3,4,"[1, 16, 2, 1]",50,1,1,True,False
3,4,"[1, 6, 12, 1]",90,1,1,True,False
3,4,"[1, 4, 19, 1]",99,1,1,True,False
3,4,"[1, 4, 4, 1]",24,1,1,True,False
3,4,"[1, 2, 13, 1]",41,1,1,True,False
3,4,"[1, 13, 2, 1]",41,1,1,True,False
3,4,"[1, 2, 10, 1]",32,1,1,True,False
3,4,"[1, 12, 3, 1]",51,1,1,True,False
3,4,"[1, 3, 4, 1]",19,1,1,True,False
3,4,"[1, 11, 3, 1]",47,1,1,True,False
3,4,"[1, 8, 2, 1]",26,1,1,True,False
3,4,"[1, 2, 9, 1]",29,1,1,True,False
3,4,"[1, 4, 2, 1]",14,1,1,True,False
3,4,"[1, 2, 8, 1]",26,1,1,True,False
3,4,"[1, 2, 6, 1]",20,1,1,True,False
3,4,"[1, 2, 3, 1]",11,1,1,True,False
3,4,"[1, 2, 2, 1]",8,1,1,True,True
