h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers
2.0,2.0,"[2, 5, 2]",20.0,6.0,6.0,True,False,,,,,,,,,
2.0,2.0,"[2, 2, 2]",8.0,6.0,6.0,True,True,,,,,,,,,
3.0,2.0,"[2, 12, 11, 2]",178.0,10.0,10.0,True,False,,,,,,,,,
3.0,2.0,"[2, 7, 12, 2]",122.0,10.0,10.0,True,False,,,,,,,,,
3.0,2.0,"[2, 6, 3, 2]",36.0,10.0,10.0,True,False,,,,,,,,,
3.0,2.0,"[2, 2, 6, 2]",28.0,8.0,10.0,False,False,,,,,,,,,
3.0,2.0,"[2, 4, 10, 2]",68.0,10.0,10.0,True,False,,,,,,,,,
3.0,2.0,"[2, 6, 2, 2]",28.0,8.0,10.0,False,False,,,,,,,,,
3.0,2.0,"[2, 4, 6, 2]",44.0,10.0,10.0,True,False,,,,,,,,,
3.0,2.0,"[2, 7, 2, 2]",32.0,8.0,10.0,False,False,,,,,,,,,
3.0,2.0,"[2, 3, 10, 2]",56.0,10.0,10.0,True,False,,,,,,,,,
3.0,2.0,"[2, 2, 10, 2]",44.0,8.0,10.0,False,False,,,,,,,,,
3.0,2.0,"[2, 8, 2, 2]",36.0,8.0,10.0,False,False,,,,,,,,,
3.0,2.0,"[2, 3, 3, 2]",21.0,10.0,10.0,True,True,,,,,,,,,
3.0,2.0,"[2, 2, 11, 2]",48.0,8.0,10.0,False,False,,,,,,,,,
3.0,2.0,"[2, 11, 2, 2]",48.0,8.0,10.0,False,False,,,,,,,,,
3.0,2.0,"[2, 2, 12, 2]",52.0,8.0,10.0,False,False,,,,,,,,,
3.0,2.0,"[2, 12, 2, 2]",52.0,8.0,10.0,False,False,,,,,,,,,
4.0,2.0,"[2, 3, 4, 9, 2]",72.0,18.0,18.0,True,False,,,,,,,,,
4.0,2.0,"[2, 5, 3, 7, 2]",60.0,18.0,18.0,True,False,,,,,,,,,
4.0,2.0,"[2, 3, 12, 4, 2]",98.0,18.0,18.0,True,False,,,,,,,,,
4.0,2.0,"[2, 4, 7, 2, 2]",54.0,12.0,18.0,False,False,,,,,,,,,
4.0,2.0,"[2, 9, 10, 3, 2]",144.0,18.0,18.0,True,False,,,,,,,,,
4.0,2.0,"[2, 2, 9, 9, 2]",121.0,12.0,18.0,False,False,,,,,,,,,
4.0,2.0,"[2, 8, 2, 11, 2]",76.0,10.0,18.0,False,False,,,,,,,,,
