h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal
3,5,"[3, 9, 34, 1]",367,324,351,False,False
3,5,"[3, 7, 49, 1]",413,351,351,True,True
3,5,"[3, 13, 24, 1]",375,338,351,False,False
3,5,"[3, 10, 33, 1]",393,350,351,False,False
3,5,"[3, 300, 15, 1]",5415,315,351,False,False
3,5,"[3, 19, 17, 1]",397,351,351,True,True
3,5,"[3, 12, 25, 1]",361,324,351,False,False
3,5,"[3, 12, 26, 1]",374,336,351,False,False
3,5,"[3, 10, 34, 1]",404,351,351,True,True
3,5,"[3, 14, 23, 1]",387,350,351,False,False
3,5,"[3, 18, 17, 1]",377,342,351,False,False
3,5,"[3, 18, 18, 1]",396,351,351,True,True
3,5,"[3, 17, 18, 1]",375,340,351,False,False
3,5,"[3, 11, 27, 1]",357,319,351,False,False
3,5,"[3, 11, 29, 1]",381,341,351,False,False
3,5,"[3, 7, 48, 1]",405,350,351,False,False
3,5,"[3, 12, 27, 1]",387,348,351,False,False
3,5,"[3, 300, 16, 1]",5716,336,351,False,False
3,5,"[3, 9, 36, 1]",387,342,351,False,False
3,5,"[3, 17, 19, 1]",393,351,351,True,True
3,5,"[3, 12, 29, 1]",413,351,351,True,False
3,5,"[3, 12, 28, 1]",400,351,351,True,True
