h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers
2.0,2.0,"[2, 136, 6]",1088.0,18.0,18.0,True,False,,,,,,,,,
2.0,2.0,"[2, 45, 6]",360.0,18.0,18.0,True,False,,,,,,,,,
2.0,2.0,"[2, 14, 6]",112.0,18.0,18.0,True,False,,,,,,,,,
2.0,2.0,"[2, 3, 6]",24.0,18.0,18.0,True,True,,,,,,,,,
3.0,2.0,"[2, 180, 250, 6]",46860.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 68, 28, 6]",2208.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 41, 259, 6]",12255.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 18, 87, 6]",2124.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 250, 1, 6]",756.0,8.0,30.0,False,False,,,,,,,,,
3.0,2.0,"[2, 178, 16, 6]",3300.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 51, 65, 6]",3807.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 206, 2, 6]",836.0,16.0,30.0,False,False,,,,,,,,,
3.0,2.0,"[2, 20, 42, 6]",1132.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 250, 14, 6]",4084.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 81, 27, 6]",2511.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 284, 8, 6]",2888.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 7, 179, 6]",2341.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 16, 18, 6]",428.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 7, 78, 6]",1028.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 1, 126, 6]",884.0,7.0,30.0,False,False,,,,,,,,,
3.0,2.0,"[2, 33, 5, 6]",261.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 4, 57, 6]",578.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 258, 3, 6]",1308.0,24.0,30.0,False,False,,,,,,,,,
3.0,2.0,"[2, 4, 29, 6]",298.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 1, 180, 6]",1262.0,7.0,30.0,False,False,,,,,,,,,
3.0,2.0,"[2, 23, 9, 6]",307.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 278, 1, 6]",840.0,8.0,30.0,False,False,,,,,,,,,
3.0,2.0,"[2, 2, 26, 6]",212.0,20.0,30.0,False,False,,,,,,,,,
3.0,2.0,"[2, 3, 221, 6]",1995.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 1, 254, 6]",1780.0,7.0,30.0,False,False,,,,,,,,,
3.0,2.0,"[2, 11, 28, 6]",498.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 79, 4, 6]",498.0,28.0,30.0,False,False,,,,,,,,,
3.0,2.0,"[2, 3, 35, 6]",321.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 13, 5, 6]",121.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 274, 4, 6]",1668.0,28.0,30.0,False,False,,,,,,,,,
3.0,2.0,"[2, 2, 152, 6]",1220.0,20.0,30.0,False,False,,,,,,,,,
3.0,2.0,"[2, 9, 22, 6]",348.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 4, 24, 6]",248.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 5, 20, 6]",230.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 10, 8, 6]",148.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 2, 235, 6]",1884.0,20.0,30.0,False,False,,,,,,,,,
3.0,2.0,"[2, 7, 10, 6]",144.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 2, 291, 6]",2332.0,20.0,30.0,False,False,,,,,,,,,
3.0,2.0,"[2, 299, 4, 6]",1818.0,28.0,30.0,False,False,,,,,,,,,
3.0,2.0,"[2, 3, 14, 6]",132.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 12, 6, 6]",132.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 2, 298, 6]",2388.0,20.0,30.0,False,False,,,,,,,,,
3.0,2.0,"[2, 4, 9, 6]",98.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 7, 7, 6]",105.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 3, 12, 6]",114.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 2, 300, 6]",2404.0,20.0,30.0,False,False,,,,,,,,,
3.0,2.0,"[2, 4, 7, 6]",78.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 4, 5, 6]",58.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 3, 10, 6]",96.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 3, 6, 6]",60.0,30.0,30.0,True,False,,,,,,,,,
3.0,2.0,"[2, 3, 5, 6]",51.0,30.0,30.0,True,True,,,,,,,,,
3.0,2.0,"[2, 300, 1, 6]",906.0,8.0,30.0,False,False,,,,,,,,,
3.0,2.0,"[2, 300, 4, 6]",1824.0,28.0,30.0,False,False,,,,,,,,,
