h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal
2,5,"[1, 207, 8]",1863,8,8,True,False,,,,,,,,,,True
2,5,"[1, 202, 8]",1818,8,8,True,False,,,,,,,,,,True
2,5,"[1, 86, 8]",774,8,8,True,False,,,,,,,,,,True
2,5,"[1, 29, 8]",261,8,8,True,False,,,,,,,,,,True
2,5,"[1, 11, 8]",99,8,8,True,False,,,,,,,,,,True
2,5,"[1, 7, 8]",63,8,8,True,False,,,,,,,,,,True
2,5,"[1, 3, 8]",27,8,8,True,False,,,,,,,,,,True
2,5,"[1, 2, 8]",18,8,8,True,False,,,,,,,,,,True
3,5,"[1, 29, 104, 8]",3877,8,8,True,False,,,,,,,,,,True
3,5,"[1, 50, 9, 8]",572,8,8,True,False,,,,,,,,,,True
3,5,"[1, 29, 97, 8]",3618,8,8,True,False,,,,,,,,,,True
3,5,"[1, 26, 24, 8]",842,8,8,True,False,,,,,,,,,,True
3,5,"[1, 25, 48, 8]",1609,8,8,True,False,,,,,,,,,,True
3,5,"[1, 218, 6, 8]",1574,8,8,True,False,,,,,,,,,,False
3,5,"[1, 23, 148, 8]",4611,8,8,True,False,,,,,,,,,,True
3,5,"[1, 44, 3, 8]",200,8,8,True,False,,,,,,,,,,False
3,5,"[1, 22, 300, 8]",9022,8,8,True,False,,,,,,,,,,True
3,5,"[1, 11, 99, 8]",1892,8,8,True,False,,,,,,,,,,True
3,5,"[1, 2, 186, 8]",1862,8,8,True,False,,,,,,,,,,True
3,5,"[1, 36, 16, 8]",740,8,8,True,False,,,,,,,,,,True
3,5,"[1, 2, 131, 8]",1312,8,8,True,False,,,,,,,,,,True
3,5,"[1, 17, 3, 8]",92,8,8,True,False,,,,,,,,,,False
3,5,"[1, 34, 2, 8]",118,8,8,True,False,,,,,,,,,,False
3,5,"[1, 6, 99, 8]",1392,8,8,True,False,,,,,,,,,,True
3,5,"[1, 3, 116, 8]",1279,8,8,True,False,,,,,,,,,,True
3,5,"[1, 8, 14, 8]",232,8,8,True,False,,,,,,,,,,True
3,5,"[1, 2, 49, 8]",492,8,8,True,False,,,,,,,,,,True
3,5,"[1, 5, 41, 8]",538,8,8,True,False,,,,,,,,,,True
3,5,"[1, 4, 21, 8]",256,8,8,True,False,,,,,,,,,,True
3,5,"[1, 13, 11, 8]",244,8,8,True,False,,,,,,,,,,True
3,5,"[1, 15, 3, 8]",84,8,8,True,False,,,,,,,,,,False
3,5,"[1, 2, 22, 8]",222,8,8,True,False,,,,,,,,,,True
3,5,"[1, 7, 16, 8]",247,8,8,True,False,,,,,,,,,,True
3,5,"[1, 5, 10, 8]",135,8,8,True,False,,,,,,,,,,True
3,5,"[1, 2, 2, 8]",22,8,8,True,False,,,,,,,,,,True
2,5,"[1, 1, 8]",9,8,8,True,True,,,,,,,,,,True
3,5,"[1, 111, 1, 8]",230,8,8,True,False,,,,,,,,,,False
3,5,"[1, 1, 259, 8]",2332,8,8,True,False,,,,,,,,,,True
3,5,"[1, 1, 176, 8]",1585,8,8,True,False,,,,,,,,,,True
3,5,"[1, 1, 87, 8]",784,8,8,True,False,,,,,,,,,,True
3,5,"[1, 90, 1, 8]",188,8,8,True,False,,,,,,,,,,False
3,5,"[1, 1, 81, 8]",730,8,8,True,False,,,,,,,,,,True
3,5,"[1, 82, 1, 8]",172,8,8,True,False,,,,,,,,,,False
3,5,"[1, 8, 1, 8]",24,8,8,True,False,,,,,,,,,,False
3,5,"[1, 1, 8, 8]",73,8,8,True,False,,,,,,,,,,True
3,5,"[1, 1, 5, 8]",46,8,8,True,False,,,,,,,,,,True
3,5,"[1, 3, 1, 8]",14,8,8,True,False,,,,,,,,,,False
3,5,"[1, 1, 2, 8]",19,8,8,True,False,,,,,,,,,,True
3,5,"[1, 1, 1, 8]",10,8,8,True,True,,,,,,,,,,True
