h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal
2,9,"[1, 35, 2]",105,2,2,True,False
2,9,"[1, 17, 2]",51,2,2,True,False
2,9,"[1, 5, 2]",15,2,2,True,False
2,9,"[1, 4, 2]",12,2,2,True,False
2,9,"[1, 3, 2]",9,2,2,True,False
2,9,"[1, 2, 2]",6,2,2,True,True
3,9,"[1, 113, 156, 2]",18053,2,2,True,False
3,9,"[1, 33, 85, 2]",3008,2,2,True,False
3,9,"[1, 10, 119, 2]",1438,2,2,True,False
3,9,"[1, 142, 2, 2]",430,2,2,True,False
3,9,"[1, 6, 222, 2]",1782,2,2,True,False
3,9,"[1, 79, 60, 2]",4939,2,2,True,False
3,9,"[1, 136, 19, 2]",2758,2,2,True,False
3,9,"[1, 29, 37, 2]",1176,2,2,True,False
3,9,"[1, 55, 10, 2]",625,2,2,True,False
3,9,"[1, 9, 155, 2]",1714,2,2,True,False
3,9,"[1, 12, 37, 2]",530,2,2,True,False
3,9,"[1, 6, 142, 2]",1142,2,2,True,False
3,9,"[1, 4, 36, 2]",220,2,2,True,False
3,9,"[1, 42, 16, 2]",746,2,2,True,False
3,9,"[1, 2, 190, 2]",762,2,2,True,False
3,9,"[1, 5, 11, 2]",82,2,2,True,False
3,9,"[1, 3, 48, 2]",243,2,2,True,False
3,9,"[1, 97, 8, 2]",889,2,2,True,False
3,9,"[1, 47, 3, 2]",194,2,2,True,False
3,9,"[1, 26, 5, 2]",166,2,2,True,False
3,9,"[1, 13, 4, 2]",73,2,2,True,False
3,9,"[1, 44, 3, 2]",182,2,2,True,False
3,9,"[1, 3, 6, 2]",33,2,2,True,False
3,9,"[1, 2, 70, 2]",282,2,2,True,False
3,9,"[1, 29, 2, 2]",91,2,2,True,False
3,9,"[1, 2, 19, 2]",78,2,2,True,False
3,9,"[1, 12, 5, 2]",82,2,2,True,False
3,9,"[1, 4, 3, 2]",22,2,2,True,False
3,9,"[1, 3, 4, 2]",23,2,2,True,False
3,9,"[1, 2, 6, 2]",26,2,2,True,False
3,9,"[1, 22, 2, 2]",70,2,2,True,False
3,9,"[1, 3, 3, 2]",18,2,2,True,False
3,9,"[1, 18, 2, 2]",58,2,2,True,False
3,9,"[1, 4, 2, 2]",16,2,2,True,False
3,9,"[1, 2, 5, 2]",22,2,2,True,False
3,9,"[1, 2, 4, 2]",18,2,2,True,False
3,9,"[1, 3, 2, 2]",13,2,2,True,False
3,9,"[1, 2, 3, 2]",14,2,2,True,False
3,9,"[1, 2, 2, 2]",10,2,2,True,True
