h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal
2,6,"[1, 108, 9]",1080,9,9,True,False,,,,,,,,,,True
2,6,"[1, 35, 9]",350,9,9,True,False,,,,,,,,,,True
2,6,"[1, 7, 9]",70,9,9,True,False,,,,,,,,,,True
2,6,"[1, 4, 9]",40,9,9,True,False,,,,,,,,,,True
2,6,"[1, 3, 9]",30,9,9,True,False,,,,,,,,,,True
2,6,"[1, 2, 9]",20,9,9,True,False,,,,,,,,,,True
3,6,"[1, 54, 75, 9]",4779,9,9,True,False,,,,,,,,,,True
3,6,"[1, 19, 120, 9]",3379,9,9,True,False,,,,,,,,,,True
3,6,"[1, 227, 28, 9]",6835,9,9,True,False,,,,,,,,,,True
3,6,"[1, 7, 149, 9]",2391,9,9,True,False,,,,,,,,,,True
3,6,"[1, 13, 115, 9]",2543,9,9,True,False,,,,,,,,,,True
3,6,"[1, 90, 47, 9]",4743,9,9,True,False,,,,,,,,,,True
3,6,"[1, 232, 21, 9]",5293,9,9,True,False,,,,,,,,,,True
3,6,"[1, 217, 22, 9]",5189,9,9,True,False,,,,,,,,,,True
3,6,"[1, 46, 7, 9]",431,9,9,True,False,,,,,,,,,,False
3,6,"[1, 21, 49, 9]",1491,9,9,True,False,,,,,,,,,,True
3,6,"[1, 4, 6, 9]",82,9,9,True,False,,,,,,,,,,True
3,6,"[1, 25, 3, 9]",127,9,9,True,False,,,,,,,,,,False
3,6,"[1, 2, 181, 9]",1993,9,9,True,False,,,,,,,,,,True
3,6,"[1, 96, 2, 9]",306,9,9,True,False,,,,,,,,,,False
3,6,"[1, 3, 161, 9]",1935,9,9,True,False,,,,,,,,,,True
3,6,"[1, 3, 159, 9]",1911,9,9,True,False,,,,,,,,,,True
3,6,"[1, 3, 60, 9]",723,9,9,True,False,,,,,,,,,,True
3,6,"[1, 2, 43, 9]",475,9,9,True,False,,,,,,,,,,True
3,6,"[1, 2, 17, 9]",189,9,9,True,False,,,,,,,,,,True
3,6,"[1, 60, 2, 9]",198,9,9,True,False,,,,,,,,,,False
3,6,"[1, 19, 4, 9]",131,9,9,True,False,,,,,,,,,,False
3,6,"[1, 13, 2, 9]",57,9,9,True,False,,,,,,,,,,False
3,6,"[1, 12, 3, 9]",75,9,9,True,False,,,,,,,,,,False
3,6,"[1, 3, 7, 9]",87,9,9,True,False,,,,,,,,,,True
3,6,"[1, 2, 8, 9]",90,9,9,True,False,,,,,,,,,,True
3,6,"[1, 6, 2, 9]",36,9,9,True,False,,,,,,,,,,False
3,6,"[1, 2, 2, 9]",24,9,9,True,False,,,,,,,,,,True
2,6,"[1, 1, 9]",10,9,9,True,True,,,,,,,,,,True
3,6,"[1, 1, 51, 9]",511,9,9,True,False,,,,,,,,,,True
3,6,"[1, 81, 1, 9]",171,9,9,True,False,,,,,,,,,,False
3,6,"[1, 77, 1, 9]",163,9,9,True,False,,,,,,,,,,False
3,6,"[1, 1, 34, 9]",341,9,9,True,False,,,,,,,,,,True
3,6,"[1, 1, 22, 9]",221,9,9,True,False,,,,,,,,,,True
3,6,"[1, 1, 12, 9]",121,9,9,True,False,,,,,,,,,,True
3,6,"[1, 32, 1, 9]",73,9,9,True,False,,,,,,,,,,False
3,6,"[1, 1, 3, 9]",31,9,9,True,False,,,,,,,,,,True
3,6,"[1, 21, 1, 9]",51,9,9,True,False,,,,,,,,,,False
3,6,"[1, 14, 1, 9]",37,9,9,True,False,,,,,,,,,,False
3,6,"[1, 4, 1, 9]",17,9,9,True,False,,,,,,,,,,False
3,6,"[1, 3, 1, 9]",15,9,9,True,False,,,,,,,,,,False
3,6,"[1, 1, 2, 9]",21,9,9,True,False,,,,,,,,,,True
3,6,"[1, 1, 1, 9]",11,9,9,True,True,,,,,,,,,,True
