h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal
2.0,7.0,"[1, 187, 2]",561.0,2.0,2.0,True,False,,,,,,,,,,True
2.0,7.0,"[1, 70, 2]",210.0,2.0,2.0,True,False,,,,,,,,,,True
2.0,7.0,"[1, 67, 2]",201.0,2.0,2.0,True,False,,,,,,,,,,True
2.0,7.0,"[1, 8, 2]",24.0,2.0,2.0,True,False,,,,,,,,,,True
2.0,7.0,"[1, 4, 2]",12.0,2.0,2.0,True,False,,,,,,,,,,True
2.0,7.0,"[1, 3, 2]",9.0,2.0,2.0,True,False,,,,,,,,,,True
2.0,7.0,"[1, 2, 2]",6.0,2.0,2.0,True,False,,,,,,,,,,True
3.0,7.0,"[1, 294, 61, 2]",18350.0,2.0,2.0,True,False,,,,,,,,,,True
3.0,7.0,"[1, 278, 24, 2]",6998.0,2.0,2.0,True,False,,,,,,,,,,True
3.0,7.0,"[1, 113, 159, 2]",18398.0,2.0,2.0,True,False,,,,,,,,,,True
3.0,7.0,"[1, 244, 63, 2]",15742.0,2.0,2.0,True,False,,,,,,,,,,True
3.0,7.0,"[1, 223, 97, 2]",22048.0,2.0,2.0,True,False,,,,,,,,,,True
3.0,7.0,"[1, 170, 12, 2]",2234.0,2.0,2.0,True,False,,,,,,,,,,True
3.0,7.0,"[1, 21, 26, 2]",619.0,2.0,2.0,True,False,,,,,,,,,,True
3.0,7.0,"[1, 5, 177, 2]",1244.0,2.0,2.0,True,False,,,,,,,,,,True
3.0,7.0,"[1, 93, 2, 2]",283.0,2.0,2.0,True,False,,,,,,,,,,True
3.0,7.0,"[1, 60, 17, 2]",1114.0,2.0,2.0,True,False,,,,,,,,,,True
3.0,7.0,"[1, 10, 30, 2]",370.0,2.0,2.0,True,False,,,,,,,,,,True
3.0,7.0,"[1, 2, 275, 2]",1102.0,2.0,2.0,True,False,,,,,,,,,,True
