h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers
3.0,5.0,"[2, 3, 17, 6]",159.0,123.0,156.0,False,False,139.0,16.0,33.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2201619000006758,nonfilling,"[[4, 17]]",
3.0,5.0,"[2, 4, 15, 6]",158.0,139.0,156.0,False,False,139.0,0.0,17.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2670023000009678,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 6, 12, 6]",156.0,132.0,156.0,False,False,138.0,6.0,24.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2292854999996052,nonfilling,"[[6, 15]]",
3.0,5.0,"[2, 5, 13, 6]",153.0,135.0,156.0,False,False,135.0,0.0,21.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2102637999996659,nonfilling,"[[5, 16], [6, 15]]",
3.0,5.0,"[2, 3, 16, 6]",150.0,123.0,156.0,False,False,131.0,8.0,33.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2814233999997668,nonfilling,"[[4, 17], [5, 16]]",
3.0,5.0,"[2, 4, 14, 6]",148.0,130.0,156.0,False,False,130.0,0.0,26.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2763737000004767,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 6, 11, 6]",144.0,121.0,156.0,False,False,127.0,6.0,35.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2294254999997065,nonfilling,"[[6, 15]]",
3.0,5.0,"[2, 5, 12, 6]",142.0,125.0,156.0,False,False,125.0,0.0,31.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2310882000001584,nonfilling,"[[5, 16], [6, 15]]",
3.0,5.0,"[2, 3, 15, 6]",141.0,123.0,156.0,False,False,123.0,0.0,33.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2038145000005897,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 2, 17, 6]",140.0,38.0,156.0,False,False,121.0,83.0,118.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1074214000000211,nonfilling,"[[4, 17]]",
3.0,5.0,"[2, 4, 13, 6]",138.0,121.0,156.0,False,False,121.0,0.0,35.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2095652000007248,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 2, 16, 6]",132.0,38.0,156.0,False,False,114.0,76.0,118.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0938765999999304,nonfilling,"[[4, 17], [5, 16]]",
3.0,5.0,"[2, 3, 14, 6]",132.0,115.0,156.0,False,False,115.0,0.0,41.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2488639000002876,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 6, 10, 6]",132.0,110.0,156.0,False,False,116.0,6.0,46.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2406718000002001,nonfilling,"[[6, 15]]",
3.0,5.0,"[2, 5, 11, 6]",131.0,115.0,156.0,False,False,115.0,0.0,41.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2381927999995241,nonfilling,"[[5, 16], [6, 15]]",
3.0,5.0,"[2, 4, 12, 6]",128.0,112.0,156.0,False,False,112.0,0.0,44.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2358051999999588,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 2, 15, 6]",124.0,38.0,156.0,False,False,107.0,69.0,118.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1183805000000575,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 3, 13, 6]",123.0,107.0,156.0,False,False,107.0,0.0,49.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1979217999996763,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 1, 17, 6]",121.0,7.0,156.0,False,False,103.0,96.0,149.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0705760999990161,nonfilling,"[[4, 17]]",
3.0,5.0,"[2, 5, 10, 6]",120.0,105.0,156.0,False,False,105.0,0.0,51.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1769085999985691,nonfilling,"[[5, 16], [6, 15]]",
3.0,5.0,"[2, 6, 9, 6]",120.0,99.0,156.0,False,False,105.0,6.0,57.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1857897999998385,nonfilling,"[[6, 15]]",
3.0,5.0,"[2, 4, 11, 6]",118.0,103.0,156.0,False,False,103.0,0.0,53.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1759141999991698,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 2, 14, 6]",116.0,38.0,156.0,False,False,100.0,62.0,118.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1440651000011712,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 1, 16, 6]",114.0,7.0,156.0,False,False,97.0,90.0,149.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0831828999998833,nonfilling,"[[4, 17], [5, 16]]",
3.0,5.0,"[2, 3, 12, 6]",114.0,99.0,156.0,False,False,99.0,0.0,57.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2205007000011392,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 5, 9, 6]",109.0,95.0,156.0,False,False,95.0,0.0,61.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1956009999994421,nonfilling,"[[5, 16], [6, 15]]",
3.0,5.0,"[2, 2, 13, 6]",108.0,38.0,156.0,False,False,93.0,55.0,118.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1040904000001319,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 4, 10, 6]",108.0,94.0,156.0,False,False,94.0,0.0,62.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1830274000003555,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 6, 8, 6]",108.0,88.0,156.0,False,False,94.0,6.0,68.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1760665999991033,nonfilling,"[[6, 15]]",
3.0,5.0,"[2, 1, 15, 6]",107.0,7.0,156.0,False,False,91.0,84.0,149.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0637423999996826,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 3, 11, 6]",105.0,91.0,156.0,False,False,91.0,0.0,65.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1586206000010861,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 1, 14, 6]",100.0,7.0,156.0,False,False,85.0,78.0,149.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.05495879999944,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 2, 12, 6]",100.0,38.0,156.0,False,False,86.0,48.0,118.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0811094999990018,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 4, 9, 6]",98.0,85.0,156.0,False,False,85.0,0.0,71.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1506346000005578,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 5, 8, 6]",98.0,85.0,156.0,False,False,85.0,0.0,71.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1656635999988793,nonfilling,"[[5, 16], [6, 15]]",
3.0,5.0,"[2, 3, 10, 6]",96.0,83.0,156.0,False,False,83.0,0.0,73.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.2077231000002939,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 6, 7, 6]",96.0,77.0,156.0,False,False,83.0,6.0,79.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1911364999996294,nonfilling,"[[6, 15]]",
3.0,5.0,"[2, 1, 13, 6]",93.0,7.0,156.0,False,False,79.0,72.0,149.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0792375999990326,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 2, 11, 6]",92.0,38.0,156.0,False,False,79.0,41.0,118.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0990733000016916,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 4, 8, 6]",88.0,76.0,156.0,False,False,76.0,0.0,80.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1771771000003354,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 3, 9, 6]",87.0,75.0,156.0,False,False,75.0,0.0,81.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1284436999994795,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 5, 7, 6]",87.0,75.0,156.0,False,False,75.0,0.0,81.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1386640999990049,nonfilling,"[[5, 16], [6, 15]]",
3.0,5.0,"[2, 1, 12, 6]",86.0,7.0,156.0,False,False,73.0,66.0,149.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0664679000001342,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 2, 10, 6]",84.0,38.0,156.0,False,False,72.0,34.0,118.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0962466000000858,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 6, 6, 6]",84.0,66.0,156.0,False,False,72.0,6.0,90.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1223587000004045,nonfilling,"[[6, 15]]",
3.0,5.0,"[2, 1, 11, 6]",79.0,7.0,156.0,False,False,67.0,60.0,149.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0515062000013131,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 3, 8, 6]",78.0,67.0,156.0,False,False,67.0,0.0,89.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1142275000001973,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 4, 7, 6]",78.0,67.0,156.0,False,False,67.0,0.0,89.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1173324999999749,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 2, 9, 6]",76.0,38.0,156.0,False,False,65.0,27.0,118.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0848267000001214,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 5, 6, 6]",76.0,65.0,156.0,False,False,65.0,0.0,91.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1547293999992689,nonfilling,"[[5, 16], [6, 15]]",
3.0,5.0,"[2, 1, 10, 6]",72.0,7.0,156.0,False,False,61.0,54.0,149.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0707533999993756,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 6, 5, 6]",72.0,55.0,156.0,False,False,61.0,6.0,101.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1540870999997423,nonfilling,"[[6, 15]]",
3.0,5.0,"[2, 3, 7, 6]",69.0,59.0,156.0,False,False,59.0,0.0,97.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1275992999999289,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 2, 8, 6]",68.0,38.0,156.0,False,False,58.0,20.0,118.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0918605999995634,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 4, 6, 6]",68.0,58.0,156.0,False,False,58.0,0.0,98.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1115618999992875,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 1, 9, 6]",65.0,7.0,156.0,False,False,55.0,48.0,149.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0448758999991696,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 5, 5, 6]",65.0,55.0,156.0,False,False,55.0,0.0,101.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1055144000001746,nonfilling,"[[5, 16], [6, 15]]",
3.0,5.0,"[2, 6, 4, 6]",60.0,44.0,156.0,False,False,50.0,6.0,112.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.093591999999262,nonfilling,"[[6, 15]]",
3.0,5.0,"[2, 2, 7, 6]",60.0,38.0,156.0,False,False,51.0,13.0,118.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0822040999992168,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 3, 6, 6]",60.0,51.0,156.0,False,False,51.0,0.0,105.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0843244000006961,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 1, 8, 6]",58.0,7.0,156.0,False,False,49.0,42.0,149.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.040350599998419,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 4, 5, 6]",58.0,49.0,156.0,False,False,49.0,0.0,107.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0927160999999614,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 5, 4, 6]",54.0,44.0,156.0,False,False,45.0,1.0,112.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0880701000005501,nonfilling,"[[5, 16], [6, 15]]",
3.0,5.0,"[2, 2, 6, 6]",52.0,38.0,156.0,False,False,44.0,6.0,118.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0738502000003791,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 1, 7, 6]",51.0,7.0,156.0,False,False,43.0,36.0,149.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0447551999986899,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 3, 5, 6]",51.0,43.0,156.0,False,False,43.0,0.0,113.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0761521000003995,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 6, 3, 6]",48.0,33.0,156.0,False,False,39.0,6.0,123.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0628686000000016,nonfilling,"[[6, 15]]",
3.0,5.0,"[2, 4, 4, 6]",48.0,40.0,156.0,False,False,40.0,0.0,116.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0711367999992944,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 1, 6, 6]",44.0,7.0,156.0,False,False,37.0,30.0,149.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0294990000002144,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 2, 5, 6]",44.0,37.0,156.0,False,False,37.0,0.0,119.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.09698600000047,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 5, 3, 6]",43.0,33.0,156.0,False,False,35.0,2.0,123.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0958217999996122,nonfilling,"[[5, 16], [6, 15]]",
3.0,5.0,"[2, 3, 4, 6]",42.0,35.0,156.0,False,False,35.0,0.0,121.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0898206000001664,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 4, 3, 6]",38.0,31.0,156.0,False,False,31.0,0.0,125.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0824087000000872,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 1, 5, 6]",37.0,7.0,156.0,False,False,31.0,24.0,149.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0400019999997312,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 6, 2, 6]",36.0,22.0,156.0,False,False,28.0,6.0,134.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0634391000003233,nonfilling,"[[6, 15]]",
3.0,5.0,"[2, 2, 4, 6]",36.0,30.0,156.0,False,False,30.0,0.0,126.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.069411399999808,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
3.0,5.0,"[2, 3, 3, 6]",33.0,27.0,156.0,False,False,27.0,0.0,129.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0639807999996264,nonfilling,"[[4, 17], [5, 16], [6, 15]]",
