h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal
2,2,"[1, 287, 2]",861,2,2,True,False
2,2,"[1, 56, 2]",168,2,2,True,False
2,2,"[1, 46, 2]",138,2,2,True,False
2,2,"[1, 41, 2]",123,2,2,True,False
2,2,"[1, 13, 2]",39,2,2,True,False
2,2,"[1, 6, 2]",18,2,2,True,False
2,2,"[1, 5, 2]",15,2,2,True,False
2,2,"[1, 4, 2]",12,2,2,True,False
2,2,"[1, 3, 2]",9,2,2,True,False
2,2,"[1, 2, 2]",6,2,2,True,True
3,2,"[1, 193, 185, 2]",36268,2,2,True,False
3,2,"[1, 88, 150, 2]",13588,2,2,True,False
3,2,"[1, 121, 72, 2]",8977,2,2,True,False
3,2,"[1, 107, 113, 2]",12424,2,2,True,False
3,2,"[1, 226, 70, 2]",16186,2,2,True,False
3,2,"[1, 39, 204, 2]",8403,2,2,True,False
3,2,"[1, 89, 22, 2]",2091,2,2,True,False
3,2,"[1, 19, 207, 2]",4366,2,2,True,False
3,2,"[1, 14, 178, 2]",2862,2,2,True,False
3,2,"[1, 30, 151, 2]",4862,2,2,True,False
3,2,"[1, 95, 9, 2]",968,2,2,True,False
3,2,"[1, 3, 51, 2]",258,2,2,True,False
3,2,"[1, 38, 25, 2]",1038,2,2,True,False
3,2,"[1, 36, 40, 2]",1556,2,2,True,False
3,2,"[1, 20, 31, 2]",702,2,2,True,False
3,2,"[1, 88, 24, 2]",2248,2,2,True,False
3,2,"[1, 114, 7, 2]",926,2,2,True,False
3,2,"[1, 28, 22, 2]",688,2,2,True,False
3,2,"[1, 29, 11, 2]",370,2,2,True,False
3,2,"[1, 79, 4, 2]",403,2,2,True,False
3,2,"[1, 65, 7, 2]",534,2,2,True,False
3,2,"[1, 5, 29, 2]",208,2,2,True,False
3,2,"[1, 2, 138, 2]",554,2,2,True,False
3,2,"[1, 45, 5, 2]",280,2,2,True,False
3,2,"[1, 2, 29, 2]",118,2,2,True,False
3,2,"[1, 196, 2, 2]",592,2,2,True,False
3,2,"[1, 176, 3, 2]",710,2,2,True,False
3,2,"[1, 165, 3, 2]",666,2,2,True,False
3,2,"[1, 27, 4, 2]",143,2,2,True,False
3,2,"[1, 16, 9, 2]",178,2,2,True,False
3,2,"[1, 10, 12, 2]",154,2,2,True,False
3,2,"[1, 6, 3, 2]",30,2,2,True,False
3,2,"[1, 2, 23, 2]",94,2,2,True,False
3,2,"[1, 39, 2, 2]",121,2,2,True,False
3,2,"[1, 3, 12, 2]",63,2,2,True,False
3,2,"[1, 4, 5, 2]",34,2,2,True,False
3,2,"[1, 5, 2, 2]",19,2,2,True,False
3,2,"[1, 3, 7, 2]",38,2,2,True,False
3,2,"[1, 2, 14, 2]",58,2,2,True,False
3,2,"[1, 3, 2, 2]",13,2,2,True,False
3,2,"[1, 2, 11, 2]",46,2,2,True,False
3,2,"[1, 2, 7, 2]",30,2,2,True,False
3,2,"[1, 2, 5, 2]",22,2,2,True,False
3,2,"[1, 2, 2, 2]",10,2,2,True,True
