h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa
2.0,9.0,"[2, 188, 6]",1504.0,60.0,60.0,True,False,,,,,,,,
2.0,9.0,"[2, 181, 6]",1448.0,60.0,60.0,True,False,,,,,,,,
2.0,9.0,"[2, 11, 6]",88.0,60.0,60.0,True,False,,,,,,,,
2.0,9.0,"[2, 10, 6]",80.0,60.0,60.0,True,False,,,,,,,,
2.0,9.0,"[2, 8, 6]",64.0,56.0,60.0,False,False,,,,,,,,
2.0,9.0,"[2, 9, 6]",72.0,60.0,60.0,True,True,,,,,,,,
3.0,9.0,"[2, 99, 260, 6]",27498.0,492.0,492.0,True,False,,,,,,,,
3.0,9.0,"[2, 193, 110, 6]",22276.0,492.0,492.0,True,False,,,,,,,,
3.0,9.0,"[2, 241, 12, 6]",3446.0,180.0,492.0,False,False,,,,,,,,
3.0,9.0,"[2, 167, 38, 6]",6908.0,492.0,492.0,True,False,,,,,,,,
3.0,9.0,"[2, 75, 119, 6]",9789.0,492.0,492.0,True,False,,,,,,,,
3.0,9.0,"[2, 26, 59, 6]",1940.0,492.0,492.0,True,False,,,,,,,,
3.0,9.0,"[2, 105, 32, 6]",3762.0,480.0,492.0,False,False,,,,,,,,
3.0,9.0,"[2, 7, 80, 6]",1054.0,492.0,492.0,True,False,,,,,,,,
3.0,9.0,"[2, 287, 32, 6]",9950.0,480.0,492.0,False,False,,,,,,,,
3.0,9.0,"[2, 21, 50, 6]",1392.0,492.0,492.0,True,False,,,,,,,,
3.0,9.0,"[2, 12, 35, 6]",654.0,492.0,492.0,True,False,,,,,,,,
3.0,9.0,"[2, 297, 24, 6]",7866.0,360.0,492.0,False,False,,,,,,,,
3.0,9.0,"[2, 4, 248, 6]",2488.0,492.0,492.0,True,False,,,,,,,,
3.0,9.0,"[2, 134, 33, 6]",4888.0,492.0,492.0,True,False,,,,,,,,
3.0,9.0,"[2, 1, 171, 6]",1199.0,7.0,492.0,False,False,,,,,,,,
3.0,9.0,"[2, 2, 238, 6]",1908.0,62.0,492.0,False,False,,,,,,,,
3.0,9.0,"[2, 5, 82, 6]",912.0,492.0,492.0,True,False,,,,,,,,
3.0,9.0,"[2, 4, 52, 6]",528.0,472.0,492.0,False,False,,,,,,,,
3.0,9.0,"[2, 7, 72, 6]",950.0,492.0,492.0,True,False,,,,,,,,
3.0,9.0,"[2, 3, 93, 6]",843.0,327.0,492.0,False,False,,,,,,,,
3.0,9.0,"[2, 4, 235, 6]",2358.0,492.0,492.0,True,False,,,,,,,,
3.0,9.0,"[2, 35, 34, 6]",1464.0,492.0,492.0,True,False,,,,,,,,
3.0,9.0,"[2, 7, 42, 6]",560.0,492.0,492.0,True,False,,,,,,,,
3.0,9.0,"[2, 2, 263, 6]",2108.0,62.0,492.0,False,False,,,,,,,,
3.0,9.0,"[2, 131, 33, 6]",4783.0,492.0,492.0,True,False,,,,,,,,
3.0,9.0,"[2, 297, 26, 6]",8472.0,390.0,492.0,False,False,,,,,,,,
3.0,9.0,"[2, 26, 33, 6]",1108.0,492.0,492.0,True,False,,,,,,,,
3.0,9.0,"[2, 16, 33, 6]",758.0,492.0,492.0,True,False,,,,,,,,
3.0,9.0,"[2, 3, 155, 6]",1401.0,327.0,492.0,False,False,,,,,,,,
3.0,9.0,"[2, 3, 218, 6]",1968.0,327.0,492.0,False,False,,,,,,,,
3.0,9.0,"[2, 299, 31, 6]",10053.0,465.0,492.0,False,False,,,,,,,,
3.0,9.0,"[2, 4, 94, 6]",948.0,492.0,492.0,True,False,,,,,,,,
3.0,9.0,"[2, 300, 25, 6]",8250.0,375.0,492.0,False,False,,,,,,,,
3.0,9.0,"[2, 6, 56, 6]",684.0,492.0,492.0,True,False,,,,,,,,
3.0,9.0,"[2, 5, 52, 6]",582.0,492.0,492.0,True,False,,,,,,,,
3.0,9.0,"[2, 4, 92, 6]",928.0,492.0,492.0,True,False,,,,,,,,
3.0,9.0,"[2, 11, 34, 6]",600.0,492.0,492.0,True,False,,,,,,,,
3.0,9.0,"[2, 1, 290, 6]",2032.0,7.0,492.0,False,False,,,,,,,,
3.0,9.0,"[2, 1, 298, 6]",2088.0,7.0,492.0,False,False,,,,,,,,
3.0,9.0,"[2, 6, 40, 6]",492.0,446.0,492.0,False,False,,,,,,,,
3.0,9.0,"[2, 300, 29, 6]",9474.0,435.0,492.0,False,False,,,,,,,,
