h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers
2.0,6.0,"[2, 213, 7]",1917.0,49.0,49.0,True,False,,,,,,,,,
2.0,6.0,"[2, 186, 7]",1674.0,49.0,49.0,True,False,,,,,,,,,
2.0,6.0,"[2, 88, 7]",792.0,49.0,49.0,True,False,,,,,,,,,
2.0,6.0,"[2, 49, 7]",441.0,49.0,49.0,True,False,,,,,,,,,
2.0,6.0,"[2, 34, 7]",306.0,49.0,49.0,True,False,,,,,,,,,
2.0,6.0,"[2, 19, 7]",171.0,49.0,49.0,True,False,,,,,,,,,
2.0,6.0,"[2, 7, 7]",63.0,49.0,49.0,True,True,,,,,,,,,
2.0,6.0,"[2, 6, 7]",54.0,48.0,49.0,False,False,,,,,,,,,
3.0,6.0,"[2, 136, 3, 7]",701.0,39.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 59, 198, 7]",13186.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 114, 56, 7]",7004.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 91, 152, 7]",15078.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 108, 90, 7]",10566.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 135, 44, 7]",6518.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 27, 40, 7]",1414.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 242, 21, 7]",5713.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 72, 23, 7]",1961.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 63, 37, 7]",2716.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 263, 18, 7]",5386.0,234.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 25, 298, 7]",9586.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 19, 151, 7]",3964.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 23, 143, 7]",4336.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 184, 19, 7]",3997.0,247.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 54, 25, 7]",1633.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 48, 35, 7]",2021.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 6, 257, 7]",3353.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 280, 8, 7]",2856.0,104.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 15, 99, 7]",2208.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 16, 91, 7]",2125.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 26, 88, 7]",2956.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 25, 35, 7]",1170.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 12, 240, 7]",4584.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 10, 224, 7]",3828.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 1, 100, 7]",802.0,8.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 13, 92, 7]",1866.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 15, 63, 7]",1416.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 286, 15, 7]",4967.0,195.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 2, 187, 7]",1687.0,51.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 8, 29, 7]",451.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 4, 114, 7]",1262.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 88, 20, 7]",2076.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 15, 25, 7]",580.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 7, 31, 7]",448.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 3, 117, 7]",1176.0,192.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 71, 24, 7]",2014.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 5, 36, 7]",442.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 7, 25, 7]",364.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 295, 13, 7]",4516.0,169.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 3, 254, 7]",2546.0,192.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 46, 24, 7]",1364.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 82, 22, 7]",2122.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 220, 19, 7]",4753.0,247.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 28, 20, 7]",756.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 14, 20, 7]",448.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 288, 14, 7]",4706.0,182.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 267, 19, 7]",5740.0,247.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 2, 256, 7]",2308.0,51.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 286, 16, 7]",5260.0,208.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 298, 16, 7]",5476.0,208.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 273, 19, 7]",5866.0,247.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 299, 6, 7]",2434.0,78.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 294, 17, 7]",5705.0,221.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 4, 66, 7]",734.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 293, 19, 7]",6286.0,247.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 1, 278, 7]",2226.0,8.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 1, 287, 7]",2298.0,8.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 10, 22, 7]",394.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 300, 18, 7]",6126.0,234.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 3, 262, 7]",2626.0,192.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 9, 24, 7]",402.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 4, 36, 7]",404.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 5, 29, 7]",358.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 4, 33, 7]",371.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 6, 27, 7]",363.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 3, 268, 7]",2686.0,192.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 2, 285, 7]",2569.0,51.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 298, 19, 7]",6391.0,247.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 2, 299, 7]",2695.0,51.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 6, 23, 7]",311.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 5, 27, 7]",334.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 4, 30, 7]",338.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 4, 26, 7]",294.0,259.0,259.0,True,True,,,,,,,,,
3.0,6.0,"[2, 5, 21, 7]",262.0,236.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 3, 272, 7]",2726.0,192.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 5, 22, 7]",274.0,247.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 8, 22, 7]",346.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 10, 21, 7]",377.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 5, 25, 7]",310.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 1, 300, 7]",2402.0,8.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 11, 20, 7]",382.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 3, 287, 7]",2876.0,192.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 3, 294, 7]",2946.0,192.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 5, 23, 7]",286.0,258.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 7, 21, 7]",308.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 4, 25, 7]",283.0,254.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 9, 20, 7]",338.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 3, 299, 7]",2996.0,192.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 8, 20, 7]",316.0,259.0,259.0,True,False,,,,,,,,,
3.0,6.0,"[2, 3, 300, 7]",3006.0,192.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 300, 19, 7]",6433.0,247.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 5, 24, 7]",298.0,259.0,259.0,True,True,,,,,,,,,
3.0,6.0,"[2, 6, 22, 7]",298.0,259.0,259.0,True,True,,,,,,,,,
3.0,6.0,"[2, 6, 21, 7]",285.0,258.0,259.0,False,False,,,,,,,,,
3.0,6.0,"[2, 7, 20, 7]",294.0,259.0,259.0,True,True,,,,,,,,,
2.0,6.0,"[2, 5, 7]",45.0,40.0,49.0,False,False,40.0,0.0,9.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3022295999999187,nonfilling,[[7]],
2.0,6.0,"[2, 4, 7]",36.0,32.0,49.0,False,False,32.0,0.0,17.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1165549999986979,nonfilling,[[7]],
2.0,6.0,"[2, 3, 7]",27.0,24.0,49.0,False,False,24.0,0.0,25.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0859868000006827,nonfilling,[[7]],
2.0,6.0,"[2, 2, 7]",18.0,16.0,49.0,False,False,16.0,0.0,33.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0629862999994657,nonfilling,[[7]],
2.0,6.0,"[2, 1, 7]",9.0,8.0,49.0,False,False,8.0,0.0,41.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0320525000006455,nonfilling,[[7]],
3.0,6.0,"[2, 7, 19, 7]",280.0,247.0,259.0,False,False,254.0,7.0,12.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.6522931999988941,nonfilling,"[[7, 20]]",
3.0,6.0,"[2, 4, 24, 7]",272.0,244.0,259.0,False,False,244.0,0.0,15.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4718448000003263,nonfilling,"[[4, 26], [5, 24]]",
3.0,6.0,"[2, 6, 20, 7]",272.0,246.0,259.0,False,False,246.0,0.0,13.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4258060000011028,nonfilling,"[[6, 22], [7, 20]]",
3.0,6.0,"[2, 3, 26, 7]",266.0,192.0,259.0,False,False,237.0,45.0,67.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.3417176000002655,nonfilling,"[[4, 26]]",
3.0,6.0,"[2, 7, 18, 7]",266.0,234.0,259.0,False,False,241.0,7.0,25.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.9391455999993924,nonfilling,"[[7, 20]]",
3.0,6.0,"[2, 4, 23, 7]",261.0,234.0,259.0,False,False,234.0,0.0,25.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.8219011000001046,nonfilling,"[[4, 26], [5, 24]]",
3.0,6.0,"[2, 6, 19, 7]",259.0,234.0,259.0,False,False,234.0,0.0,25.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.5341987000010704,nonfilling,"[[6, 22], [7, 20]]",
