h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal,defect
2,8,"[1, 1, 4]",5,4,4,True,True,4,,,,,,,,,True,0
2,8,"[1, 141, 4]",705,4,4,True,False,4,,,,,,,,,True,0
2,8,"[1, 73, 4]",365,4,4,True,False,4,,,,,,,,,True,0
2,8,"[1, 43, 4]",215,4,4,True,False,4,,,,,,,,,True,0
2,8,"[1, 30, 4]",150,4,4,True,False,4,,,,,,,,,True,0
2,8,"[1, 4, 4]",20,4,4,True,False,4,,,,,,,,,True,0
2,8,"[1, 2, 4]",10,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 1, 1, 4]",6,4,4,True,True,4,,,,,,,,,True,0
3,8,"[1, 178, 2, 4]",542,4,4,True,False,4,,,,,,,,,False,0
3,8,"[1, 172, 2, 4]",524,4,4,True,False,4,,,,,,,,,False,0
3,8,"[1, 128, 2, 4]",392,4,4,True,False,4,,,,,,,,,False,0
3,8,"[1, 97, 3, 4]",400,4,4,True,False,4,,,,,,,,,False,0
3,8,"[1, 74, 2, 4]",230,4,4,True,False,4,,,,,,,,,False,0
3,8,"[1, 67, 2, 4]",209,4,4,True,False,4,,,,,,,,,False,0
3,8,"[1, 7, 3, 4]",40,4,4,True,False,4,,,,,,,,,False,0
3,8,"[1, 13, 2, 4]",47,4,4,True,False,4,,,,,,,,,False,0
3,8,"[1, 5, 2, 4]",23,4,4,True,False,4,,,,,,,,,False,0
3,8,"[1, 70, 1, 4]",144,4,4,True,False,4,,,,,,,,,False,0
3,8,"[1, 66, 1, 4]",136,4,4,True,False,4,,,,,,,,,False,0
3,8,"[1, 65, 1, 4]",134,4,4,True,False,4,,,,,,,,,False,0
3,8,"[1, 32, 1, 4]",68,4,4,True,False,4,,,,,,,,,False,0
3,8,"[1, 11, 1, 4]",26,4,4,True,False,4,,,,,,,,,False,0
3,8,"[1, 3, 1, 4]",10,4,4,True,False,4,,,,,,,,,False,0
3,8,"[1, 2, 1, 4]",8,4,4,True,False,4,,,,,,,,,False,0
3,8,"[1, 11, 58, 4]",881,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 63, 14, 4]",1001,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 47, 14, 4]",761,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 29, 25, 4]",854,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 4, 242, 4]",1940,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 9, 171, 4]",2232,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 113, 4, 4]",581,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 40, 5, 4]",260,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 3, 227, 4]",1592,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 27, 37, 4]",1174,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 3, 176, 4]",1235,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 39, 13, 4]",598,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 6, 49, 4]",496,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 26, 8, 4]",266,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 5, 21, 4]",194,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 2, 22, 4]",134,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 15, 17, 4]",338,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 5, 12, 4]",113,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 15, 5, 4]",110,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 48, 4, 4]",256,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 3, 15, 4]",108,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 2, 12, 4]",74,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 2, 7, 4]",44,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 2, 2, 4]",14,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 1, 282, 4]",1411,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 1, 53, 4]",266,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 1, 9, 4]",46,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 1, 6, 4]",31,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 1, 3, 4]",16,4,4,True,False,4,,,,,,,,,True,0
3,8,"[1, 1, 2, 4]",11,4,4,True,False,4,,,,,,,,,True,0
