h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal,defect
2,3,"[1, 1, 5]",6,5,5,True,True,5,,,,,,,,,True,0
2,3,"[1, 188, 5]",1128,5,5,True,False,5,,,,,,,,,True,0
2,3,"[1, 123, 5]",738,5,5,True,False,5,,,,,,,,,True,0
2,3,"[1, 88, 5]",528,5,5,True,False,5,,,,,,,,,True,0
2,3,"[1, 48, 5]",288,5,5,True,False,5,,,,,,,,,True,0
2,3,"[1, 20, 5]",120,5,5,True,False,5,,,,,,,,,True,0
2,3,"[1, 5, 5]",30,5,5,True,False,5,,,,,,,,,True,0
2,3,"[1, 2, 5]",12,5,5,True,False,5,,,,,,,,,True,0
3,3,"[1, 1, 1, 5]",7,5,5,True,True,5,,,,,,,,,True,0
3,3,"[1, 298, 3, 5]",1207,5,5,True,False,5,,,,,,,,,False,0
3,3,"[1, 82, 4, 5]",430,5,5,True,False,5,,,,,,,,,False,0
3,3,"[1, 201, 2, 5]",613,5,5,True,False,5,,,,,,,,,False,0
3,3,"[1, 29, 4, 5]",165,5,5,True,False,5,,,,,,,,,False,0
3,3,"[1, 132, 3, 5]",543,5,5,True,False,5,,,,,,,,,False,0
3,3,"[1, 32, 2, 5]",106,5,5,True,False,5,,,,,,,,,False,0
3,3,"[1, 25, 2, 5]",85,5,5,True,False,5,,,,,,,,,False,0
3,3,"[1, 11, 3, 5]",59,5,5,True,False,5,,,,,,,,,False,0
3,3,"[1, 7, 3, 5]",43,5,5,True,False,5,,,,,,,,,False,0
3,3,"[1, 7, 2, 5]",31,5,5,True,False,5,,,,,,,,,False,0
3,3,"[1, 297, 1, 5]",599,5,5,True,False,5,,,,,,,,,False,0
3,3,"[1, 212, 1, 5]",429,5,5,True,False,5,,,,,,,,,False,0
3,3,"[1, 99, 1, 5]",203,5,5,True,False,5,,,,,,,,,False,0
3,3,"[1, 83, 1, 5]",171,5,5,True,False,5,,,,,,,,,False,0
3,3,"[1, 44, 1, 5]",93,5,5,True,False,5,,,,,,,,,False,0
3,3,"[1, 39, 1, 5]",83,5,5,True,False,5,,,,,,,,,False,0
3,3,"[1, 27, 1, 5]",59,5,5,True,False,5,,,,,,,,,False,0
3,3,"[1, 19, 1, 5]",43,5,5,True,False,5,,,,,,,,,False,0
3,3,"[1, 9, 1, 5]",23,5,5,True,False,5,,,,,,,,,False,0
3,3,"[1, 5, 1, 5]",15,5,5,True,False,5,,,,,,,,,False,0
3,3,"[1, 4, 1, 5]",13,5,5,True,False,5,,,,,,,,,False,0
3,3,"[1, 3, 1, 5]",11,5,5,True,False,5,,,,,,,,,False,0
3,3,"[1, 2, 1, 5]",9,5,5,True,False,5,,,,,,,,,False,0
3,3,"[1, 273, 207, 5]",57819,5,5,True,False,5,,,,,,,,,True,0
3,3,"[1, 79, 222, 5]",18727,5,5,True,False,5,,,,,,,,,True,0
3,3,"[1, 263, 5, 5]",1603,5,5,True,False,5,,,,,,,,,True,0
3,3,"[1, 164, 34, 5]",5910,5,5,True,False,5,,,,,,,,,True,0
3,3,"[1, 52, 108, 5]",6208,5,5,True,False,5,,,,,,,,,True,0
3,3,"[1, 119, 78, 5]",9791,5,5,True,False,5,,,,,,,,,True,0
3,3,"[1, 35, 51, 5]",2075,5,5,True,False,5,,,,,,,,,True,0
