h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,is_unimodal,defect
3.0,2.0,"[2, 1, 4, 5]",26.0,6.0,25.0,False,False,21,15.0,19.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0328817000008712,nonfilling,"[[3, 5]]",False,15.0
3.0,2.0,"[2, 3, 2, 5]",22.0,14.0,25.0,False,False,17,3.0,11.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0408032999985152,nonfilling,"[[3, 5]]",False,3.0
3.0,2.0,"[2, 1, 3, 5]",20.0,6.0,25.0,False,False,16,10.0,19.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0220527999990736,nonfilling,"[[3, 5]]",False,10.0
3.0,2.0,"[2, 3, 1, 5]",14.0,7.0,25.0,False,False,10,3.0,18.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0208966999998665,nonfilling,"[[3, 5]]",False,3.0
3.0,2.0,"[2, 1, 2, 5]",14.0,6.0,25.0,False,False,11,5.0,19.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0186114999996789,nonfilling,"[[3, 5]]",False,5.0
3.0,2.0,"[2, 2, 1, 5]",11.0,7.0,25.0,False,False,8,1.0,18.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0227933999995002,nonfilling,"[[3, 5]]",False,1.0
3.0,2.0,"[2, 1, 1, 5]",8.0,6.0,25.0,False,False,6,0.0,19.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0182742999986658,nonfilling,"[[3, 5]]",False,0.0
3.0,2.0,"[2, 79, 82, 5]",7046.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 10, 59, 5]",905.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 136, 52, 5]",7604.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 266, 30, 5]",8662.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 22, 18, 5]",530.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 7, 278, 5]",3350.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 7, 49, 5]",602.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 231, 10, 5]",2822.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 214, 7, 5]",1961.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 289, 6, 5]",2342.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 114, 15, 5]",2013.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 4, 209, 5]",1889.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 251, 5, 5]",1782.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 41, 9, 5]",496.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 38, 10, 5]",506.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 104, 8, 5]",1080.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 28, 7, 5]",287.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 7, 15, 5]",194.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 14, 11, 5]",237.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 3, 109, 5]",878.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 5, 28, 5]",290.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 12, 9, 5]",177.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 25, 5, 5]",200.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 2, 259, 5]",1817.0,17.0,25.0,False,False,25,,,,,,,,True,8.0
3.0,2.0,"[2, 5, 22, 5]",230.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 9, 9, 5]",144.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 3, 34, 5]",278.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 20, 5, 5]",165.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 2, 264, 5]",1852.0,17.0,25.0,False,False,25,,,,,,,,True,8.0
3.0,2.0,"[2, 17, 8, 5]",210.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 8, 13, 5]",185.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 11, 7, 5]",134.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 3, 7, 5]",62.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 6, 6, 5]",78.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 2, 288, 5]",2020.0,17.0,25.0,False,False,25,,,,,,,,True,8.0
3.0,2.0,"[2, 4, 5, 5]",53.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 3, 6, 5]",54.0,25.0,25.0,True,False,25,,,,,,,,True,0.0
3.0,2.0,"[2, 2, 292, 5]",2048.0,17.0,25.0,False,False,25,,,,,,,,True,8.0
3.0,2.0,"[2, 2, 298, 5]",2090.0,17.0,25.0,False,False,25,,,,,,,,True,8.0
3.0,2.0,"[2, 2, 299, 5]",2097.0,17.0,25.0,False,False,25,,,,,,,,True,8.0
3.0,2.0,"[2, 2, 300, 5]",2104.0,17.0,25.0,False,False,25,,,,,,,,True,8.0
3.0,2.0,"[2, 2, 5, 5]",39.0,17.0,25.0,False,False,25,8.0,8.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0349133999989135,nonfilling,"[[3, 5]]",True,8.0
3.0,2.0,"[2, 3, 4, 5]",38.0,24.0,25.0,False,False,25,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0549136999998154,nonfilling,"[[3, 5]]",True,1.0
3.0,2.0,"[2, 2, 4, 5]",32.0,17.0,25.0,False,False,25,8.0,8.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0451307000002998,nonfilling,"[[3, 5]]",True,8.0
3.0,2.0,"[2, 3, 3, 5]",30.0,21.0,25.0,False,False,24,3.0,4.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0444827999999688,nonfilling,"[[3, 5]]",True,3.0
3.0,2.0,"[2, 2, 3, 5]",25.0,17.0,25.0,False,False,20,3.0,8.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0369050999997853,nonfilling,"[[3, 5]]",True,3.0
3.0,2.0,"[2, 2, 2, 5]",18.0,14.0,25.0,False,False,14,0.0,11.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0327405999996699,nonfilling,"[[3, 5]]",True,0.0
4.0,2.0,"[2, 3, 5, 5, 5]",71.0,45.0,45.0,True,True,45,,,,,,,,True,0.0
4.0,2.0,"[2, 3, 4, 6, 5]",72.0,45.0,45.0,True,True,45,,,,,,,,True,0.0
4.0,2.0,"[2, 10, 4, 3, 5]",87.0,27.0,45.0,False,False,45,,,,,,,,False,18.0
4.0,2.0,"[2, 18, 2, 4, 5]",100.0,19.0,45.0,False,False,45,,,,,,,,False,26.0
4.0,2.0,"[2, 7, 8, 3, 5]",109.0,27.0,45.0,False,False,45,,,,,,,,False,18.0
4.0,2.0,"[2, 13, 2, 6, 5]",94.0,19.0,45.0,False,False,45,,,,,,,,False,26.0
4.0,2.0,"[2, 14, 10, 1, 5]",183.0,9.0,45.0,False,False,45,,,,,,,,False,36.0
4.0,2.0,"[2, 18, 2, 5, 5]",107.0,19.0,45.0,False,False,45,,,,,,,,False,26.0
4.0,2.0,"[2, 17, 4, 2, 5]",120.0,18.0,45.0,False,False,45,,,,,,,,False,27.0
4.0,2.0,"[2, 8, 6, 3, 5]",97.0,27.0,45.0,False,False,45,,,,,,,,False,18.0
4.0,2.0,"[2, 12, 3, 4, 5]",92.0,34.0,45.0,False,False,45,,,,,,,,False,11.0
4.0,2.0,"[2, 15, 7, 3, 5]",171.0,27.0,45.0,False,False,45,,,,,,,,False,18.0
4.0,2.0,"[2, 1, 7, 6, 5]",81.0,6.0,45.0,False,False,45,,,,,,,,False,39.0
4.0,2.0,"[2, 1, 10, 3, 5]",57.0,6.0,45.0,False,False,43,,,,,,,,False,37.0
4.0,2.0,"[2, 12, 6, 4, 5]",140.0,36.0,45.0,False,False,45,,,,,,,,False,9.0
4.0,2.0,"[2, 4, 10, 4, 5]",108.0,36.0,45.0,False,False,45,,,,,,,,False,9.0
4.0,2.0,"[2, 14, 10, 2, 5]",198.0,18.0,45.0,False,False,45,,,,,,,,False,27.0
4.0,2.0,"[2, 17, 8, 1, 5]",183.0,9.0,45.0,False,False,45,,,,,,,,False,36.0
4.0,2.0,"[2, 18, 9, 2, 5]",226.0,18.0,45.0,False,False,45,,,,,,,,False,27.0
4.0,2.0,"[2, 17, 4, 5, 5]",147.0,44.0,45.0,False,False,45,,,,,,,,False,1.0
4.0,2.0,"[2, 16, 10, 1, 5]",207.0,9.0,45.0,False,False,45,,,,,,,,False,36.0
4.0,2.0,"[2, 13, 4, 6, 5]",132.0,45.0,45.0,True,False,45,,,,,,,,False,0.0
4.0,2.0,"[2, 8, 8, 3, 5]",119.0,27.0,45.0,False,False,45,,,,,,,,False,18.0
4.0,2.0,"[2, 12, 9, 3, 5]",174.0,27.0,45.0,False,False,45,,,,,,,,False,18.0
4.0,2.0,"[2, 1, 9, 6, 5]",95.0,6.0,45.0,False,False,45,,,,,,,,False,39.0
4.0,2.0,"[2, 5, 8, 4, 5]",102.0,36.0,45.0,False,False,45,,,,,,,,False,9.0
4.0,2.0,"[2, 6, 4, 6, 5]",90.0,45.0,45.0,True,False,45,,,,,,,,False,0.0
4.0,2.0,"[2, 1, 10, 6, 5]",102.0,6.0,45.0,False,False,45,,,,,,,,False,39.0
4.0,2.0,"[2, 5, 4, 6, 5]",84.0,45.0,45.0,True,False,45,,,,,,,,False,0.0
4.0,2.0,"[2, 18, 9, 3, 5]",240.0,27.0,45.0,False,False,45,,,,,,,,False,18.0
4.0,2.0,"[2, 13, 3, 6, 5]",113.0,36.0,45.0,False,False,45,,,,,,,,False,9.0
4.0,2.0,"[2, 11, 8, 4, 5]",162.0,36.0,45.0,False,False,45,,,,,,,,False,9.0
4.0,2.0,"[2, 14, 7, 4, 5]",174.0,36.0,45.0,False,False,45,,,,,,,,False,9.0
4.0,2.0,"[2, 14, 10, 4, 5]",228.0,36.0,45.0,False,False,45,,,,,,,,False,9.0
4.0,2.0,"[2, 14, 1, 6, 5]",78.0,7.0,45.0,False,False,45,,,,,,,,False,38.0
4.0,2.0,"[2, 17, 10, 1, 5]",219.0,9.0,45.0,False,False,45,,,,,,,,False,36.0
4.0,2.0,"[2, 16, 10, 2, 5]",222.0,18.0,45.0,False,False,45,,,,,,,,False,27.0
4.0,2.0,"[2, 16, 6, 4, 5]",172.0,36.0,45.0,False,False,45,,,,,,,,False,9.0
4.0,2.0,"[2, 16, 9, 4, 5]",232.0,36.0,45.0,False,False,45,,,,,,,,False,9.0
4.0,2.0,"[2, 15, 10, 4, 5]",240.0,36.0,45.0,False,False,45,,,,,,,,False,9.0
4.0,2.0,"[2, 18, 6, 4, 5]",188.0,36.0,45.0,False,False,45,,,,,,,,False,9.0
4.0,2.0,"[2, 18, 10, 3, 5]",261.0,27.0,45.0,False,False,45,,,,,,,,False,18.0
4.0,2.0,"[2, 18, 8, 4, 5]",232.0,36.0,45.0,False,False,45,,,,,,,,False,9.0
4.0,2.0,"[2, 18, 9, 4, 5]",254.0,36.0,45.0,False,False,45,,,,,,,,False,9.0
4.0,2.0,"[2, 16, 1, 6, 5]",84.0,7.0,45.0,False,False,45,,,,,,,,False,38.0
4.0,2.0,"[2, 18, 3, 6, 5]",138.0,36.0,45.0,False,False,45,,,,,,,,False,9.0
4.0,2.0,"[2, 17, 10, 4, 5]",264.0,36.0,45.0,False,False,45,,,,,,,,False,9.0
4.0,2.0,"[2, 18, 10, 4, 5]",276.0,36.0,45.0,False,False,45,,,,,,,,False,9.0
4.0,2.0,"[2, 18, 4, 5, 5]",153.0,44.0,45.0,False,False,45,,,,,,,,False,1.0
4.0,2.0,"[2, 16, 10, 6, 5]",282.0,45.0,45.0,True,False,45,,,,,,,,True,0.0
4.0,2.0,"[2, 5, 7, 5, 5]",105.0,45.0,45.0,True,False,45,,,,,,,,True,0.0
4.0,2.0,"[2, 2, 8, 5, 5]",85.0,27.0,45.0,False,False,45,,,,,,,,True,18.0
4.0,2.0,"[2, 3, 7, 6, 5]",99.0,45.0,45.0,True,False,45,,,,,,,,True,0.0
4.0,2.0,"[2, 6, 6, 5, 5]",103.0,45.0,45.0,True,False,45,,,,,,,,True,0.0
4.0,2.0,"[2, 2, 3, 6, 5]",58.0,27.0,45.0,False,False,45,,,,,,,,True,18.0
4.0,2.0,"[2, 15, 5, 5, 5]",155.0,45.0,45.0,True,False,45,,,,,,,,True,0.0
4.0,2.0,"[2, 8, 5, 5, 5]",106.0,45.0,45.0,True,False,45,,,,,,,,True,0.0
4.0,2.0,"[2, 2, 10, 5, 5]",99.0,27.0,45.0,False,False,45,,,,,,,,True,18.0
4.0,2.0,"[2, 5, 6, 5, 5]",95.0,45.0,45.0,True,False,45,,,,,,,,True,0.0
4.0,2.0,"[2, 2, 6, 6, 5]",82.0,27.0,45.0,False,False,45,,,,,,,,True,18.0
4.0,2.0,"[2, 3, 10, 5, 5]",111.0,45.0,45.0,True,False,45,,,,,,,,True,0.0
4.0,2.0,"[2, 2, 7, 6, 5]",90.0,27.0,45.0,False,False,45,,,,,,,,True,18.0
4.0,2.0,"[2, 2, 10, 6, 5]",114.0,27.0,45.0,False,False,45,,,,,,,,True,18.0
5.0,2.0,"[2, 32, 4, 3, 5, 5]",244.0,42.0,85.0,False,False,85,,,,,,,,False,43.0
5.0,2.0,"[2, 22, 16, 2, 4, 5]",456.0,23.0,85.0,False,False,85,,,,,,,,False,62.0
5.0,2.0,"[2, 33, 9, 1, 5, 5]",402.0,9.0,85.0,False,False,85,,,,,,,,False,76.0
5.0,2.0,"[2, 32, 10, 1, 1, 5]",400.0,9.0,85.0,False,False,85,,,,,,,,False,76.0
5.0,2.0,"[2, 12, 17, 3, 6, 5]",327.0,42.0,85.0,False,False,85,,,,,,,,False,43.0
5.0,2.0,"[2, 33, 8, 10, 5, 5]",485.0,65.0,85.0,False,False,85,,,,,,,,False,20.0
5.0,2.0,"[2, 4, 3, 5, 6, 5]",95.0,65.0,85.0,False,False,77,,,,,,,,False,12.0
5.0,2.0,"[2, 32, 16, 2, 5, 5]",643.0,23.0,85.0,False,False,85,,,,,,,,False,62.0
5.0,2.0,"[2, 11, 11, 6, 1, 5]",220.0,13.0,85.0,False,False,85,,,,,,,,False,72.0
5.0,2.0,"[2, 26, 5, 7, 6, 5]",289.0,78.0,85.0,False,False,85,,,,,,,,False,7.0
5.0,2.0,"[2, 7, 10, 10, 1, 5]",199.0,13.0,85.0,False,False,85,,,,,,,,False,72.0
5.0,2.0,"[2, 12, 18, 4, 6, 5]",366.0,63.0,85.0,False,False,85,,,,,,,,False,22.0
5.0,2.0,"[2, 34, 3, 2, 5, 5]",211.0,23.0,85.0,False,False,85,,,,,,,,False,62.0
5.0,2.0,"[2, 32, 7, 4, 6, 5]",370.0,63.0,85.0,False,False,85,,,,,,,,False,22.0
5.0,2.0,"[2, 25, 10, 10, 1, 5]",415.0,13.0,85.0,False,False,85,,,,,,,,False,72.0
5.0,2.0,"[2, 34, 3, 10, 3, 5]",245.0,36.0,85.0,False,False,85,,,,,,,,False,49.0
5.0,2.0,"[2, 30, 10, 6, 3, 5]",453.0,39.0,85.0,False,False,85,,,,,,,,False,46.0
5.0,2.0,"[2, 28, 16, 9, 3, 5]",690.0,39.0,85.0,False,False,85,,,,,,,,False,46.0
5.0,2.0,"[2, 29, 9, 8, 3, 5]",430.0,39.0,85.0,False,False,85,,,,,,,,False,46.0
5.0,2.0,"[2, 31, 17, 3, 4, 5]",672.0,40.0,85.0,False,False,85,,,,,,,,False,45.0
5.0,2.0,"[2, 6, 18, 5, 3, 5]",240.0,39.0,85.0,False,False,85,,,,,,,,False,46.0
5.0,2.0,"[2, 34, 13, 2, 1, 5]",543.0,13.0,85.0,False,False,85,,,,,,,,False,72.0
5.0,2.0,"[2, 32, 15, 10, 1, 5]",709.0,13.0,85.0,False,False,85,,,,,,,,False,72.0
5.0,2.0,"[2, 34, 1, 10, 6, 5]",202.0,7.0,85.0,False,False,85,,,,,,,,False,78.0
5.0,2.0,"[2, 19, 18, 8, 3, 5]",563.0,39.0,85.0,False,False,85,,,,,,,,False,46.0
5.0,2.0,"[2, 31, 13, 7, 3, 5]",592.0,39.0,85.0,False,False,85,,,,,,,,False,46.0
5.0,2.0,"[2, 32, 11, 7, 4, 5]",541.0,52.0,85.0,False,False,85,,,,,,,,False,33.0
5.0,2.0,"[2, 32, 18, 3, 5, 5]",734.0,42.0,85.0,False,False,85,,,,,,,,False,43.0
5.0,2.0,"[2, 31, 5, 7, 6, 5]",324.0,78.0,85.0,False,False,85,,,,,,,,False,7.0
5.0,2.0,"[2, 31, 16, 5, 1, 5]",648.0,13.0,85.0,False,False,85,,,,,,,,False,72.0
5.0,2.0,"[2, 33, 15, 9, 3, 5]",738.0,39.0,85.0,False,False,85,,,,,,,,False,46.0
5.0,2.0,"[2, 34, 6, 3, 5, 5]",330.0,42.0,85.0,False,False,85,,,,,,,,False,43.0
5.0,2.0,"[2, 33, 12, 4, 4, 5]",546.0,48.0,85.0,False,False,85,,,,,,,,False,37.0
5.0,2.0,"[2, 28, 11, 10, 4, 5]",534.0,52.0,85.0,False,False,85,,,,,,,,False,33.0
5.0,2.0,"[2, 33, 12, 3, 6, 5]",546.0,42.0,85.0,False,False,85,,,,,,,,False,43.0
5.0,2.0,"[2, 31, 12, 10, 4, 5]",614.0,52.0,85.0,False,False,85,,,,,,,,False,33.0
5.0,2.0,"[2, 28, 17, 8, 3, 5]",707.0,39.0,85.0,False,False,85,,,,,,,,False,46.0
5.0,2.0,"[2, 34, 14, 5, 4, 5]",654.0,52.0,85.0,False,False,85,,,,,,,,False,33.0
5.0,2.0,"[2, 34, 3, 9, 6, 5]",281.0,66.0,85.0,False,False,85,,,,,,,,False,19.0
5.0,2.0,"[2, 33, 16, 9, 2, 5]",766.0,26.0,85.0,False,False,85,,,,,,,,False,59.0
5.0,2.0,"[2, 33, 17, 3, 1, 5]",686.0,13.0,85.0,False,False,85,,,,,,,,False,72.0
5.0,2.0,"[2, 34, 4, 10, 3, 5]",289.0,39.0,85.0,False,False,85,,,,,,,,False,46.0
5.0,2.0,"[2, 33, 4, 6, 6, 5]",288.0,78.0,85.0,False,False,85,,,,,,,,False,7.0
5.0,2.0,"[2, 34, 16, 9, 4, 5]",812.0,52.0,85.0,False,False,85,,,,,,,,False,33.0
5.0,2.0,"[2, 30, 14, 10, 4, 5]",680.0,52.0,85.0,False,False,85,,,,,,,,False,33.0
5.0,2.0,"[2, 34, 17, 8, 4, 5]",834.0,52.0,85.0,False,False,85,,,,,,,,False,33.0
5.0,2.0,"[2, 29, 18, 10, 1, 5]",775.0,13.0,85.0,False,False,85,,,,,,,,False,72.0
5.0,2.0,"[2, 34, 10, 10, 1, 5]",523.0,13.0,85.0,False,False,85,,,,,,,,False,72.0
5.0,2.0,"[2, 34, 6, 10, 6, 5]",422.0,78.0,85.0,False,False,85,,,,,,,,False,7.0
5.0,2.0,"[2, 32, 10, 10, 2, 5]",514.0,26.0,85.0,False,False,85,,,,,,,,False,59.0
5.0,2.0,"[2, 32, 17, 10, 3, 5]",823.0,39.0,85.0,False,False,85,,,,,,,,False,46.0
5.0,2.0,"[2, 26, 18, 9, 2, 5]",710.0,26.0,85.0,False,False,85,,,,,,,,False,59.0
5.0,2.0,"[2, 28, 17, 10, 4, 5]",762.0,52.0,85.0,False,False,85,,,,,,,,False,33.0
5.0,2.0,"[2, 33, 12, 10, 2, 5]",612.0,26.0,85.0,False,False,85,,,,,,,,False,59.0
5.0,2.0,"[2, 27, 18, 10, 2, 5]",750.0,26.0,85.0,False,False,85,,,,,,,,False,59.0
5.0,2.0,"[2, 32, 18, 9, 1, 5]",816.0,13.0,85.0,False,False,85,,,,,,,,False,72.0
5.0,2.0,"[2, 31, 9, 10, 6, 5]",521.0,78.0,85.0,False,False,85,,,,,,,,False,7.0
5.0,2.0,"[2, 33, 17, 9, 1, 5]",794.0,13.0,85.0,False,False,85,,,,,,,,False,72.0
5.0,2.0,"[2, 31, 18, 7, 3, 5]",782.0,39.0,85.0,False,False,85,,,,,,,,False,46.0
5.0,2.0,"[2, 34, 12, 10, 1, 5]",611.0,13.0,85.0,False,False,85,,,,,,,,False,72.0
5.0,2.0,"[2, 34, 17, 9, 3, 5]",841.0,39.0,85.0,False,False,85,,,,,,,,False,46.0
5.0,2.0,"[2, 30, 18, 9, 2, 5]",790.0,26.0,85.0,False,False,85,,,,,,,,False,59.0
5.0,2.0,"[2, 28, 18, 10, 3, 5]",785.0,39.0,85.0,False,False,85,,,,,,,,False,46.0
5.0,2.0,"[2, 32, 18, 9, 2, 5]",830.0,26.0,85.0,False,False,85,,,,,,,,False,59.0
5.0,2.0,"[2, 34, 18, 10, 1, 5]",875.0,13.0,85.0,False,False,85,,,,,,,,False,72.0
5.0,2.0,"[2, 30, 18, 10, 2, 5]",810.0,26.0,85.0,False,False,85,,,,,,,,False,59.0
5.0,2.0,"[2, 30, 18, 8, 3, 5]",783.0,39.0,85.0,False,False,85,,,,,,,,False,46.0
5.0,2.0,"[2, 23, 18, 10, 4, 5]",700.0,52.0,85.0,False,False,85,,,,,,,,False,33.0
5.0,2.0,"[2, 34, 18, 9, 2, 5]",870.0,26.0,85.0,False,False,85,,,,,,,,False,59.0
5.0,2.0,"[2, 30, 10, 5, 5, 5]",460.0,65.0,85.0,False,False,85,,,,,,,,True,20.0
5.0,2.0,"[2, 27, 14, 6, 5, 5]",571.0,65.0,85.0,False,False,85,,,,,,,,True,20.0
5.0,2.0,"[2, 4, 9, 6, 6, 5]",164.0,78.0,85.0,False,False,85,,,,,,,,True,7.0
5.0,2.0,"[2, 6, 14, 8, 6, 5]",286.0,78.0,85.0,False,False,85,,,,,,,,True,7.0
5.0,2.0,"[2, 26, 17, 10, 6, 5]",754.0,78.0,85.0,False,False,85,,,,,,,,True,7.0
5.0,2.0,"[2, 32, 13, 5, 5, 5]",595.0,65.0,85.0,False,False,85,,,,,,,,True,20.0
5.0,2.0,"[2, 10, 18, 10, 6, 5]",470.0,78.0,85.0,False,False,85,,,,,,,,True,7.0
5.0,2.0,"[2, 30, 18, 7, 5, 5]",786.0,65.0,85.0,False,False,85,,,,,,,,True,20.0
5.0,2.0,"[2, 25, 18, 9, 6, 5]",746.0,78.0,85.0,False,False,85,,,,,,,,True,7.0
5.0,2.0,"[2, 27, 16, 9, 6, 5]",714.0,78.0,85.0,False,False,85,,,,,,,,True,7.0
5.0,2.0,"[2, 32, 18, 6, 6, 5]",814.0,78.0,85.0,False,False,85,,,,,,,,True,7.0
5.0,2.0,"[2, 28, 15, 10, 6, 5]",716.0,78.0,85.0,False,False,85,,,,,,,,True,7.0
5.0,2.0,"[2, 34, 7, 5, 5, 5]",391.0,65.0,85.0,False,False,85,,,,,,,,True,20.0
5.0,2.0,"[2, 32, 17, 7, 6, 5]",799.0,78.0,85.0,False,False,85,,,,,,,,True,7.0
5.0,2.0,"[2, 33, 16, 6, 6, 5]",756.0,78.0,85.0,False,False,85,,,,,,,,True,7.0
5.0,2.0,"[2, 33, 14, 9, 6, 5]",738.0,78.0,85.0,False,False,85,,,,,,,,True,7.0
5.0,2.0,"[2, 29, 13, 10, 5, 5]",640.0,65.0,85.0,False,False,85,,,,,,,,True,20.0
5.0,2.0,"[2, 34, 12, 6, 5, 5]",603.0,65.0,85.0,False,False,85,,,,,,,,True,20.0
5.0,2.0,"[2, 34, 18, 6, 5, 5]",843.0,65.0,85.0,False,False,85,,,,,,,,True,20.0
