h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,is_unimodal,expected_dimension,defect
2,4,"[3, 6, 1]",24,15,15,True,True,True,15,0
2,4,"[3, 278, 1]",1112,15,15,True,False,True,15,0
2,4,"[3, 160, 1]",640,15,15,True,False,True,15,0
2,4,"[3, 95, 1]",380,15,15,True,False,True,15,0
2,4,"[3, 89, 1]",356,15,15,True,False,True,15,0
2,4,"[3, 25, 1]",100,15,15,True,False,True,15,0
2,4,"[3, 23, 1]",92,15,15,True,False,True,15,0
2,4,"[3, 12, 1]",48,15,15,True,False,True,15,0
2,4,"[3, 8, 1]",32,15,15,True,False,True,15,0
2,4,"[3, 5, 1]",20,14,15,False,False,True,15,1
2,4,"[3, 7, 1]",28,15,15,True,False,True,15,0
3,4,"[3, 7, 20, 1]",181,153,153,True,True,True,153,0
3,4,"[3, 11, 12, 1]",177,153,153,True,True,True,153,0
3,4,"[3, 9, 15, 1]",177,153,153,True,True,True,153,0
3,4,"[3, 10, 14, 1]",184,153,153,True,True,True,153,0
3,4,"[3, 8, 18, 1]",186,153,153,True,True,True,153,0
3,4,"[3, 12, 11, 1]",179,153,153,True,True,True,153,0
3,4,"[3, 2, 294, 1]",888,9,153,False,False,False,153,144
3,4,"[3, 2, 300, 1]",906,9,153,False,False,False,153,144
3,4,"[3, 199, 128, 1]",26197,153,153,True,False,True,153,0
3,4,"[3, 223, 38, 1]",9181,153,153,True,False,True,153,0
3,4,"[3, 191, 57, 1]",11517,153,153,True,False,True,153,0
3,4,"[3, 41, 122, 1]",5247,153,153,True,False,True,153,0
3,4,"[3, 19, 274, 1]",5537,153,153,True,False,True,153,0
3,4,"[3, 173, 38, 1]",7131,153,153,True,False,True,153,0
3,4,"[3, 29, 242, 1]",7347,153,153,True,False,True,153,0
3,4,"[3, 6, 185, 1]",1313,138,153,False,False,True,153,15
3,4,"[3, 99, 121, 1]",12397,153,153,True,False,True,153,0
3,4,"[3, 20, 246, 1]",5226,153,153,True,False,True,153,0
3,4,"[3, 33, 79, 1]",2785,153,153,True,False,True,153,0
