h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,is_unimodal,defect
3.0,3.0,"[2, 6, 6, 4]",72.0,40.0,40.0,True,False,40,,,,,,,,True,0.0
3.0,3.0,"[2, 298, 5, 4]",2106.0,35.0,40.0,False,False,40,,,,,,,,True,5.0
3.0,3.0,"[2, 300, 5, 4]",2120.0,35.0,40.0,False,False,40,,,,,,,,True,5.0
3.0,3.0,"[2, 3, 6, 4]",48.0,39.0,40.0,False,False,39,0.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0530839999992167,nonfilling,"[[4, 6]]",True,0.0
3.0,3.0,"[2, 4, 5, 4]",48.0,35.0,40.0,False,False,39,4.0,5.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0492799000003287,nonfilling,"[[4, 6]]",True,4.0
3.0,3.0,"[2, 3, 5, 4]",41.0,33.0,40.0,False,False,33,0.0,7.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0497488000000885,nonfilling,"[[4, 6]]",True,0.0
3.0,3.0,"[2, 2, 6, 4]",40.0,18.0,40.0,False,False,32,14.0,22.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0301825999995344,nonfilling,"[[4, 6]]",True,14.0
3.0,3.0,"[2, 4, 4, 4]",40.0,28.0,40.0,False,False,32,4.0,12.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0468357000008836,nonfilling,"[[4, 6]]",True,4.0
3.0,3.0,"[2, 2, 5, 4]",34.0,18.0,40.0,False,False,27,9.0,22.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.032447300000058,nonfilling,"[[4, 6]]",True,9.0
3.0,3.0,"[2, 3, 4, 4]",34.0,27.0,40.0,False,False,27,0.0,13.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.039074399999663,nonfilling,"[[4, 6]]",True,0.0
3.0,3.0,"[2, 2, 4, 4]",28.0,18.0,40.0,False,False,22,4.0,22.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0276680999995733,nonfilling,"[[4, 6]]",True,4.0
3.0,3.0,"[2, 3, 3, 4]",27.0,21.0,40.0,False,False,21,0.0,19.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0315902000002097,nonfilling,"[[4, 6]]",True,0.0
3.0,3.0,"[2, 2, 3, 4]",22.0,17.0,40.0,False,False,17,0.0,23.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.027386399999159,nonfilling,"[[4, 6]]",True,0.0
3.0,3.0,"[2, 2, 2, 4]",16.0,12.0,40.0,False,False,12,0.0,28.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0202262000002519,nonfilling,"[[4, 6]]",True,0.0
