h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal,defect
2.0,4.0,"[2, 3, 1]",9.0,5.0,5.0,True,True,5,,,,,,,,,True,0.0
2.0,4.0,"[2, 15, 1]",45.0,5.0,5.0,True,False,5,,,,,,,,,True,0.0
2.0,4.0,"[2, 11, 1]",33.0,5.0,5.0,True,False,5,,,,,,,,,True,0.0
2.0,4.0,"[2, 4, 1]",12.0,5.0,5.0,True,False,5,,,,,,,,,True,0.0
2.0,4.0,"[2, 2, 1]",6.0,4.0,5.0,False,False,4,,,,,,,,,True,0.0
2.0,4.0,"[2, 1, 1]",3.0,2.0,5.0,False,False,2,0.0,3.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0081560000003264,nonfilling,[[3]],,True,0.0
3.0,4.0,"[2, 3, 5, 1]",26.0,17.0,17.0,True,True,17,,,,,,,,,True,0.0
3.0,4.0,"[2, 4, 4, 1]",28.0,17.0,17.0,True,True,17,,,,,,,,,True,0.0
3.0,4.0,"[2, 1, 5, 1]",12.0,2.0,17.0,False,False,6,4.0,15.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0133611999999629,nonfilling,"[[3, 5]]",,False,4.0
3.0,4.0,"[2, 1, 4, 1]",10.0,2.0,17.0,False,False,5,3.0,15.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0121122000000468,nonfilling,"[[3, 5], [4, 4]]",,False,3.0
3.0,4.0,"[2, 1, 3, 1]",8.0,2.0,17.0,False,False,4,2.0,15.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0127179999999498,nonfilling,"[[3, 5], [4, 4]]",,False,2.0
3.0,4.0,"[2, 1, 2, 1]",6.0,2.0,17.0,False,False,3,1.0,15.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0110724000001027,nonfilling,"[[3, 5], [4, 4]]",,False,1.0
3.0,4.0,"[2, 24, 20, 1]",548.0,17.0,17.0,True,False,17,,,,,,,,,True,0.0
3.0,4.0,"[2, 19, 23, 1]",498.0,17.0,17.0,True,False,17,,,,,,,,,True,0.0
3.0,4.0,"[2, 17, 23, 1]",448.0,17.0,17.0,True,False,17,,,,,,,,,True,0.0
3.0,4.0,"[2, 6, 6, 1]",54.0,17.0,17.0,True,False,17,,,,,,,,,True,0.0
3.0,4.0,"[2, 4, 22, 1]",118.0,17.0,17.0,True,False,17,,,,,,,,,True,0.0
3.0,4.0,"[2, 5, 20, 1]",130.0,17.0,17.0,True,False,17,,,,,,,,,True,0.0
3.0,4.0,"[2, 5, 8, 1]",58.0,17.0,17.0,True,False,17,,,,,,,,,True,0.0
3.0,4.0,"[2, 22, 3, 1]",113.0,15.0,17.0,False,False,17,,,,,,,,,True,2.0
3.0,4.0,"[2, 3, 17, 1]",74.0,17.0,17.0,True,False,17,,,,,,,,,True,0.0
3.0,4.0,"[2, 3, 11, 1]",50.0,17.0,17.0,True,False,17,,,,,,,,,True,0.0
3.0,4.0,"[2, 24, 4, 1]",148.0,17.0,17.0,True,False,17,,,,,,,,,True,0.0
3.0,4.0,"[2, 17, 5, 1]",124.0,17.0,17.0,True,False,17,,,,,,,,,True,0.0
3.0,4.0,"[2, 2, 17, 1]",55.0,7.0,17.0,False,False,17,,,,,,,,,True,10.0
3.0,4.0,"[2, 7, 4, 1]",46.0,17.0,17.0,True,False,17,,,,,,,,,True,0.0
3.0,4.0,"[2, 3, 6, 1]",30.0,17.0,17.0,True,False,17,,,,,,,,,True,0.0
3.0,4.0,"[2, 2, 24, 1]",76.0,7.0,17.0,False,False,17,,,,,,,,,True,10.0
3.0,4.0,"[2, 5, 5, 1]",40.0,17.0,17.0,True,False,17,,,,,,,,,True,0.0
3.0,4.0,"[2, 24, 3, 1]",123.0,15.0,17.0,False,False,17,,,,,,,,,True,2.0
3.0,4.0,"[2, 3, 4, 1]",22.0,15.0,17.0,False,False,15,,,,,,,,,True,0.0
3.0,4.0,"[2, 29, 2, 1]",118.0,10.0,17.0,False,False,17,,,,,,,,,True,7.0
3.0,4.0,"[2, 2, 30, 1]",94.0,7.0,17.0,False,False,17,,,,,,,,,True,10.0
3.0,4.0,"[2, 30, 2, 1]",122.0,10.0,17.0,False,False,17,,,,,,,,,True,7.0
3.0,4.0,"[2, 26, 3, 1]",133.0,15.0,17.0,False,False,17,,,,,,,,,True,2.0
