h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,is_unimodal,expected_dimension,defect
2,3,"[7, 12, 1]",96,84,84,True,True,True,84,0
2,3,"[7, 11, 1]",88,77,84,False,False,True,77,0
3,3,"[7, 34, 144, 1]",5278,5005,5005,True,True,True,5005,0
3,3,"[7, 45, 110, 1]",5375,5005,5005,True,True,True,5005,0
3,3,"[7, 43, 115, 1]",5361,5005,5005,True,True,True,5005,0
3,3,"[7, 38, 127, 1]",5219,5005,5005,True,True,True,5005,0
3,3,"[7, 37, 130, 1]",5199,5005,5005,True,True,True,5005,0
3,3,"[7, 51, 93, 1]",5193,5005,5005,True,True,True,5005,0
3,3,"[7, 52, 91, 1]",5187,5005,5005,True,True,True,5005,0
3,3,"[7, 39, 124, 1]",5233,5005,5005,True,True,True,5005,0
3,3,"[7, 40, 122, 1]",5282,5005,5005,True,True,True,5005,0
3,3,"[7, 58, 81, 1]",5185,5005,5005,True,True,True,5005,0
3,3,"[7, 62, 75, 1]",5159,5005,5005,True,True,True,5005,0
3,3,"[7, 33, 146, 1]",5195,5005,5005,True,True,True,5005,0
3,3,"[7, 64, 73, 1]",5193,5005,5005,True,True,True,5005,0
3,3,"[7, 35, 137, 1]",5177,5005,5005,True,True,True,5005,0
3,3,"[7, 46, 107, 1]",5351,5005,5005,True,True,True,5005,0
3,3,"[7, 61, 77, 1]",5201,5005,5005,True,True,True,5005,0
3,3,"[7, 50, 95, 1]",5195,5005,5005,True,True,True,5005,0
3,3,"[7, 76, 60, 1]",5152,5005,5005,True,True,True,5005,0
3,3,"[7, 71, 65, 1]",5177,5005,5005,True,True,True,5005,0
3,3,"[7, 73, 63, 1]",5173,5005,5005,True,True,True,5005,0
3,3,"[7, 54, 87, 1]",5163,5005,5005,True,True,True,5005,0
3,3,"[7, 66, 70, 1]",5152,5005,5005,True,True,True,5005,0
3,3,"[7, 65, 71, 1]",5141,5005,5005,True,True,True,5005,0
3,3,"[7, 68, 68, 1]",5168,5005,5005,True,True,True,5005,0
3,3,"[7, 55, 85, 1]",5145,5005,5005,True,True,True,5005,0
3,3,"[7, 56, 84, 1]",5180,5005,5005,True,True,True,5005,0
3,3,"[7, 75, 61, 1]",5161,5005,5005,True,True,True,5005,0
3,3,"[7, 74, 62, 1]",5168,5005,5005,True,True,True,5005,0
3,3,"[7, 53, 89, 1]",5177,5005,5005,True,True,True,5005,0
3,3,"[7, 59, 79, 1]",5153,5005,5005,True,True,True,5005,0
3,3,"[7, 49, 97, 1]",5193,5005,5005,True,True,True,5005,0
3,3,"[7, 70, 66, 1]",5176,5005,5005,True,True,True,5005,0
3,3,"[7, 48, 99, 1]",5187,5005,5005,True,True,True,5005,0
3,3,"[7, 67, 69, 1]",5161,5005,5005,True,True,True,5005,0
3,3,"[7, 69, 67, 1]",5173,5005,5005,True,True,True,5005,0
3,3,"[7, 60, 78, 1]",5178,5005,5005,True,True,True,5005,0
3,3,"[7, 63, 74, 1]",5177,5005,5005,True,True,True,5005,0
3,3,"[7, 57, 82, 1]",5155,5005,5005,True,True,True,5005,0
3,3,"[7, 72, 64, 1]",5176,5005,5005,True,True,True,5005,0
3,3,"[7, 101, 102, 1]",11111,5005,5005,True,False,True,5005,0
3,3,"[7, 126, 57, 1]",8121,4788,5005,False,False,True,5005,217
3,3,"[7, 97, 96, 1]",10087,5005,5005,True,False,True,5005,0
3,3,"[7, 138, 89, 1]",13337,5005,5005,True,False,True,5005,0
3,3,"[7, 112, 63, 1]",7903,5005,5005,True,False,True,5005,0
3,3,"[7, 62, 85, 1]",5789,5005,5005,True,False,True,5005,0
3,3,"[7, 85, 69, 1]",6529,5005,5005,True,False,True,5005,0
3,3,"[7, 71, 74, 1]",5825,5005,5005,True,False,True,5005,0
3,3,"[7, 132, 43, 1]",6643,3612,5005,False,False,True,5005,1393
3,3,"[7, 143, 48, 1]",7913,4032,5005,False,False,True,5005,973
3,3,"[7, 139, 59, 1]",9233,4956,5005,False,False,True,5005,49
3,3,"[7, 58, 105, 1]",6601,5005,5005,True,False,True,5005,0
3,3,"[7, 77, 67, 1]",5765,5005,5005,True,False,True,5005,0
3,3,"[7, 61, 99, 1]",6565,5005,5005,True,False,True,5005,0
3,3,"[7, 64, 81, 1]",5713,5005,5005,True,False,True,5005,0
3,3,"[7, 58, 98, 1]",6188,5005,5005,True,False,True,5005,0
3,3,"[7, 43, 117, 1]",5449,5005,5005,True,False,True,5005,0
3,3,"[7, 48, 98, 1]",5138,4992,5005,False,False,True,4992,0
3,3,"[7, 146, 39, 1]",6755,3276,5005,False,False,True,5005,1729
3,3,"[7, 88, 60, 1]",5956,5005,5005,True,False,True,5005,0
3,3,"[7, 83, 62, 1]",5789,5005,5005,True,False,True,5005,0
3,3,"[7, 52, 110, 1]",6194,5005,5005,True,False,True,5005,0
3,3,"[7, 53, 105, 1]",6041,5005,5005,True,False,True,5005,0
3,3,"[7, 61, 79, 1]",5325,5005,5005,True,False,True,5005,0
3,3,"[7, 54, 92, 1]",5438,5005,5005,True,False,True,5005,0
3,3,"[7, 142, 51, 1]",8287,4284,5005,False,False,True,5005,721
3,3,"[7, 67, 67, 1]",5025,4891,5005,False,False,True,4891,0
3,3,"[7, 60, 85, 1]",5605,5005,5005,True,False,True,5005,0
3,3,"[7, 69, 69, 1]",5313,5005,5005,True,False,True,5005,0
3,3,"[7, 39, 132, 1]",5553,5005,5005,True,False,True,5005,0
3,3,"[7, 51, 96, 1]",5349,5005,5005,True,False,True,5005,0
3,3,"[7, 52, 92, 1]",5240,5005,5005,True,False,True,5005,0
3,3,"[7, 144, 55, 1]",8983,4620,5005,False,False,True,5005,385
3,3,"[7, 147, 27, 1]",5025,2268,5005,False,False,True,4851,2583
3,3,"[7, 147, 32, 1]",5765,2688,5005,False,False,True,5005,2317
3,3,"[7, 40, 116, 1]",5036,4880,5005,False,False,True,4880,0
3,3,"[7, 58, 82, 1]",5244,5005,5005,True,False,True,5005,0
3,3,"[7, 65, 76, 1]",5471,5005,5005,True,False,True,5005,0
3,3,"[7, 37, 131, 1]",5237,5005,5005,True,False,True,5005,0
3,3,"[7, 147, 45, 1]",7689,3780,5005,False,False,True,5005,1225
3,3,"[7, 80, 64, 1]",5744,5005,5005,True,False,True,5005,0
3,3,"[7, 66, 68, 1]",5018,4884,5005,False,False,True,4884,0
3,3,"[7, 53, 91, 1]",5285,5005,5005,True,False,True,5005,0
3,3,"[7, 64, 77, 1]",5453,5005,5005,True,False,True,5005,0
3,3,"[7, 76, 66, 1]",5614,5005,5005,True,False,True,5005,0
3,3,"[7, 146, 58, 1]",9548,4872,5005,False,False,True,5005,133
3,3,"[7, 38, 130, 1]",5336,5005,5005,True,False,True,5005,0
3,3,"[7, 38, 123, 1]",5063,4902,5005,False,False,True,4902,0
3,3,"[7, 58, 79, 1]",5067,4930,5005,False,False,True,4930,0
3,3,"[7, 66, 72, 1]",5286,5005,5005,True,False,True,5005,0
3,3,"[7, 60, 80, 1]",5300,5005,5005,True,False,True,5005,0
3,3,"[7, 42, 127, 1]",5755,5005,5005,True,False,True,5005,0
3,3,"[7, 150, 28, 1]",5278,2352,5005,False,False,True,5005,2653
3,3,"[7, 37, 129, 1]",5161,4995,5005,False,False,True,4995,0
3,3,"[7, 57, 85, 1]",5329,5005,5005,True,False,True,5005,0
3,3,"[7, 32, 145, 1]",5009,4832,5005,False,False,True,4832,0
3,3,"[7, 57, 83, 1]",5213,5005,5005,True,False,True,5005,0
3,3,"[7, 67, 71, 1]",5297,5005,5005,True,False,True,5005,0
3,3,"[7, 148, 41, 1]",7145,3444,5005,False,False,True,5005,1561
3,3,"[7, 51, 95, 1]",5297,5005,5005,True,False,True,5005,0
3,3,"[7, 42, 111, 1]",5067,4914,5005,False,False,True,4914,0
3,3,"[7, 150, 35, 1]",6335,2940,5005,False,False,True,5005,2065
3,3,"[7, 50, 99, 1]",5399,5005,5005,True,False,True,5005,0
3,3,"[7, 71, 66, 1]",5249,5005,5005,True,False,True,5005,0
