h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal,defect
2,5,"[1, 1, 9]",10,9,9,True,True,9,,,,,,,,,True,0
2,5,"[1, 186, 9]",1860,9,9,True,False,9,,,,,,,,,True,0
2,5,"[1, 91, 9]",910,9,9,True,False,9,,,,,,,,,True,0
2,5,"[1, 76, 9]",760,9,9,True,False,9,,,,,,,,,True,0
2,5,"[1, 72, 9]",720,9,9,True,False,9,,,,,,,,,True,0
2,5,"[1, 71, 9]",710,9,9,True,False,9,,,,,,,,,True,0
2,5,"[1, 9, 9]",90,9,9,True,False,9,,,,,,,,,True,0
2,5,"[1, 2, 9]",20,9,9,True,False,9,,,,,,,,,True,0
3,5,"[1, 1, 1, 9]",11,9,9,True,True,9,,,,,,,,,True,0
3,5,"[1, 14, 7, 9]",175,9,9,True,False,9,,,,,,,,,False,0
3,5,"[1, 21, 4, 9]",141,9,9,True,False,9,,,,,,,,,False,0
3,5,"[1, 76, 3, 9]",331,9,9,True,False,9,,,,,,,,,False,0
3,5,"[1, 248, 2, 9]",762,9,9,True,False,9,,,,,,,,,False,0
3,5,"[1, 95, 2, 9]",303,9,9,True,False,9,,,,,,,,,False,0
3,5,"[1, 71, 2, 9]",231,9,9,True,False,9,,,,,,,,,False,0
3,5,"[1, 12, 8, 9]",180,9,9,True,False,9,,,,,,,,,False,0
3,5,"[1, 53, 2, 9]",177,9,9,True,False,9,,,,,,,,,False,0
3,5,"[1, 37, 2, 9]",129,9,9,True,False,9,,,,,,,,,False,0
3,5,"[1, 7, 6, 9]",103,9,9,True,False,9,,,,,,,,,False,0
3,5,"[1, 27, 3, 9]",135,9,9,True,False,9,,,,,,,,,False,0
3,5,"[1, 21, 2, 9]",81,9,9,True,False,9,,,,,,,,,False,0
3,5,"[1, 11, 4, 9]",91,9,9,True,False,9,,,,,,,,,False,0
3,5,"[1, 6, 4, 9]",66,9,9,True,False,9,,,,,,,,,False,0
3,5,"[1, 10, 3, 9]",67,9,9,True,False,9,,,,,,,,,False,0
3,5,"[1, 8, 2, 9]",42,9,9,True,False,9,,,,,,,,,False,0
3,5,"[1, 7, 3, 9]",55,9,9,True,False,9,,,,,,,,,False,0
3,5,"[1, 6, 2, 9]",36,9,9,True,False,9,,,,,,,,,False,0
3,5,"[1, 5, 2, 9]",33,9,9,True,False,9,,,,,,,,,False,0
3,5,"[1, 60, 1, 9]",129,9,9,True,False,9,,,,,,,,,False,0
3,5,"[1, 52, 1, 9]",113,9,9,True,False,9,,,,,,,,,False,0
3,5,"[1, 22, 1, 9]",53,9,9,True,False,9,,,,,,,,,False,0
3,5,"[1, 17, 1, 9]",43,9,9,True,False,9,,,,,,,,,False,0
3,5,"[1, 3, 1, 9]",15,9,9,True,False,9,,,,,,,,,False,0
3,5,"[1, 153, 155, 9]",25263,9,9,True,False,9,,,,,,,,,True,0
3,5,"[1, 270, 20, 9]",5850,9,9,True,False,9,,,,,,,,,True,0
3,5,"[1, 215, 124, 9]",27991,9,9,True,False,9,,,,,,,,,True,0
3,5,"[1, 190, 138, 9]",27652,9,9,True,False,9,,,,,,,,,True,0
3,5,"[1, 108, 15, 9]",1863,9,9,True,False,9,,,,,,,,,True,0
3,5,"[1, 24, 180, 9]",5964,9,9,True,False,9,,,,,,,,,True,0
3,5,"[1, 4, 195, 9]",2539,9,9,True,False,9,,,,,,,,,True,0
3,5,"[1, 5, 188, 9]",2637,9,9,True,False,9,,,,,,,,,True,0
3,5,"[1, 79, 19, 9]",1751,9,9,True,False,9,,,,,,,,,True,0
3,5,"[1, 12, 154, 9]",3246,9,9,True,False,9,,,,,,,,,True,0
