h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,is_unimodal,expected_dimension,defect
2,7,"[2, 6, 2]",24,16,16,True,True,True,16,0
2,7,"[2, 96, 2]",384,16,16,True,False,True,16,0
2,7,"[2, 43, 2]",172,16,16,True,False,True,16,0
2,7,"[2, 22, 2]",88,16,16,True,False,True,16,0
2,7,"[2, 7, 2]",28,16,16,True,False,True,16,0
2,7,"[2, 4, 2]",16,12,16,False,False,True,12,0
2,7,"[2, 5, 2]",20,15,16,False,False,True,15,0
3,7,"[2, 4, 20, 2]",128,100,100,True,True,True,100,0
3,7,"[2, 6, 14, 2]",124,100,100,True,True,True,100,0
3,7,"[2, 5, 16, 2]",122,100,100,True,True,True,100,0
3,7,"[2, 7, 12, 2]",122,100,100,True,True,True,100,0
3,7,"[2, 281, 157, 2]",44993,100,100,True,False,True,100,0
3,7,"[2, 244, 68, 2]",17216,100,100,True,False,True,100,0
3,7,"[2, 47, 161, 2]",7983,100,100,True,False,True,100,0
3,7,"[2, 102, 106, 2]",11228,100,100,True,False,True,100,0
3,7,"[2, 27, 256, 2]",7478,100,100,True,False,True,100,0
3,7,"[2, 102, 12, 2]",1452,100,100,True,False,True,100,0
3,7,"[2, 39, 224, 2]",9262,100,100,True,False,True,100,0
3,7,"[2, 27, 85, 2]",2519,100,100,True,False,True,100,0
3,7,"[2, 72, 35, 2]",2734,100,100,True,False,True,100,0
3,7,"[2, 235, 2, 2]",944,18,100,False,False,True,100,82
3,7,"[2, 23, 265, 2]",6671,100,100,True,False,True,100,0
3,7,"[2, 97, 3, 2]",491,27,100,False,False,True,100,73
3,7,"[2, 47, 12, 2]",682,100,100,True,False,True,100,0
3,7,"[2, 10, 80, 2]",980,100,100,True,False,True,100,0
3,7,"[2, 3, 29, 2]",151,73,100,False,False,True,100,27
3,7,"[2, 34, 62, 2]",2300,100,100,True,False,True,100,0
3,7,"[2, 22, 70, 2]",1724,100,100,True,False,True,100,0
3,7,"[2, 17, 50, 2]",984,100,100,True,False,True,100,0
3,7,"[2, 46, 28, 2]",1436,100,100,True,False,True,100,0
3,7,"[2, 164, 7, 2]",1490,63,100,False,False,True,100,37
3,7,"[2, 37, 34, 2]",1400,100,100,True,False,True,100,0
3,7,"[2, 294, 7, 2]",2660,63,100,False,False,True,100,37
3,7,"[2, 9, 67, 2]",755,100,100,True,False,True,100,0
3,7,"[2, 3, 289, 2]",1451,73,100,False,False,True,100,27
3,7,"[2, 4, 155, 2]",938,100,100,True,False,True,100,0
3,7,"[2, 6, 45, 2]",372,100,100,True,False,True,100,0
3,7,"[2, 9, 34, 2]",392,100,100,True,False,True,100,0
3,7,"[2, 30, 12, 2]",444,100,100,True,False,True,100,0
3,7,"[2, 114, 9, 2]",1272,81,100,False,False,True,100,19
3,7,"[2, 276, 11, 2]",3610,99,100,False,False,True,100,1
3,7,"[2, 4, 154, 2]",932,100,100,True,False,True,100,0
3,7,"[2, 298, 10, 2]",3596,90,100,False,False,True,100,10
3,7,"[2, 27, 33, 2]",1011,100,100,True,False,True,100,0
3,7,"[2, 29, 27, 2]",895,100,100,True,False,True,100,0
3,7,"[2, 22, 29, 2]",740,100,100,True,False,True,100,0
3,7,"[2, 22, 28, 2]",716,100,100,True,False,True,100,0
3,7,"[2, 4, 59, 2]",362,100,100,True,False,True,100,0
3,7,"[2, 4, 27, 2]",170,100,100,True,False,True,100,0
3,7,"[2, 22, 17, 2]",452,100,100,True,False,True,100,0
3,7,"[2, 17, 16, 2]",338,100,100,True,False,True,100,0
3,7,"[2, 11, 18, 2]",256,100,100,True,False,True,100,0
3,7,"[2, 6, 22, 2]",188,100,100,True,False,True,100,0
3,7,"[2, 24, 15, 2]",438,100,100,True,False,True,100,0
3,7,"[2, 4, 22, 2]",140,100,100,True,False,True,100,0
3,7,"[2, 2, 291, 2]",1168,18,100,False,False,True,100,82
3,7,"[2, 10, 21, 2]",272,100,100,True,False,True,100,0
3,7,"[2, 24, 14, 2]",412,100,100,True,False,True,100,0
3,7,"[2, 6, 21, 2]",180,100,100,True,False,True,100,0
3,7,"[2, 277, 11, 2]",3623,99,100,False,False,True,100,1
3,7,"[2, 7, 16, 2]",158,100,100,True,False,True,100,0
3,7,"[2, 290, 11, 2]",3792,99,100,False,False,True,100,1
3,7,"[2, 299, 2, 2]",1200,18,100,False,False,True,100,82
3,7,"[2, 20, 13, 2]",326,100,100,True,False,True,100,0
3,7,"[2, 18, 14, 2]",316,100,100,True,False,True,100,0
3,7,"[2, 3, 291, 2]",1461,73,100,False,False,True,100,27
3,7,"[2, 16, 15, 2]",302,100,100,True,False,True,100,0
3,7,"[2, 298, 11, 2]",3896,99,100,False,False,True,100,1
3,7,"[2, 21, 12, 2]",318,100,100,True,False,True,100,0
3,7,"[2, 299, 9, 2]",3307,81,100,False,False,True,100,19
3,7,"[2, 2, 298, 2]",1196,18,100,False,False,True,100,82
3,7,"[2, 5, 21, 2]",157,100,100,True,False,True,100,0
3,7,"[2, 299, 11, 2]",3909,99,100,False,False,True,100,1
3,7,"[2, 300, 8, 2]",3016,72,100,False,False,True,100,28
3,7,"[2, 7, 13, 2]",131,100,100,True,False,True,100,0
3,7,"[2, 4, 17, 2]",110,89,100,False,False,True,89,0
3,7,"[2, 300, 11, 2]",3922,99,100,False,False,True,100,1
3,7,"[2, 5, 13, 2]",101,83,100,False,False,True,83,0
3,7,"[2, 8, 12, 2]",136,100,100,True,False,True,100,0
3,7,"[2, 6, 18, 2]",156,100,100,True,False,True,100,0
3,7,"[2, 4, 21, 2]",134,100,100,True,False,True,100,0
3,7,"[2, 6, 12, 2]",108,90,100,False,False,True,90,0
3,7,"[2, 2, 299, 2]",1200,18,100,False,False,True,100,82
3,7,"[2, 5, 17, 2]",129,100,100,True,False,True,100,0
3,7,"[2, 3, 296, 2]",1486,73,100,False,False,True,100,27
3,7,"[2, 4, 18, 2]",116,94,100,False,False,True,94,0
3,7,"[2, 3, 297, 2]",1491,73,100,False,False,True,100,27
3,7,"[2, 5, 15, 2]",115,95,100,False,False,True,95,0
3,7,"[2, 3, 299, 2]",1501,73,100,False,False,True,100,27
3,7,"[2, 2, 300, 2]",1204,18,100,False,False,True,100,82
3,7,"[2, 3, 300, 2]",1506,73,100,False,False,True,100,27
3,7,"[2, 6, 13, 2]",116,97,100,False,False,True,97,0
3,7,"[2, 4, 19, 2]",122,99,100,False,False,True,99,0
