h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,is_unimodal,defect
3.0,9.0,"[2, 1, 33, 3]",134.0,4.0,246.0,False,False,100,96.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0678844000012759,nonfilling,"[[4, 41], [5, 35]]",False,96.0
3.0,9.0,"[2, 1, 32, 3]",130.0,4.0,246.0,False,False,97,93.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1174525000005815,nonfilling,"[[4, 41], [5, 35]]",False,93.0
3.0,9.0,"[2, 1, 31, 3]",126.0,4.0,246.0,False,False,94,90.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0745437999994464,nonfilling,"[[4, 41], [5, 35]]",False,90.0
3.0,9.0,"[2, 1, 30, 3]",122.0,4.0,246.0,False,False,91,87.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0561219999999593,nonfilling,"[[4, 41], [5, 35], [6, 30]]",False,87.0
3.0,9.0,"[2, 1, 29, 3]",118.0,4.0,246.0,False,False,88,84.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.05821239999932,nonfilling,"[[4, 41], [5, 35], [6, 30]]",False,84.0
3.0,9.0,"[2, 1, 28, 3]",114.0,4.0,246.0,False,False,85,81.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0617885999999998,nonfilling,"[[4, 41], [5, 35], [6, 30]]",False,81.0
3.0,9.0,"[2, 1, 27, 3]",110.0,4.0,246.0,False,False,82,78.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0549624000013864,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27]]",False,78.0
3.0,9.0,"[2, 1, 26, 3]",106.0,4.0,246.0,False,False,79,75.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0575465999991138,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27]]",False,75.0
3.0,9.0,"[2, 1, 25, 3]",102.0,4.0,246.0,False,False,76,72.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.1014890999995259,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27]]",False,72.0
3.0,9.0,"[2, 1, 24, 3]",98.0,4.0,246.0,False,False,73,69.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0527392000003601,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24]]",False,69.0
3.0,9.0,"[2, 1, 23, 3]",94.0,4.0,246.0,False,False,70,66.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0598266000015428,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24]]",False,66.0
3.0,9.0,"[2, 1, 22, 3]",90.0,4.0,246.0,False,False,67,63.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0452528000005258,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22]]",False,63.0
3.0,9.0,"[2, 1, 21, 3]",86.0,4.0,246.0,False,False,64,60.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0626590000010764,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,60.0
3.0,9.0,"[2, 1, 20, 3]",82.0,4.0,246.0,False,False,61,57.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0500901999985217,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,57.0
3.0,9.0,"[2, 1, 19, 3]",78.0,4.0,246.0,False,False,58,54.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0422832000003836,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,54.0
3.0,9.0,"[2, 1, 18, 3]",74.0,4.0,246.0,False,False,55,51.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0420242999989568,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,51.0
3.0,9.0,"[2, 1, 17, 3]",70.0,4.0,246.0,False,False,52,48.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.092817599999762,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,48.0
3.0,9.0,"[2, 1, 16, 3]",66.0,4.0,246.0,False,False,49,45.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0363262999999278,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,45.0
3.0,9.0,"[2, 1, 15, 3]",62.0,4.0,246.0,False,False,46,42.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0408076999992772,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,42.0
3.0,9.0,"[2, 1, 14, 3]",58.0,4.0,246.0,False,False,43,39.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0324218999994627,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,39.0
3.0,9.0,"[2, 1, 13, 3]",54.0,4.0,246.0,False,False,40,36.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0269905000004655,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,36.0
3.0,9.0,"[2, 1, 12, 3]",50.0,4.0,246.0,False,False,37,33.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0235604999998031,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,33.0
3.0,9.0,"[2, 1, 11, 3]",46.0,4.0,246.0,False,False,34,30.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0282998000002407,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,30.0
3.0,9.0,"[2, 10, 2, 3]",46.0,24.0,246.0,False,False,34,10.0,222.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0524318999996467,nonfilling,"[[10, 21]]",False,10.0
3.0,9.0,"[2, 1, 10, 3]",42.0,4.0,246.0,False,False,31,27.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0240092999993066,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,27.0
3.0,9.0,"[2, 9, 2, 3]",42.0,24.0,246.0,False,False,31,7.0,222.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.043995600000926,nonfilling,"[[9, 22], [10, 21]]",False,7.0
3.0,9.0,"[2, 1, 9, 3]",38.0,4.0,246.0,False,False,28,24.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0196701000004395,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,24.0
3.0,9.0,"[2, 8, 2, 3]",38.0,24.0,246.0,False,False,28,4.0,222.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0443551999996998,nonfilling,"[[8, 24], [9, 22], [10, 21]]",False,4.0
3.0,9.0,"[2, 1, 8, 3]",34.0,4.0,246.0,False,False,25,21.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0205012999995233,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,21.0
3.0,9.0,"[2, 7, 2, 3]",34.0,24.0,246.0,False,False,25,1.0,222.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.041585799999666,nonfilling,"[[7, 27], [8, 24], [9, 22], [10, 21]]",False,1.0
3.0,9.0,"[2, 10, 1, 3]",33.0,12.0,246.0,False,False,22,10.0,234.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0332491999997728,nonfilling,"[[10, 21]]",False,10.0
3.0,9.0,"[2, 9, 1, 3]",30.0,12.0,246.0,False,False,20,8.0,234.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0267813999998907,nonfilling,"[[9, 22], [10, 21]]",False,8.0
3.0,9.0,"[2, 1, 7, 3]",30.0,4.0,246.0,False,False,22,18.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.019529600000169,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,18.0
3.0,9.0,"[2, 6, 2, 3]",30.0,22.0,246.0,False,False,22,0.0,224.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0370196999992913,nonfilling,"[[6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,0.0
3.0,9.0,"[2, 8, 1, 3]",27.0,12.0,246.0,False,False,18,6.0,234.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0303958999993483,nonfilling,"[[8, 24], [9, 22], [10, 21]]",False,6.0
3.0,9.0,"[2, 1, 6, 3]",26.0,4.0,246.0,False,False,19,15.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.018743099999483,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,15.0
3.0,9.0,"[2, 5, 2, 3]",26.0,19.0,246.0,False,False,19,0.0,227.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0345300000008137,nonfilling,"[[5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,0.0
3.0,9.0,"[2, 7, 1, 3]",24.0,12.0,246.0,False,False,16,4.0,234.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0289863999987574,nonfilling,"[[7, 27], [8, 24], [9, 22], [10, 21]]",False,4.0
3.0,9.0,"[2, 1, 5, 3]",22.0,4.0,246.0,False,False,16,12.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0240650000014284,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,12.0
3.0,9.0,"[2, 4, 2, 3]",22.0,16.0,246.0,False,False,16,0.0,230.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0354186000004119,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,0.0
3.0,9.0,"[2, 6, 1, 3]",21.0,12.0,246.0,False,False,14,2.0,234.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0317439999998896,nonfilling,"[[6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,2.0
3.0,9.0,"[2, 5, 1, 3]",18.0,12.0,246.0,False,False,12,0.0,234.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0242677999995066,nonfilling,"[[5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,0.0
3.0,9.0,"[2, 1, 4, 3]",18.0,4.0,246.0,False,False,13,9.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0153770000015356,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,9.0
3.0,9.0,"[2, 3, 2, 3]",18.0,13.0,246.0,False,False,13,0.0,233.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0265613999999914,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,0.0
3.0,9.0,"[2, 4, 1, 3]",15.0,10.0,246.0,False,False,10,0.0,236.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0192624999999679,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,0.0
3.0,9.0,"[2, 1, 3, 3]",14.0,4.0,246.0,False,False,10,6.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0146978000011586,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,6.0
3.0,9.0,"[2, 3, 1, 3]",12.0,8.0,246.0,False,False,8,0.0,238.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.016454500000691,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,0.0
3.0,9.0,"[2, 1, 2, 3]",10.0,4.0,246.0,False,False,7,3.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.01563139999962,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,3.0
3.0,9.0,"[2, 2, 1, 3]",9.0,6.0,246.0,False,False,6,0.0,240.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0143704999991314,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,0.0
3.0,9.0,"[2, 1, 1, 3]",6.0,4.0,246.0,False,False,4,0.0,242.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0117363999997905,nonfilling,"[[4, 41], [5, 35], [6, 30], [7, 27], [8, 24], [9, 22], [10, 21]]",False,0.0
3.0,9.0,"[2, 245, 44, 3]",11402.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 206, 265, 3]",55797.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 82, 260, 3]",22264.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 153, 192, 3]",30258.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 132, 206, 3]",28074.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 7, 154, 3]",1554.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 3, 167, 3]",1008.0,165.0,246.0,False,False,246,,,,,,,,True,81.0
3.0,9.0,"[2, 36, 91, 3]",3621.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 186, 9, 3]",2073.0,108.0,246.0,False,False,246,,,,,,,,True,138.0
3.0,9.0,"[2, 207, 62, 3]",13434.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 235, 35, 3]",8800.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 95, 14, 3]",1562.0,168.0,246.0,False,False,246,,,,,,,,True,78.0
3.0,9.0,"[2, 56, 63, 3]",3829.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 251, 10, 3]",3042.0,120.0,246.0,False,False,246,,,,,,,,True,126.0
3.0,9.0,"[2, 25, 91, 3]",2598.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 88, 61, 3]",5727.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 232, 14, 3]",3754.0,168.0,246.0,False,False,246,,,,,,,,True,78.0
3.0,9.0,"[2, 84, 45, 3]",4083.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 37, 44, 3]",1834.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 297, 23, 3]",7494.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 4, 122, 3]",862.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 113, 20, 3]",2546.0,240.0,246.0,False,False,246,,,,,,,,True,6.0
3.0,9.0,"[2, 70, 33, 3]",2549.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 276, 23, 3]",6969.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 22, 22, 3]",594.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 20, 37, 3]",891.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 54, 21, 3]",1305.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 3, 212, 3]",1278.0,165.0,246.0,False,False,246,,,,,,,,True,81.0
3.0,9.0,"[2, 115, 16, 3]",2118.0,192.0,246.0,False,False,246,,,,,,,,True,54.0
3.0,9.0,"[2, 287, 3, 3]",1444.0,36.0,246.0,False,False,246,,,,,,,,True,210.0
3.0,9.0,"[2, 10, 116, 3]",1528.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 6, 35, 3]",327.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 244, 16, 3]",4440.0,192.0,246.0,False,False,246,,,,,,,,True,54.0
3.0,9.0,"[2, 264, 17, 3]",5067.0,204.0,246.0,False,False,246,,,,,,,,True,42.0
3.0,9.0,"[2, 295, 12, 3]",4166.0,144.0,246.0,False,False,246,,,,,,,,True,102.0
3.0,9.0,"[2, 204, 20, 3]",4548.0,240.0,246.0,False,False,246,,,,,,,,True,6.0
3.0,9.0,"[2, 15, 26, 3]",498.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 5, 88, 3]",714.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 258, 20, 3]",5736.0,240.0,246.0,False,False,246,,,,,,,,True,6.0
3.0,9.0,"[2, 3, 237, 3]",1428.0,165.0,246.0,False,False,246,,,,,,,,True,81.0
3.0,9.0,"[2, 273, 13, 3]",4134.0,156.0,246.0,False,False,246,,,,,,,,True,90.0
3.0,9.0,"[2, 2, 253, 3]",1269.0,32.0,246.0,False,False,246,,,,,,,,True,214.0
3.0,9.0,"[2, 5, 61, 3]",498.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 4, 55, 3]",393.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 3, 271, 3]",1632.0,165.0,246.0,False,False,246,,,,,,,,True,81.0
3.0,9.0,"[2, 5, 43, 3]",354.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 20, 24, 3]",592.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 15, 23, 3]",444.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 7, 31, 3]",324.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 299, 11, 3]",3920.0,132.0,246.0,False,False,246,,,,,,,,True,114.0
3.0,9.0,"[2, 300, 11, 3]",3933.0,132.0,246.0,False,False,246,,,,,,,,True,114.0
3.0,9.0,"[2, 278, 18, 3]",5614.0,216.0,246.0,False,False,246,,,,,,,,True,30.0
3.0,9.0,"[2, 287, 18, 3]",5794.0,216.0,246.0,False,False,246,,,,,,,,True,30.0
3.0,9.0,"[2, 3, 296, 3]",1782.0,165.0,246.0,False,False,246,,,,,,,,True,81.0
3.0,9.0,"[2, 6, 33, 3]",309.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 8, 26, 3]",302.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 289, 13, 3]",4374.0,156.0,246.0,False,False,246,,,,,,,,True,90.0
3.0,9.0,"[2, 6, 28, 3]",264.0,230.0,246.0,False,False,230,,,,,,,,True,0.0
3.0,9.0,"[2, 5, 37, 3]",306.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 30, 21, 3]",753.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 16, 21, 3]",431.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 291, 20, 3]",6462.0,240.0,246.0,False,False,246,,,,,,,,True,6.0
3.0,9.0,"[2, 293, 17, 3]",5618.0,204.0,246.0,False,False,246,,,,,,,,True,42.0
3.0,9.0,"[2, 296, 18, 3]",5974.0,216.0,246.0,False,False,246,,,,,,,,True,30.0
3.0,9.0,"[2, 292, 19, 3]",6189.0,228.0,246.0,False,False,246,,,,,,,,True,18.0
3.0,9.0,"[2, 13, 22, 3]",378.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 10, 24, 3]",332.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 298, 18, 3]",6014.0,216.0,246.0,False,False,246,,,,,,,,True,30.0
3.0,9.0,"[2, 297, 20, 3]",6594.0,240.0,246.0,False,False,246,,,,,,,,True,6.0
3.0,9.0,"[2, 8, 21, 3]",247.0,218.0,246.0,False,False,218,,,,,,,,True,0.0
3.0,9.0,"[2, 6, 29, 3]",273.0,238.0,246.0,False,False,238,,,,,,,,True,0.0
3.0,9.0,"[2, 5, 30, 3]",250.0,215.0,246.0,False,False,215,,,,,,,,True,0.0
3.0,9.0,"[2, 4, 46, 3]",330.0,246.0,246.0,True,False,246,,,,,,,,True,0.0
3.0,9.0,"[2, 300, 13, 3]",4539.0,156.0,246.0,False,False,246,,,,,,,,True,90.0
3.0,9.0,"[2, 9, 21, 3]",270.0,240.0,246.0,False,False,240,,,,,,,,True,0.0
3.0,9.0,"[2, 3, 297, 3]",1788.0,165.0,246.0,False,False,246,,,,,,,,True,81.0
3.0,9.0,"[2, 300, 14, 3]",4842.0,168.0,246.0,False,False,246,,,,,,,,True,78.0
3.0,9.0,"[2, 4, 38, 3]",274.0,232.0,246.0,False,False,232,,,,,,,,True,0.0
3.0,9.0,"[2, 5, 33, 3]",274.0,236.0,246.0,False,False,236,,,,,,,,True,0.0
