h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,is_unimodal,expected_dimension,defect
2,2,"[3, 4, 3]",24,18,18,True,True,True,18,0
2,2,"[3, 3, 3]",18,15,18,False,False,True,15,0
2,2,"[3, 6, 3]",36,18,18,True,False,True,18,0
3,2,"[3, 5, 6, 3]",63,45,45,True,True,True,45,0
3,2,"[3, 24, 1, 3]",99,8,45,False,False,False,45,37
3,2,"[3, 1, 12, 3]",51,5,45,False,False,False,38,33
3,2,"[3, 30, 2, 3]",156,16,45,False,False,False,45,29
3,2,"[3, 2, 9, 3]",51,13,45,False,False,False,40,27
3,2,"[3, 2, 12, 3]",66,13,45,False,False,False,45,32
3,2,"[3, 26, 8, 3]",310,45,45,True,False,True,45,0
3,2,"[3, 21, 12, 3]",351,45,45,True,False,True,45,0
3,2,"[3, 19, 5, 3]",167,40,45,False,False,True,45,5
3,2,"[3, 18, 10, 3]",264,45,45,True,False,True,45,0
3,2,"[3, 15, 7, 3]",171,45,45,True,False,True,45,0
3,2,"[3, 3, 7, 3]",51,24,45,False,False,True,41,17
3,2,"[3, 11, 10, 3]",173,45,45,True,False,True,45,0
3,2,"[3, 30, 5, 3]",255,40,45,False,False,True,45,5
3,2,"[3, 4, 8, 3]",68,38,45,False,False,True,45,7
3,2,"[3, 26, 6, 3]",252,45,45,True,False,True,45,0
3,2,"[3, 7, 7, 3]",91,45,45,True,False,True,45,0
3,2,"[3, 5, 12, 3]",111,45,45,True,False,True,45,0
3,2,"[3, 6, 8, 3]",90,45,45,True,False,True,45,0
3,2,"[3, 14, 6, 3]",144,45,45,True,False,True,45,0
3,2,"[3, 4, 11, 3]",89,38,45,False,False,True,45,7
3,2,"[3, 8, 6, 3]",90,45,45,True,False,True,45,0
3,2,"[3, 3, 12, 3]",81,24,45,False,False,True,45,21
3,2,"[3, 4, 12, 3]",96,38,45,False,False,True,45,7
4,2,"[3, 5, 9, 9, 3]",168,135,135,True,True,True,135,0
4,2,"[3, 5, 8, 10, 3]",165,135,135,True,True,True,135,0
4,2,"[3, 5, 10, 8, 3]",169,135,135,True,True,True,135,0
4,2,"[3, 2, 29, 10, 3]",384,19,135,False,False,False,135,116
4,2,"[3, 35, 1, 11, 3]",184,8,135,False,False,False,135,127
4,2,"[3, 18, 4, 9, 3]",189,50,135,False,False,False,135,85
4,2,"[3, 43, 12, 2, 3]",675,34,135,False,False,False,135,101
4,2,"[3, 41, 6, 12, 3]",477,93,135,False,False,False,135,42
4,2,"[3, 46, 9, 12, 3]",696,135,135,True,False,False,135,0
4,2,"[3, 32, 8, 10, 3]",462,135,135,True,False,False,135,0
4,2,"[3, 33, 7, 10, 3]",430,119,135,False,False,False,135,16
4,2,"[3, 16, 7, 11, 3]",270,119,135,False,False,False,135,16
4,2,"[3, 43, 7, 9, 3]",520,116,135,False,False,False,135,19
4,2,"[3, 48, 18, 2, 3]",1050,34,135,False,False,False,135,101
4,2,"[3, 47, 3, 11, 3]",348,33,135,False,False,False,135,102
4,2,"[3, 43, 29, 1, 3]",1408,17,135,False,False,False,135,118
4,2,"[3, 42, 8, 9, 3]",561,130,135,False,False,False,135,5
4,2,"[3, 18, 9, 11, 3]",348,135,135,True,False,False,135,0
4,2,"[3, 42, 7, 12, 3]",540,119,135,False,False,False,135,16
4,2,"[3, 11, 9, 11, 3]",264,135,135,True,False,False,135,0
4,2,"[3, 1, 30, 12, 3]",429,5,135,False,False,False,135,130
4,2,"[3, 14, 9, 10, 3]",288,135,135,True,False,False,135,0
4,2,"[3, 48, 5, 10, 3]",464,70,135,False,False,False,135,65
4,2,"[3, 43, 5, 12, 3]",440,70,135,False,False,False,135,65
4,2,"[3, 47, 8, 9, 3]",616,130,135,False,False,False,135,5
4,2,"[3, 43, 6, 10, 3]",477,93,135,False,False,False,135,42
4,2,"[3, 11, 9, 10, 3]",252,135,135,True,False,False,135,0
4,2,"[3, 43, 7, 12, 3]",550,119,135,False,False,False,135,16
4,2,"[3, 47, 6, 12, 3]",531,93,135,False,False,False,135,42
4,2,"[3, 48, 6, 12, 3]",540,93,135,False,False,False,135,42
4,2,"[3, 47, 7, 10, 3]",570,119,135,False,False,False,135,16
4,2,"[3, 44, 7, 12, 3]",560,119,135,False,False,False,135,16
4,2,"[3, 2, 29, 12, 3]",448,19,135,False,False,False,135,116
4,2,"[3, 46, 7, 11, 3]",570,119,135,False,False,False,135,16
4,2,"[3, 47, 7, 11, 3]",580,119,135,False,False,False,135,16
4,2,"[3, 47, 7, 12, 3]",590,119,135,False,False,False,135,16
4,2,"[3, 48, 7, 10, 3]",580,119,135,False,False,False,135,16
