h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal,defect
2.0,3.0,"[2, 4, 5]",28.0,20.0,20.0,True,True,20,,,,,,,,,True,0.0
2.0,3.0,"[2, 1, 5]",7.0,6.0,20.0,False,False,6,0.0,14.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0129782000003615,nonfilling,[[4]],,False,0.0
2.0,3.0,"[2, 76, 5]",532.0,20.0,20.0,True,False,20,,,,,,,,,True,0.0
2.0,3.0,"[2, 43, 5]",301.0,20.0,20.0,True,False,20,,,,,,,,,True,0.0
2.0,3.0,"[2, 17, 5]",119.0,20.0,20.0,True,False,20,,,,,,,,,True,0.0
2.0,3.0,"[2, 3, 5]",21.0,18.0,20.0,False,False,18,,,,,,,,,True,0.0
2.0,3.0,"[2, 12, 5]",84.0,20.0,20.0,True,False,20,,,,,,,,,True,0.0
2.0,3.0,"[2, 10, 5]",70.0,20.0,20.0,True,False,20,,,,,,,,,True,0.0
2.0,3.0,"[2, 8, 5]",56.0,20.0,20.0,True,False,20,,,,,,,,,True,0.0
2.0,3.0,"[2, 7, 5]",49.0,20.0,20.0,True,False,20,,,,,,,,,True,0.0
2.0,3.0,"[2, 2, 5]",14.0,12.0,20.0,False,False,12,0.0,8.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0298315000000002,nonfilling,[[4]],,True,0.0
3.0,3.0,"[2, 4, 7, 5]",71.0,50.0,50.0,True,True,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 277, 3, 5]",1400.0,24.0,50.0,False,False,50,,,,,,,,,False,26.0
3.0,3.0,"[2, 1, 272, 5]",1634.0,6.0,50.0,False,False,50,,,,,,,,,False,44.0
3.0,3.0,"[2, 273, 4, 5]",1658.0,32.0,50.0,False,False,50,,,,,,,,,False,18.0
3.0,3.0,"[2, 279, 1, 5]",842.0,8.0,50.0,False,False,50,,,,,,,,,False,42.0
3.0,3.0,"[2, 296, 2, 5]",1194.0,16.0,50.0,False,False,50,,,,,,,,,False,34.0
3.0,3.0,"[2, 300, 2, 5]",1210.0,16.0,50.0,False,False,50,,,,,,,,,False,34.0
3.0,3.0,"[2, 300, 3, 5]",1515.0,24.0,50.0,False,False,50,,,,,,,,,False,26.0
3.0,3.0,"[2, 1, 7, 5]",44.0,6.0,50.0,False,False,36,30.0,44.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0384911000001011,nonfilling,"[[4, 7]]",,False,30.0
3.0,3.0,"[2, 1, 6, 5]",38.0,6.0,50.0,False,False,31,25.0,44.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0412619999988237,nonfilling,"[[4, 7]]",,False,25.0
3.0,3.0,"[2, 4, 3, 5]",35.0,24.0,50.0,False,False,28,4.0,26.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0524260999991383,nonfilling,"[[4, 7]]",,False,4.0
3.0,3.0,"[2, 1, 5, 5]",32.0,6.0,50.0,False,False,26,20.0,44.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0248656999992817,nonfilling,"[[4, 7]]",,False,20.0
3.0,3.0,"[2, 4, 2, 5]",26.0,16.0,50.0,False,False,20,4.0,34.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0388112999989971,nonfilling,"[[4, 7]]",,False,4.0
3.0,3.0,"[2, 1, 4, 5]",26.0,6.0,50.0,False,False,21,15.0,44.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0233793999996123,nonfilling,"[[4, 7]]",,False,15.0
3.0,3.0,"[2, 3, 2, 5]",22.0,16.0,50.0,False,False,17,1.0,34.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0337041999991925,nonfilling,"[[4, 7]]",,False,1.0
3.0,3.0,"[2, 1, 3, 5]",20.0,6.0,50.0,False,False,16,10.0,44.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0275903000001562,nonfilling,"[[4, 7]]",,False,10.0
3.0,3.0,"[2, 4, 1, 5]",17.0,8.0,50.0,False,False,12,4.0,42.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0232624000000214,nonfilling,"[[4, 7]]",,False,4.0
3.0,3.0,"[2, 3, 1, 5]",14.0,8.0,50.0,False,False,10,2.0,42.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0222499000010429,nonfilling,"[[4, 7]]",,False,2.0
3.0,3.0,"[2, 1, 2, 5]",14.0,6.0,50.0,False,False,11,5.0,44.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0186245000004419,nonfilling,"[[4, 7]]",,False,5.0
3.0,3.0,"[2, 2, 1, 5]",11.0,8.0,50.0,False,False,8,0.0,42.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0211281000010785,nonfilling,"[[4, 7]]",,False,0.0
3.0,3.0,"[2, 1, 1, 5]",8.0,6.0,50.0,False,False,6,0.0,44.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0191902999995363,nonfilling,"[[4, 7]]",,False,0.0
3.0,3.0,"[2, 77, 112, 5]",9338.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 238, 65, 5]",16271.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 47, 156, 5]",8206.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 228, 39, 5]",9543.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 117, 40, 5]",5114.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 6, 38, 5]",430.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 19, 25, 5]",638.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 127, 5, 5]",914.0,40.0,50.0,False,False,50,,,,,,,,,True,10.0
3.0,3.0,"[2, 236, 6, 5]",1918.0,48.0,50.0,False,False,50,,,,,,,,,True,2.0
3.0,3.0,"[2, 291, 23, 5]",7390.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 2, 271, 5]",1901.0,22.0,50.0,False,False,50,,,,,,,,,True,28.0
3.0,3.0,"[2, 263, 17, 5]",5082.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 222, 15, 5]",3849.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 32, 19, 5]",767.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 4, 119, 5]",1079.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 85, 8, 5]",890.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 100, 7, 5]",935.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 32, 7, 5]",323.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 4, 88, 5]",800.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 4, 79, 5]",719.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 3, 107, 5]",862.0,48.0,50.0,False,False,50,,,,,,,,,True,2.0
3.0,3.0,"[2, 21, 22, 5]",614.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 7, 12, 5]",158.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 12, 7, 5]",143.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 3, 237, 5]",1902.0,48.0,50.0,False,False,50,,,,,,,,,True,2.0
3.0,3.0,"[2, 2, 289, 5]",2027.0,22.0,50.0,False,False,50,,,,,,,,,True,28.0
3.0,3.0,"[2, 3, 292, 5]",2342.0,48.0,50.0,False,False,50,,,,,,,,,True,2.0
3.0,3.0,"[2, 4, 70, 5]",638.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 280, 6, 5]",2270.0,48.0,50.0,False,False,50,,,,,,,,,True,2.0
3.0,3.0,"[2, 6, 16, 5]",188.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 5, 16, 5]",170.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 4, 12, 5]",116.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 2, 299, 5]",2097.0,22.0,50.0,False,False,50,,,,,,,,,True,28.0
3.0,3.0,"[2, 5, 10, 5]",110.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 299, 6, 5]",2422.0,48.0,50.0,False,False,50,,,,,,,,,True,2.0
3.0,3.0,"[2, 7, 7, 5]",98.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 2, 300, 5]",2104.0,22.0,50.0,False,False,50,,,,,,,,,True,28.0
3.0,3.0,"[2, 5, 9, 5]",100.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 3, 296, 5]",2374.0,48.0,50.0,False,False,50,,,,,,,,,True,2.0
3.0,3.0,"[2, 5, 7, 5]",80.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 3, 300, 5]",2406.0,48.0,50.0,False,False,50,,,,,,,,,True,2.0
3.0,3.0,"[2, 4, 8, 5]",80.0,50.0,50.0,True,False,50,,,,,,,,,True,0.0
3.0,3.0,"[2, 300, 5, 5]",2125.0,40.0,50.0,False,False,50,,,,,,,,,True,10.0
3.0,3.0,"[2, 300, 6, 5]",2430.0,48.0,50.0,False,False,50,,,,,,,,,True,2.0
3.0,3.0,"[2, 3, 7, 5]",62.0,48.0,50.0,False,False,50,2.0,2.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0968944000014744,nonfilling,"[[4, 7]]",,True,2.0
3.0,3.0,"[2, 4, 6, 5]",62.0,48.0,50.0,False,False,50,2.0,2.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.098982800000158,nonfilling,"[[4, 7]]",,True,2.0
3.0,3.0,"[2, 3, 6, 5]",54.0,45.0,50.0,False,False,45,0.0,5.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0851603999999497,nonfilling,"[[4, 7]]",,True,0.0
3.0,3.0,"[2, 2, 7, 5]",53.0,22.0,50.0,False,False,44,22.0,28.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0727274000000761,nonfilling,"[[4, 7]]",,True,22.0
3.0,3.0,"[2, 4, 5, 5]",53.0,40.0,50.0,False,False,44,4.0,10.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.088389399999869,nonfilling,"[[4, 7]]",,True,4.0
3.0,3.0,"[2, 2, 6, 5]",46.0,22.0,50.0,False,False,38,16.0,28.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0636395000001357,nonfilling,"[[4, 7]]",,True,16.0
3.0,3.0,"[2, 3, 5, 5]",46.0,38.0,50.0,False,False,38,0.0,12.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0750098999997135,nonfilling,"[[4, 7]]",,True,0.0
3.0,3.0,"[2, 4, 4, 5]",44.0,32.0,50.0,False,False,36,4.0,18.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0644486000001052,nonfilling,"[[4, 7]]",,True,4.0
3.0,3.0,"[2, 2, 5, 5]",39.0,22.0,50.0,False,False,32,10.0,28.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0524509999995643,nonfilling,"[[4, 7]]",,True,10.0
3.0,3.0,"[2, 3, 4, 5]",38.0,31.0,50.0,False,False,31,0.0,19.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0786129000007349,nonfilling,"[[4, 7]]",,True,0.0
3.0,3.0,"[2, 2, 4, 5]",32.0,22.0,50.0,False,False,26,4.0,28.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0447776000000885,nonfilling,"[[4, 7]]",,True,4.0
3.0,3.0,"[2, 3, 3, 5]",30.0,24.0,50.0,False,False,24,0.0,26.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0509240999999747,nonfilling,"[[4, 7]]",,True,0.0
3.0,3.0,"[2, 2, 3, 5]",25.0,20.0,50.0,False,False,20,0.0,30.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0446344000010867,nonfilling,"[[4, 7]]",,True,0.0
